date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"St. John's (NY) @ Philadelphia, Pa.",0-3,3.0,0,30.0,23.0,105.0,0.067,29.0,5.0,8.0,36.0,5.0,0.0,6.0,1.0,38.0,1.0,St. John's ,3,10.0,7.666666666666667,35.0,9.666666666666666,1.6666666666666667,2.6666666666666665,12.0,1.6666666666666667,0.0,2.0,0.3333333333333333,12.666666666666666,0.3333333333333333
08/29/2015,"Oregon @ Philadelphia, Pa.",0-3,3.0,0,18.0,25.0,83.0,-0.084,15.0,4.0,7.0,31.0,6.0,0.0,6.0,2.0,25.0,2.0,Oregon,3,6.0,8.333333333333334,27.666666666666668,5.0,1.3333333333333333,2.3333333333333335,10.333333333333334,2.0,0.0,2.0,0.6666666666666666,8.333333333333334,0.6666666666666666
08/29/2015,@ Temple,0-3,3.0,0,22.0,16.0,96.0,0.062,21.0,0.0,4.0,35.0,2.0,1.0,4.0,0.0,25.0,1.0,Temple,3,7.333333333333333,5.333333333333333,32.0,7.0,0.0,1.3333333333333333,11.666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,8.333333333333334,0.3333333333333333
09/04/2015,@ Akron,0-3,3.0,0,41.0,16.0,111.0,0.225,37.0,7.0,9.0,42.0,6.0,2.0,2.0,1.0,51.0,3.0,Akron,3,13.666666666666666,5.333333333333333,37.0,12.333333333333334,2.3333333333333335,3.0,14.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,17.0,1.0
09/05/2015,"Saint Francis (PA) @ Akron, Ohio",3-1,4.0,0,48.0,18.0,143.0,0.21,43.0,5.0,14.0,57.0,10.0,4.0,2.0,1.0,58.0,0.0,Saint Francis ,4,12.0,4.5,35.75,10.75,1.25,3.5,14.25,2.5,1.0,0.5,0.25,14.5,0.0
09/05/2015,"Canisius @ Akron, Ohio",3-1,4.0,0,52.0,16.0,120.0,0.3,44.0,12.0,7.0,49.0,9.0,6.0,2.0,1.0,71.0,2.0,Canisius,4,13.0,4.0,30.0,11.0,3.0,1.75,12.25,2.25,1.5,0.5,0.25,17.75,0.5
09/09/2015,Air Force,1-3,4.0,0,47.0,27.0,131.0,0.153,46.0,6.0,10.0,56.0,6.0,2.0,2.0,3.0,56.0,1.0,Air Force,4,11.75,6.75,32.75,11.5,1.5,2.5,14.0,1.5,0.5,0.5,0.75,14.0,0.25
09/11/2015,George Washington,0-3,3.0,0,33.0,18.0,101.0,0.149,32.0,3.0,7.0,41.0,5.0,0.0,6.0,1.0,39.0,4.0,George Washington,3,11.0,6.0,33.666666666666664,10.666666666666666,1.0,2.3333333333333335,13.666666666666666,1.6666666666666667,0.0,2.0,0.3333333333333333,13.0,1.3333333333333333
09/12/2015,Maryland,2-3,5.0,0,59.0,25.0,144.0,0.236,56.0,8.0,12.0,44.0,6.0,5.0,0.0,1.0,72.0,2.0,Maryland,5,11.8,5.0,28.8,11.2,1.6,2.4,8.8,1.2,1.0,0.0,0.2,14.4,0.4
09/12/2015,Texas Tech,0-3,3.0,0,30.0,19.0,96.0,0.115,26.0,4.0,4.0,33.0,4.0,4.0,2.0,1.0,39.0,5.0,Texas Tech,3,10.0,6.333333333333333,32.0,8.666666666666666,1.3333333333333333,1.3333333333333333,11.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,13.0,1.6666666666666667
