date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,@ Hartford,3-0,3.0,0,39.0,15.0,95.0,0.253,38.0,6.0,12.0,42.0,2.0,1.0,8.0,2.0,50.0,0.0,Hartford,3,13.0,5.0,31.666666666666668,12.666666666666666,2.0,4.0,14.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.6666666666666666,16.666666666666668,0.0
08/28/2015,"Rhode Island @ West Hartford, Conn.",1-3,4.0,0,43.0,24.0,145.0,0.131,40.0,6.0,11.0,64.0,7.0,3.0,12.0,1.0,58.0,2.0,Rhode Island,4,10.75,6.0,36.25,10.0,1.5,2.75,16.0,1.75,0.75,3.0,0.25,14.5,0.5
08/29/2015,Syracuse,1-3,4.0,0,57.0,30.0,159.0,0.17,56.0,4.0,10.0,71.0,6.0,2.0,4.0,1.0,65.0,3.0,Syracuse,4,14.25,7.5,39.75,14.0,1.0,2.5,17.75,1.5,0.5,1.0,0.25,16.25,0.75
09/04/2015,Bryant,3-1,4.0,0,51.0,27.0,144.0,0.167,45.0,5.0,6.0,63.0,2.0,2.0,28.0,2.0,72.0,0.0,Bryant,4,12.75,6.75,36.0,11.25,1.25,1.5,15.75,0.5,0.5,7.0,0.5,18.0,0.0
09/04/2015,UMBC,3-0,3.0,0,35.0,10.0,79.0,0.316,33.0,10.0,8.0,43.0,3.0,2.0,16.0,0.0,55.0,0.0,UMBC,3,11.666666666666666,3.3333333333333335,26.333333333333332,11.0,3.3333333333333335,2.6666666666666665,14.333333333333334,1.0,0.6666666666666666,5.333333333333333,0.0,18.333333333333332,0.0
09/05/2015,James Madison,3-0,3.0,0,47.0,15.0,119.0,0.269,45.0,8.0,5.0,58.0,3.0,0.0,2.0,0.0,56.0,2.0,James Madison,3,15.666666666666666,5.0,39.666666666666664,15.0,2.6666666666666665,1.6666666666666667,19.333333333333332,1.0,0.0,0.6666666666666666,0.0,18.666666666666668,0.6666666666666666
09/12/2015,@ West Virginia,3-0,3.0,0,42.0,17.0,122.0,0.205,36.0,2.0,8.0,45.0,0.0,1.0,16.0,0.0,53.0,1.0,West Virginia,3,14.0,5.666666666666667,40.666666666666664,12.0,0.6666666666666666,2.6666666666666665,15.0,0.0,0.3333333333333333,5.333333333333333,0.0,17.666666666666668,0.3333333333333333
09/13/2015,@ Dartmouth,1-3,4.0,0,51.0,17.0,132.0,0.258,45.0,5.0,9.0,51.0,5.0,0.0,8.0,0.0,60.0,0.0,Dartmouth,4,12.75,4.25,33.0,11.25,1.25,2.25,12.75,1.25,0.0,2.0,0.0,15.0,0.0
09/18/2015,@ Harvard,1-3,4.0,0,42.0,27.0,148.0,0.101,39.0,8.0,7.0,61.0,4.0,4.0,10.0,6.0,59.0,1.0,Harvard,4,10.5,6.75,37.0,9.75,2.0,1.75,15.25,1.0,1.0,2.5,1.5,14.75,0.25
09/19/2015,"Northeastern @ Cambridge, Mass.",3-0,3.0,0,45.0,8.0,93.0,0.398,42.0,4.0,7.0,38.0,3.0,0.0,12.0,3.0,55.0,1.0,Northeastern,3,15.0,2.6666666666666665,31.0,14.0,1.3333333333333333,2.3333333333333335,12.666666666666666,1.0,0.0,4.0,1.0,18.333333333333332,0.3333333333333333
09/19/2015,"Boston College @ Cambridge, Mass.",0-3,3.0,0,27.0,25.0,91.0,0.022,26.0,3.0,11.0,28.0,6.0,0.0,2.0,3.0,31.0,1.0,Boston College,3,9.0,8.333333333333334,30.333333333333332,8.666666666666666,1.0,3.6666666666666665,9.333333333333334,2.0,0.0,0.6666666666666666,1.0,10.333333333333334,0.3333333333333333
09/25/2015,@ UCF,0-3,3.0,0,41.0,18.0,110.0,0.209,39.0,4.0,9.0,32.0,3.0,0.0,20.0,2.0,55.0,3.0,UCF,3,13.666666666666666,6.0,36.666666666666664,13.0,1.3333333333333333,3.0,10.666666666666666,1.0,0.0,6.666666666666667,0.6666666666666666,18.333333333333332,1.0
