date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
09/05/2015,"Maryland @ Washington, DC",2-3,5.0,0,62.0,34.0,168.0,0.167,61.0,1.0,6.0,73.0,3.0,2.0,2.0,2.0,66.0,0.0,Maryland,5,12.4,6.8,33.6,12.2,0.2,1.2,14.6,0.6,0.4,0.4,0.4,13.2,0.0
09/05/2015,"George Mason @ Washington, DC",2-3,5.0,0,46.0,25.0,132.0,0.159,44.0,9.0,7.0,50.0,10.0,0.0,10.0,0.0,60.0,0.0,George Mason,5,9.2,5.0,26.4,8.8,1.8,1.4,10.0,2.0,0.0,2.0,0.0,12.0,0.0
09/06/2015,"Howard @ College Park, Md.",3-0,3.0,0,42.0,10.0,89.0,0.36,37.0,3.0,9.0,36.0,6.0,4.0,14.0,0.0,56.0,4.0,Howard,3,14.0,3.3333333333333335,29.666666666666668,12.333333333333334,1.0,3.0,12.0,2.0,1.3333333333333333,4.666666666666667,0.0,18.666666666666668,1.3333333333333333
09/06/2015,"Western Caro. @ College Park, Md.",3-2,5.0,0,61.0,32.0,174.0,0.167,59.0,6.0,4.0,77.0,7.0,1.0,10.0,2.0,73.0,4.0,Western Caro.,5,12.2,6.4,34.8,11.8,1.2,0.8,15.4,1.4,0.2,2.0,0.4,14.6,0.8
09/11/2015,Fairfield,3-1,4.0,0,54.0,19.0,143.0,0.245,52.0,1.0,6.0,64.0,6.0,1.0,24.0,1.0,68.0,0.0,Fairfield,4,13.5,4.75,35.75,13.0,0.25,1.5,16.0,1.5,0.25,6.0,0.25,17.0,0.0
09/12/2015,Delaware St.,3-0,3.0,0,39.0,13.0,92.0,0.283,37.0,4.0,5.0,51.0,1.0,3.0,10.0,2.0,51.0,1.0,Delaware St.,3,13.0,4.333333333333333,30.666666666666668,12.333333333333334,1.3333333333333333,1.6666666666666667,17.0,0.3333333333333333,1.0,3.3333333333333335,0.6666666666666666,17.0,0.3333333333333333
09/12/2015,Towson,1-3,4.0,0,50.0,23.0,162.0,0.167,47.0,8.0,7.0,62.0,2.0,1.0,16.0,0.0,67.0,3.0,Towson,4,12.5,5.75,40.5,11.75,2.0,1.75,15.5,0.5,0.25,4.0,0.0,16.75,0.75
09/15/2015,Delaware,1-3,4.0,0,60.0,31.0,152.0,0.191,58.0,5.0,5.0,66.0,7.0,0.0,6.0,1.0,68.0,2.0,Delaware,4,15.0,7.75,38.0,14.5,1.25,1.25,16.5,1.75,0.0,1.5,0.25,17.0,0.5
09/18/2015,Villanova,0-3,3.0,0,31.0,18.0,106.0,0.123,27.0,2.0,2.0,41.0,5.0,0.0,4.0,1.0,35.0,1.0,Villanova,3,10.333333333333334,6.0,35.333333333333336,9.0,0.6666666666666666,0.6666666666666666,13.666666666666666,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,11.666666666666666,0.3333333333333333
09/19/2015,"La Salle @ Philadelphia, Pa.",3-0,3.0,0,42.0,11.0,83.0,0.373,37.0,4.0,3.0,39.0,5.0,0.0,12.0,2.0,52.0,2.0,La Salle,3,14.0,3.6666666666666665,27.666666666666668,12.333333333333334,1.3333333333333333,1.0,13.0,1.6666666666666667,0.0,4.0,0.6666666666666666,17.333333333333332,0.6666666666666666
