date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/28/2015,"New Hampshire @ Chicago, Ill.",3-0,3.0,0,38.0,18.0,93.0,0.215,37.0,3.0,5.0,57.0,2.0,2.0,8.0,1.0,47.0,0.0,New Hampshire,3,12.666666666666666,6.0,31.0,12.333333333333334,1.0,1.6666666666666667,19.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,15.666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/28/2015,"Wake Forest @ Chicago, Ill.",3-0,3.0,0,42.0,8.0,91.0,0.374,39.0,5.0,7.0,37.0,1.0,2.0,10.0,2.0,54.0,0.0,Wake Forest,3,14.0,2.6666666666666665,30.33333333333333,13.0,1.6666666666666667,2.333333333333333,12.333333333333334,0.3333333333333333,0.6666666666666666,3.333333333333333,0.6666666666666666,18.0,0.0,,6.333333333333333,,3.0,,15.5,,0.1075,,6.166666666666667,,0.5,,0.8333333333333334,,9.5,,0.3333333333333333,,1.3333333333333333,,0.16666666666666666,,7.833333333333333
08/29/2015,@ Loyola Chicago,3-0,3.0,0,42.0,13.0,85.0,0.341,39.0,8.0,8.0,28.0,2.0,0.0,6.0,1.0,53.0,0.0,Loyola Chicago,3,14.0,4.333333333333333,28.33333333333333,13.0,2.6666666666666665,2.6666666666666665,9.333333333333334,0.6666666666666666,0.0,2.0,0.3333333333333333,17.666666666666668,0.0,,8.888888888888888,,2.888888888888889,,20.444444444444443,,0.19633333333333333,,8.444444444444445,,0.888888888888889,,1.3333333333333333,,10.444444444444445,,0.4444444444444444,,2.0,,0.3333333333333333,,11.222222222222221
09/04/2015,"Idaho St. @ Boise, Idaho",0-3,3.0,0,35.0,23.0,107.0,0.112,32.0,0.0,8.0,36.0,5.0,1.0,14.0,5.0,43.0,1.0,Idaho St.,3,11.666666666666666,7.666666666666667,35.666666666666664,10.666666666666666,0.0,2.6666666666666665,12.0,1.6666666666666667,0.3333333333333333,4.666666666666667,1.6666666666666667,14.333333333333334,0.3333333333333333,13.555555555555555,10.166666666666666,4.333333333333333,3.25,29.888888888888886,22.416666666666664,0.31,0.23249999999999998,12.777777777777779,9.583333333333334,1.7777777777777777,1.3333333333333335,2.222222222222222,1.6666666666666665,13.555555555555557,10.166666666666668,0.4444444444444444,0.3333333333333333,2.6666666666666665,2.0,0.4444444444444444,0.3333333333333333,17.11111111111111,12.833333333333332
09/05/2015,"A&M-Corpus Christi @ Boise, Idaho",3-1,4.0,0,60.0,25.0,159.0,0.22,57.0,2.0,10.0,75.0,6.0,3.0,15.0,3.0,72.5,2.0,A&M-Corpus Christi,4,15.0,6.25,39.75,14.25,0.5,2.5,18.75,1.5,0.75,3.75,0.75,18.125,0.5,13.222222222222223,10.466666666666665,4.888888888888889,4.133333333333334,31.44444444444444,25.066666666666663,0.27566666666666667,0.2084,12.222222222222221,9.8,1.4444444444444444,1.0666666666666669,2.5555555555555554,1.8666666666666665,11.222222222222223,10.533333333333335,0.3333333333333333,0.3333333333333333,3.3333333333333335,2.5333333333333337,0.888888888888889,0.6,16.666666666666668,13.133333333333331
09/05/2015,@ Boise St.,0-3,3.0,0,30.0,20.0,99.0,0.101,28.0,6.0,6.0,33.0,3.0,0.0,4.0,5.0,38.0,1.0,Boise St.,3,10.0,6.666666666666667,33.0,9.333333333333334,2.0,2.0,11.0,1.0,0.0,1.3333333333333333,1.6666666666666667,12.666666666666666,0.3333333333333333,13.555555555555557,11.222222222222221,6.083333333333333,4.486111111111112,34.583333333333336,27.513888888888886,0.22433333333333336,0.21033333333333334,12.638888888888888,10.541666666666666,1.0555555555555554,0.9722222222222223,2.611111111111111,1.972222222222222,13.361111111111109,11.902777777777779,0.36111111111111116,0.40277777777777773,3.472222222222222,2.736111111111111,0.9166666666666666,0.625,16.708333333333332,13.965277777777777
09/11/2015,"Furman @ Bowling Green, Ky.",3-0,3.0,0,49.0,13.0,132.0,0.273,45.0,6.0,5.0,60.0,1.0,4.0,8.0,2.0,63.0,0.0,Furman,3,16.333333333333332,4.333333333333333,44.0,15.0,2.0,1.6666666666666667,20.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,21.0,0.0,12.222222222222223,11.047619047619047,6.861111111111112,4.797619047619048,36.138888888888886,28.297619047619044,0.14433333333333334,0.1947142857142857,11.416666666666666,10.369047619047619,0.8333333333333334,1.119047619047619,2.388888888888889,1.976190476190476,13.916666666666666,11.773809523809524,0.36111111111111116,0.34523809523809523,3.25,2.5357142857142856,1.3611111111111114,0.7738095238095238,15.041666666666664,13.779761904761903
09/11/2015,@ Western Ky.,0-3,3.0,0,42.0,22.0,139.0,0.144,39.0,1.0,7.0,56.0,4.0,5.0,10.0,2.0,53.0,0.0,Western Ky.,3,14.0,7.333333333333333,46.333333333333336,13.0,0.3333333333333333,2.333333333333333,18.666666666666668,1.3333333333333333,1.6666666666666667,3.333333333333333,0.6666666666666666,17.666666666666668,0.0,13.777777777777777,11.708333333333332,5.75,4.739583333333334,38.916666666666664,30.260416666666664,0.19800000000000004,0.20450000000000002,12.861111111111112,10.947916666666666,1.5,1.2291666666666667,2.055555555555556,1.9374999999999998,16.583333333333332,12.802083333333334,0.6944444444444443,0.46875,2.5833333333333335,2.5520833333333335,1.0277777777777777,0.7604166666666667,17.26388888888889,14.682291666666666
09/12/2015,"Missouri St. @ Bowling Green, Ky.",3-2,5.0,0,68.0,23.0,179.0,0.251,62.0,4.0,12.0,73.0,4.0,5.0,10.0,5.0,82.0,0.0,Missouri St.,5,13.6,4.6,35.8,12.4,0.8,2.4,14.6,0.8,1.0,2.0,1.0,16.4,0.0,13.444444444444443,11.962962962962962,6.111111111111111,5.027777777777779,41.111111111111114,32.04629629629629,0.17266666666666666,0.19777777777777777,12.444444444444445,11.175925925925926,1.4444444444444444,1.1296296296296298,2.0,1.9814814814814814,16.555555555555557,13.453703703703704,1.0,0.6018518518518519,2.444444444444444,2.638888888888889,1.0,0.7500000000000001,17.11111111111111,15.01388888888889
09/18/2015,Lipscomb,3-1,4.0,0,57.0,20.0,138.0,0.268,52.0,5.0,8.0,56.0,5.0,1.0,10.0,2.0,68.0,0.0,Lipscomb,4,14.25,5.0,34.5,13.0,1.25,2.0,14.0,1.25,0.25,2.5,0.5,17.0,0.0,14.644444444444444,12.126666666666665,5.422222222222222,4.985000000000001,42.044444444444444,32.42166666666667,0.22266666666666668,0.2031,13.466666666666667,11.298333333333334,1.0444444444444445,1.096666666666667,2.1333333333333333,2.023333333333333,17.755555555555556,13.568333333333333,1.3333333333333333,0.6416666666666667,2.6666666666666665,2.575,0.7777777777777777,0.7750000000000001,18.355555555555554,15.1525
