date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/28/2015,"Murray St. @ Cullowhee, N.C.",0-3,3.0,0,43.0,21.0,120.0,0.183,38.0,1.0,2.0,48.0,4.0,0.0,10.0,5.0,49.0,3.0,Murray St.,3,14.333333333333334,7.0,40.0,12.666666666666666,0.3333333333333333,0.6666666666666666,16.0,1.3333333333333333,0.0,3.333333333333333,1.6666666666666667,16.333333333333332,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2015,"Georgia St. @ Cullowhee, N.C.",3-2,5.0,0,53.0,33.0,158.0,0.127,51.0,9.0,6.0,78.0,5.0,2.0,22.0,5.0,75.0,4.0,Georgia St.,5,10.6,6.6,31.6,10.2,1.8,1.2,15.6,1.0,0.4,4.4,1.0,15.0,0.8,,7.166666666666667,,3.5,,20.0,,0.0915,,6.333333333333333,,0.16666666666666666,,0.3333333333333333,,8.0,,0.0,,1.6666666666666665,,0.8333333333333334,,8.166666666666666
08/29/2015,@ Western Caro.,3-0,3.0,0,50.0,17.0,106.0,0.311,47.0,2.0,5.0,48.0,1.0,1.0,2.0,3.0,54.0,0.0,Western Caro.,3,16.666666666666668,5.666666666666667,35.333333333333336,15.666666666666666,0.6666666666666666,1.6666666666666667,16.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,18.0,0.0,,8.311111111111112,,4.533333333333333,,23.866666666666664,,0.10333333333333333,,7.622222222222223,,0.7111111111111111,,0.6222222222222222,,10.533333333333333,,0.13333333333333333,,2.577777777777778,,0.888888888888889,,10.444444444444445
09/01/2015,Cal Poly,2-3,5.0,0,58.0,33.0,158.0,0.158,54.0,5.0,10.0,54.0,4.0,2.0,24.0,2.0,77.0,0.0,Cal Poly,5,11.6,6.6,31.6,10.8,1.0,2.0,10.8,0.8,0.4,4.8,0.4,15.4,0.0,13.866666666666667,10.4,6.422222222222222,4.816666666666666,35.644444444444446,26.733333333333334,0.207,0.15525,12.844444444444443,9.633333333333333,0.9333333333333332,0.7,1.1777777777777778,0.8833333333333333,15.866666666666667,11.9,0.24444444444444446,0.18333333333333335,2.8000000000000003,2.1,1.2222222222222223,0.9166666666666667,16.444444444444443,12.333333333333332
09/04/2015,@ Saint Mary's (CA),0-3,3.0,0,39.0,27.0,134.0,0.09,36.0,0.0,5.0,50.0,1.0,0.0,8.0,3.0,43.0,1.0,Saint Mary's ,3,13.0,9.0,44.66666666666666,12.0,0.0,1.6666666666666667,16.666666666666668,0.3333333333333333,0.0,2.6666666666666665,1.0,14.333333333333334,0.3333333333333333,12.955555555555556,10.64,6.288888888888889,5.173333333333334,32.84444444444444,27.706666666666667,0.19866666666666666,0.1558,12.222222222222223,9.866666666666665,1.1555555555555554,0.76,1.6222222222222225,1.1066666666666667,14.133333333333333,11.680000000000001,0.37777777777777777,0.22666666666666666,3.288888888888889,2.6399999999999997,0.7999999999999999,0.8133333333333335,16.133333333333336,12.946666666666667
09/05/2015,"Bethune-Cookman @ MORAGA, Calif.",3-0,3.0,0,45.0,14.0,93.0,0.333,43.0,6.0,2.0,40.0,4.0,2.0,19.0,0.0,62.5,0.0,Bethune-Cookman,3,15.0,4.666666666666667,31.0,14.333333333333334,2.0,0.6666666666666666,13.333333333333334,1.3333333333333333,0.6666666666666666,6.333333333333333,0.0,20.83333333333333,0.0,13.755555555555555,11.033333333333333,7.088888888888889,5.811111111111111,37.199999999999996,30.53333333333333,0.18633333333333332,0.14483333333333334,12.822222222222223,10.222222222222221,0.5555555555555555,0.6333333333333333,1.7777777777777777,1.2,14.488888888888889,12.511111111111113,0.24444444444444446,0.18888888888888888,2.711111111111111,2.6444444444444444,0.7999999999999999,0.8444444444444446,15.911111111111111,13.177777777777777
09/05/2015,"St. John's (NY) @ MORAGA, Calif.",1-3,4.0,0,54.0,22.0,128.0,0.25,50.0,7.0,9.0,45.0,5.0,3.0,12.0,7.0,70.0,0.0,St. John's ,4,13.5,5.5,32.0,12.5,1.75,2.25,11.25,1.25,0.75,3.0,1.75,17.5,0.0,13.200000000000001,11.6,6.7555555555555555,5.647619047619047,35.75555555555555,30.599999999999998,0.19366666666666665,0.1717142857142857,12.377777777777778,10.809523809523808,1.0,0.8285714285714285,1.4444444444444444,1.1238095238095238,13.600000000000001,12.62857142857143,0.35555555555555557,0.2571428571428571,4.6000000000000005,3.1714285714285713,0.4666666666666666,0.7238095238095239,16.855555555555554,14.27142857142857
09/11/2015,Cal St. Fullerton,3-1,4.0,0,63.0,22.0,160.0,0.256,47.0,4.0,10.0,57.0,2.0,0.0,16.0,7.0,75.0,0.0,Cal St. Fullerton,4,15.75,5.5,40.0,11.75,1.0,2.5,14.25,0.5,0.0,4.0,1.75,18.75,0.0,13.833333333333334,11.8375,6.388888888888889,5.629166666666666,35.888888888888886,30.775,0.22433333333333336,0.1815,12.944444444444445,11.020833333333332,1.25,0.94375,1.5277777777777777,1.2645833333333334,13.750000000000002,12.45625,0.47222222222222215,0.31875,4.0,3.15,0.9166666666666666,0.8520833333333334,17.555555555555554,14.674999999999999
09/11/2015,UC Riverside,3-0,3.0,0,42.0,16.0,106.0,0.245,36.0,6.0,3.0,45.0,3.0,1.0,8.0,2.0,53.0,0.0,UC Riverside,3,14.0,5.333333333333333,35.333333333333336,12.0,2.0,1.0,15.0,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,17.666666666666668,0.0,14.75,12.272222222222222,5.222222222222222,5.614814814814815,34.333333333333336,31.799999999999997,0.2796666666666667,0.18977777777777777,12.861111111111112,11.101851851851851,1.5833333333333333,0.9500000000000001,1.8055555555555554,1.401851851851852,12.944444444444445,12.655555555555557,0.47222222222222215,0.2833333333333333,4.444444444444444,3.2444444444444445,1.1666666666666667,0.9518518518518518,19.027777777777775,15.127777777777775
09/12/2015,Sacramento St.,1-3,4.0,0,46.0,24.0,160.0,0.138,36.0,7.0,5.0,72.0,3.0,1.0,8.0,6.0,58.0,0.0,Sacramento St.,4,11.5,6.0,40.0,9.0,1.75,1.25,18.0,0.75,0.25,2.0,1.5,14.5,0.0,14.416666666666666,12.445,5.4444444444444455,5.586666666666667,35.77777777777778,32.15333333333333,0.25033333333333335,0.19529999999999997,12.083333333333334,11.191666666666666,1.5833333333333333,1.0550000000000002,1.9166666666666667,1.3616666666666668,13.5,12.89,0.3611111111111111,0.28833333333333333,3.2222222222222228,3.1866666666666665,1.388888888888889,0.9233333333333332,17.972222222222225,15.381666666666664
09/12/2015,Central Mich.,3-0,3.0,0,42.0,23.0,116.0,0.164,33.0,6.0,2.0,47.0,6.0,1.0,18.0,4.0,58.0,0.0,Central Mich.,3,14.0,7.666666666666667,38.66666666666666,11.0,2.0,0.6666666666666666,15.666666666666666,2.0,0.3333333333333333,6.0,1.3333333333333333,19.33333333333333,0.0,13.75,12.359090909090908,5.611111111111112,5.624242424242424,38.44444444444445,32.86666666666667,0.213,0.19009090909090906,10.916666666666666,10.992424242424242,1.5833333333333333,1.1181818181818182,1.5833333333333333,1.3515151515151516,15.75,13.354545454545455,0.19444444444444442,0.28484848484848485,2.8888888888888893,3.0787878787878786,1.3055555555555556,0.9757575757575757,16.972222222222225,15.301515151515149
09/18/2015,Southern Utah,3-0,3.0,0,48.0,25.0,132.0,0.174,43.0,3.0,3.0,62.0,2.0,1.0,10.0,1.0,57.0,0.0,Southern Utah,3,16.0,8.333333333333334,44.0,14.333333333333334,1.0,1.0,20.666666666666668,0.6666666666666666,0.3333333333333333,3.333333333333333,0.3333333333333333,19.0,0.0,13.166666666666666,12.495833333333332,6.333333333333333,5.794444444444444,38.0,33.349999999999994,0.18233333333333335,0.18791666666666665,10.666666666666666,10.993055555555555,1.9166666666666667,1.1916666666666667,0.9722222222222222,1.2944444444444445,16.22222222222222,13.547222222222222,0.3055555555555555,0.2888888888888889,3.555555555555556,3.3222222222222224,1.1666666666666667,1.0055555555555555,17.166666666666668,15.637499999999998
09/18/2015,Portland,1-3,4.0,0,58.0,28.0,163.0,0.184,53.0,3.0,5.0,77.0,0.0,0.0,12.0,3.0,67.0,0.0,Portland,4,14.5,7.0,40.75,13.25,0.75,1.25,19.25,0.0,0.0,3.0,0.75,16.75,0.0,13.833333333333334,12.765384615384615,7.333333333333335,5.989743589743589,40.888888888888886,34.169230769230765,0.15866666666666665,0.18684615384615383,11.444444444444443,11.25,1.5833333333333333,1.176923076923077,0.9722222222222222,1.2717948717948717,18.11111111111111,14.094871794871795,0.3055555555555555,0.2923076923076923,3.7777777777777786,3.3230769230769233,1.0555555555555556,0.9538461538461539,17.61111111111111,15.896153846153844
09/19/2015,UC Davis,3-0,3.0,0,44.0,9.0,106.0,0.33,38.0,4.0,3.0,49.0,2.0,1.0,12.0,1.0,55.0,0.0,UC Davis,3,14.666666666666666,3.0,35.333333333333336,12.666666666666666,1.3333333333333333,1.0,16.333333333333332,0.6666666666666666,0.3333333333333333,4.0,0.3333333333333333,18.33333333333333,0.0,14.833333333333334,12.889285714285714,7.666666666666668,6.061904761904762,41.138888888888886,34.63928571428571,0.17400000000000002,0.18664285714285714,12.861111111111109,11.392857142857142,1.25,1.1464285714285716,0.9722222222222222,1.2702380952380952,18.52777777777778,14.463095238095237,0.22222222222222218,0.27142857142857146,4.111111111111112,3.3000000000000003,0.8055555555555555,0.9392857142857143,18.36111111111111,15.957142857142856
09/24/2015,San Jose St.,2-3,5.0,0,62.0,36.0,166.0,0.157,50.0,7.0,5.0,61.0,3.0,2.0,10.0,1.0,76.0,0.0,San Jose St.,5,12.4,7.2,33.2,10.0,1.4,1.0,12.2,0.6,0.4,2.0,0.2,15.2,0.0,15.055555555555555,13.007777777777777,6.111111111111112,5.857777777777778,40.02777777777778,34.68555555555555,0.2293333333333333,0.1962,13.416666666666666,11.477777777777778,1.0277777777777777,1.1588888888888889,1.0833333333333333,1.2522222222222221,18.75,14.587777777777777,0.2222222222222222,0.2755555555555556,3.444444444444445,3.3466666666666667,0.47222222222222215,0.898888888888889,18.027777777777775,16.115555555555552
10/01/2015,@ Utah St.,3-1,4.0,0,54.0,35.0,144.0,0.132,47.0,8.0,6.0,56.0,5.0,0.0,20.0,2.0,72.0,0.0,Utah St.,4,13.5,8.75,36.0,11.75,2.0,1.5,14.0,1.25,0.0,5.0,0.5,18.0,0.0,13.855555555555554,12.969791666666666,5.733333333333334,5.941666666666666,36.427777777777784,34.592708333333334,0.22366666666666668,0.19375,11.972222222222221,11.385416666666666,1.1611111111111112,1.1739583333333332,1.0833333333333333,1.2364583333333332,15.927777777777777,14.438541666666666,0.24444444444444446,0.2833333333333334,3.0000000000000004,3.2625,0.42777777777777776,0.8552083333333333,16.76111111111111,16.05833333333333
