date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Northwestern St. @ Oxford, MS",1-3,4.0,0,41.0,22.0,119.0,0.16,41.0,7.0,11.0,46.0,11.0,0.0,10.0,4.0,53.0,2.0,Northwestern St.,4,10.25,5.5,29.75,10.25,1.75,2.75,11.5,2.75,0.0,2.5,1.0,13.25,0.5
08/29/2015,"Oral Roberts @ Oxford, MS",0-3,3.0,0,30.0,14.0,83.0,0.193,30.0,1.0,6.0,37.0,9.0,1.0,6.0,1.0,35.0,1.0,Oral Roberts,3,10.0,4.666666666666667,27.666666666666668,10.0,0.3333333333333333,2.0,12.333333333333334,3.0,0.3333333333333333,2.0,0.3333333333333333,11.666666666666666,0.3333333333333333
08/29/2015,@ Ole Miss,1-3,4.0,0,38.0,23.0,123.0,0.122,38.0,8.0,8.0,39.0,12.0,0.0,18.0,6.0,55.0,3.0,Ole Miss,4,9.5,5.75,30.75,9.5,2.0,2.0,9.75,3.0,0.0,4.5,1.5,13.75,0.75
09/05/2015,Samford,2-3,5.0,0,52.0,23.0,145.0,0.2,51.0,14.0,5.0,44.0,10.0,0.0,8.0,4.0,70.0,1.0,Samford,5,10.4,4.6,29.0,10.2,2.8,1.0,8.8,2.0,0.0,1.6,0.8,14.0,0.2
09/11/2015,@ Ga. Southern,3-1,4.0,0,55.0,21.0,153.0,0.222,55.0,4.0,9.0,64.0,9.0,0.0,17.0,8.0,67.5,2.0,Ga. Southern,4,13.75,5.25,38.25,13.75,1.0,2.25,16.0,2.25,0.0,4.25,2.0,16.875,0.5
09/11/2015,"Chicago St. @ Statesboro, Ga.",3-0,3.0,0,43.0,19.0,97.0,0.247,42.0,6.0,5.0,45.0,1.0,1.0,15.0,1.0,57.5,1.0,Chicago St.,3,14.333333333333334,6.333333333333333,32.333333333333336,14.0,2.0,1.6666666666666667,15.0,0.3333333333333333,0.3333333333333333,5.0,0.3333333333333333,19.166666666666668,0.3333333333333333
09/12/2015,"Winthrop @ Statesboro, Ga.",0-3,3.0,0,22.0,24.0,88.0,-0.023,22.0,0.0,3.0,36.0,7.0,0.0,2.0,1.0,23.0,0.0,Winthrop,3,7.333333333333333,8.0,29.333333333333332,7.333333333333333,0.0,1.0,12.0,2.333333333333333,0.0,0.6666666666666666,0.3333333333333333,7.666666666666667,0.0
09/15/2015,Alabama A&M,3-0,3.0,0,43.0,18.0,114.0,0.219,40.0,8.0,4.0,46.0,2.0,0.0,2.0,2.0,52.0,3.0,Alabama A&M,3,14.333333333333334,6.0,38.0,13.333333333333334,2.6666666666666665,1.3333333333333333,15.333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,17.333333333333332,1.0
09/17/2015,@ Southern U.,3-0,3.0,0,42.0,13.0,86.0,0.337,38.0,5.0,6.0,37.0,0.0,1.0,10.0,1.0,53.0,0.0,Southern U.,3,14.0,4.333333333333333,28.666666666666668,12.666666666666666,1.6666666666666667,2.0,12.333333333333334,0.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,17.666666666666668,0.0
09/18/2015,@ New Orleans,1-3,4.0,0,36.0,23.0,104.0,0.125,34.0,3.0,5.0,35.0,9.0,1.0,14.0,6.0,47.0,0.0,New Orleans,4,9.0,5.75,26.0,8.5,0.75,1.25,8.75,2.25,0.25,3.5,1.5,11.75,0.0
