date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Furman @ Milwaukee, Wis.",3-0,3.0,0,55.0,18.0,120.0,0.308,52.0,6.0,5.0,49.0,3.0,0.0,14.0,1.0,68.0,0.0,Furman,3,18.333333333333332,6.0,40.0,17.333333333333332,2.0,1.6666666666666667,16.333333333333332,1.0,0.0,4.666666666666667,0.3333333333333333,22.666666666666668,0.0
08/29/2015,"Western Mich. @ Milwaukee, Wis.",3-2,5.0,0,70.0,27.0,162.0,0.265,68.0,7.0,12.0,68.0,8.0,1.0,16.0,1.0,86.0,0.0,Western Mich.,5,14.0,5.4,32.4,13.6,1.4,2.4,13.6,1.6,0.2,3.2,0.2,17.2,0.0
08/29/2015,@ Milwaukee,3-0,3.0,0,44.0,21.0,123.0,0.187,40.0,3.0,2.0,52.0,0.0,2.0,14.0,3.0,56.0,0.0,Milwaukee,3,14.666666666666666,7.0,41.0,13.333333333333334,1.0,0.6666666666666666,17.333333333333332,0.0,0.6666666666666666,4.666666666666667,1.0,18.666666666666668,0.0
09/04/2015,Miami (FL),3-2,5.0,0,60.0,26.0,146.0,0.233,55.0,6.0,9.0,57.0,8.0,1.0,12.0,1.0,73.0,0.0,Miami ,5,12.0,5.2,29.2,11.0,1.2,1.8,11.4,1.6,0.2,2.4,0.2,14.6,0.0
09/05/2015,Marquette,1-3,4.0,0,54.0,26.0,148.0,0.189,53.0,4.0,3.0,60.0,2.0,2.0,6.0,0.0,63.0,0.0,Marquette,4,13.5,6.5,37.0,13.25,1.0,0.75,15.0,0.5,0.5,1.5,0.0,15.75,0.0
09/05/2015,Oral Roberts,3-1,4.0,0,54.0,16.0,119.0,0.319,49.0,3.0,5.0,49.0,5.0,5.0,4.0,3.0,64.0,1.0,Oral Roberts,4,13.5,4.0,29.75,12.25,0.75,1.25,12.25,1.25,1.25,1.0,0.75,16.0,0.25
09/09/2015,Arkansas St.,2-3,5.0,0,65.0,27.0,179.0,0.212,62.0,5.0,7.0,91.0,2.0,4.0,8.0,2.0,78.0,2.0,Arkansas St.,5,13.0,5.4,35.8,12.4,1.0,1.4,18.2,0.4,0.8,1.6,0.4,15.6,0.4
09/11/2015,@ Western Ky.,3-2,5.0,0,62.0,31.0,170.0,0.182,58.0,2.0,6.0,68.0,1.0,4.0,16.0,0.0,76.0,4.0,Western Ky.,5,12.4,6.2,34.0,11.6,0.4,1.2,13.6,0.2,0.8,3.2,0.0,15.2,0.8
09/12/2015,"Northwestern @ Bowling Green, Ky.",2-3,5.0,0,58.0,29.0,170.0,0.171,55.0,4.0,3.0,74.0,4.0,4.0,14.0,2.0,73.0,1.0,Northwestern,5,11.6,5.8,34.0,11.0,0.8,0.6,14.8,0.8,0.8,2.8,0.4,14.6,0.2
09/13/2015,@ Middle Tenn.,3-0,3.0,0,50.0,15.0,104.0,0.337,46.0,7.0,6.0,41.0,1.0,0.0,10.0,0.0,62.0,0.0,Middle Tenn.,3,16.666666666666668,5.0,34.666666666666664,15.333333333333334,2.3333333333333335,2.0,13.666666666666666,0.3333333333333333,0.0,3.3333333333333335,0.0,20.666666666666668,0.0
09/18/2015,"Kansas City @ Lawrence, KS",3-2,5.0,0,65.0,29.0,179.0,0.201,63.0,7.0,12.0,78.0,6.0,0.0,20.0,3.0,82.0,3.0,Kansas City,5,13.0,5.8,35.8,12.6,1.4,2.4,15.6,1.2,0.0,4.0,0.6,16.4,0.6
09/19/2015,@ Kansas,0-3,3.0,0,26.0,13.0,98.0,0.133,25.0,0.0,5.0,43.0,6.0,0.0,4.0,4.0,28.0,0.0,Kansas,3,8.666666666666666,4.333333333333333,32.666666666666664,8.333333333333334,0.0,1.6666666666666667,14.333333333333334,2.0,0.0,1.3333333333333333,1.3333333333333333,9.333333333333334,0.0
