date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/28/2015,@ Virginia Tech,0-3,3.0,0,31.0,22.0,103.0,0.087,28.0,0.0,5.0,28.0,3.0,1.0,4.0,0.0,34.0,2.0,Virginia Tech,3,10.333333333333334,7.333333333333333,34.333333333333336,9.333333333333334,0.0,1.6666666666666667,9.333333333333334,1.0,0.3333333333333333,1.3333333333333333,0.0,11.333333333333334,0.6666666666666666,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/29/2015,"ETSU @ Radford, VA",1-3,4.0,0,47.0,29.0,128.0,0.141,45.0,9.0,8.0,41.0,6.0,4.0,16.0,2.0,68.0,2.0,ETSU,4,11.75,7.25,32.0,11.25,2.25,2.0,10.25,1.5,1.0,4.0,0.5,17.0,0.5,,5.166666666666667,,3.6666666666666665,,17.166666666666668,,0.0435,,4.666666666666667,,0.0,,0.8333333333333334,,4.666666666666667,,0.16666666666666666,,0.6666666666666666,,0.0,,5.666666666666667
08/29/2015,@ Radford,1-3,4.0,0,31.0,24.0,113.0,0.062,27.0,7.0,6.0,37.0,7.0,4.0,8.0,2.0,46.0,4.0,Radford,4,7.75,6.0,28.25,6.75,1.75,1.5,9.25,1.75,1.0,2.0,0.5,11.5,1.0,,7.361111111111112,,4.861111111111111,,22.111111111111114,,0.076,,6.861111111111112,,0.75,,1.2222222222222223,,6.527777777777779,,0.4444444444444444,,1.7777777777777777,,0.16666666666666666,,9.444444444444445
08/31/2015,Oregon,1-3,4.0,0,32.0,24.0,128.0,0.062,30.0,8.0,9.0,36.0,5.0,2.0,12.0,0.0,48.0,2.0,Oregon,4,8.0,6.0,32.0,7.5,2.0,2.25,9.0,1.25,0.5,3.0,0.0,12.0,0.5,9.944444444444445,7.458333333333334,6.861111111111111,5.145833333333333,31.527777777777782,23.645833333333336,0.09666666666666666,0.0725,9.111111111111112,6.833333333333334,1.3333333333333333,1.0,1.7222222222222223,1.2916666666666667,9.611111111111112,7.208333333333334,0.7777777777777777,0.5833333333333333,2.444444444444444,1.8333333333333333,0.3333333333333333,0.25,13.277777777777779,9.958333333333334
09/11/2015,Ohio St.,0-3,3.0,0,21.0,19.0,89.0,0.022,21.0,1.0,2.0,28.0,4.0,0.0,8.0,3.0,26.0,1.0,Ohio St.,3,7.0,6.333333333333333,29.666666666666668,7.0,0.3333333333333333,0.6666666666666666,9.333333333333334,1.3333333333333333,0.0,2.6666666666666665,1.0,8.666666666666666,0.3333333333333333,9.166666666666666,7.566666666666667,6.416666666666667,5.316666666666666,30.75,25.31666666666667,0.08833333333333333,0.07039999999999999,8.5,6.966666666666667,2.0,1.2,1.9166666666666667,1.4833333333333334,9.5,7.566666666666667,0.8333333333333334,0.5666666666666667,3.0,2.0666666666666664,0.3333333333333333,0.2,13.5,10.366666666666667
09/12/2015,Syracuse,1-3,4.0,0,45.0,29.0,132.0,0.121,44.0,4.0,11.0,63.0,5.0,0.0,20.0,0.0,59.0,3.0,Syracuse,4,11.25,7.25,33.0,11.0,1.0,2.75,15.75,1.25,0.0,5.0,0.0,14.75,0.75,7.583333333333333,7.472222222222222,6.111111111111112,5.486111111111111,29.972222222222225,26.041666666666668,0.048666666666666664,0.06233333333333333,7.083333333333333,6.972222222222222,1.361111111111111,1.0555555555555556,1.4722222222222223,1.3472222222222223,9.194444444444445,7.861111111111112,0.5,0.47222222222222215,2.5555555555555554,2.1666666666666665,0.5,0.3333333333333333,10.722222222222221,10.083333333333334
09/12/2015,Arizona,0-3,3.0,0,35.0,18.0,110.0,0.155,35.0,2.0,5.0,42.0,7.0,0.0,8.0,2.0,41.0,0.0,Arizona,3,11.666666666666666,6.0,36.66666666666666,11.666666666666666,0.6666666666666666,1.6666666666666667,14.0,2.333333333333333,0.0,2.6666666666666665,0.6666666666666666,13.666666666666666,0.0,8.75,8.011904761904763,6.527777777777779,5.738095238095238,31.555555555555557,27.035714285714285,0.06833333333333333,0.07071428571428572,8.5,7.547619047619048,1.111111111111111,1.0476190476190477,1.8888888888888886,1.5476190476190477,11.361111111111112,8.988095238095239,0.16666666666666666,0.4047619047619047,3.5555555555555554,2.5714285714285716,0.3333333333333333,0.2857142857142857,11.805555555555555,10.75
09/15/2015,@ St. John's (NY),0-3,3.0,0,29.0,19.0,121.0,0.083,27.0,5.0,5.0,49.0,2.0,1.0,17.0,2.0,43.5,3.0,St. John's ,3,9.666666666666666,6.333333333333333,40.333333333333336,9.0,1.6666666666666667,1.6666666666666667,16.333333333333332,0.6666666666666666,0.3333333333333333,5.666666666666667,0.6666666666666666,14.5,1.0,9.972222222222221,8.46875,6.527777777777779,5.770833333333333,33.11111111111111,28.239583333333332,0.09933333333333333,0.08125,9.888888888888888,8.0625,0.6666666666666666,1.0,1.6944444444444444,1.5625,13.027777777777779,9.614583333333334,0.0,0.35416666666666663,3.444444444444444,2.5833333333333335,0.5555555555555555,0.3333333333333333,12.361111111111109,11.114583333333334
09/18/2015,"LSU @ Albuquerque, N.M.",0-3,3.0,0,29.0,23.0,117.0,0.051,29.0,1.0,2.0,55.0,4.0,0.0,10.0,0.0,35.0,2.0,LSU,3,9.666666666666666,7.666666666666667,39.0,9.666666666666666,0.3333333333333333,0.6666666666666666,18.33333333333333,1.3333333333333333,0.0,3.333333333333333,0.0,11.666666666666666,0.6666666666666666,10.861111111111109,8.601851851851853,6.527777777777778,5.833333333333333,36.666666666666664,29.583333333333332,0.11966666666666666,0.08144444444444444,10.555555555555555,8.166666666666666,1.111111111111111,1.074074074074074,2.0277777777777777,1.574074074074074,15.361111111111109,10.36111111111111,0.1111111111111111,0.35185185185185186,4.444444444444445,2.925925925925926,0.4444444444444444,0.37037037037037035,14.305555555555557,11.49074074074074
09/19/2015,@ New Mexico,0-3,3.0,0,28.0,19.0,118.0,0.076,27.0,2.0,4.0,53.0,2.0,1.0,10.0,1.0,36.0,5.0,New Mexico,3,9.333333333333334,6.333333333333333,39.333333333333336,9.0,0.6666666666666666,1.3333333333333333,17.666666666666668,0.6666666666666666,0.3333333333333333,3.333333333333333,0.3333333333333333,12.0,1.6666666666666667,10.333333333333334,8.708333333333334,6.666666666666667,6.016666666666667,38.666666666666664,30.525,0.09633333333333333,0.0784,10.11111111111111,8.316666666666666,0.8888888888888888,1.0,1.3333333333333333,1.4833333333333332,16.222222222222218,11.158333333333333,0.1111111111111111,0.31666666666666665,3.8888888888888893,2.966666666666667,0.4444444444444444,0.3333333333333333,13.277777777777779,11.508333333333335
09/19/2015,"CSUN @ Albuquerque, N.M.",3-1,4.0,0,44.0,17.0,148.0,0.182,42.0,7.0,7.0,71.0,3.0,1.0,16.0,2.0,60.0,2.0,CSUN,4,11.0,4.25,37.0,10.5,1.75,1.75,17.75,0.75,0.25,4.0,0.5,15.0,0.5,9.555555555555555,8.765151515151516,6.777777777777778,6.045454545454546,39.55555555555556,31.325757575757574,0.06999999999999999,0.07818181818181819,9.222222222222221,8.378787878787879,0.888888888888889,0.9696969696969696,1.222222222222222,1.4696969696969695,17.444444444444443,11.75,0.2222222222222222,0.3181818181818182,4.111111111111112,3.0,0.3333333333333333,0.3333333333333333,12.722222222222221,11.553030303030305
