date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Georgetown @ Washington, D.C.",3-0,3.0,0,31.0,11.0,77.0,0.26,31.0,7.0,6.0,24.0,7.0,1.0,18.0,1.0,48.0,0.0,Georgetown,3,10.333333333333334,3.6666666666666665,25.666666666666668,10.333333333333334,2.3333333333333335,2.0,8.0,2.333333333333333,0.3333333333333333,6.0,0.3333333333333333,16.0,0.0
08/29/2015,American,0-3,3.0,0,30.0,18.0,126.0,0.095,28.0,1.0,3.0,49.0,6.0,3.0,2.0,0.0,35.0,1.0,American,3,10.0,6.0,42.0,9.333333333333334,0.3333333333333333,1.0,16.333333333333332,2.0,1.0,0.6666666666666666,0.0,11.666666666666666,0.3333333333333333
08/29/2015,Howard,3-1,4.0,0,52.0,20.0,127.0,0.252,49.0,4.0,10.0,50.0,4.0,0.0,16.0,1.0,64.0,0.0,Howard,4,13.0,5.0,31.75,12.25,1.0,2.5,12.5,1.0,0.0,4.0,0.25,16.0,0.0
09/05/2015,"Western Caro. @ Washington, DC",1-3,4.0,0,46.0,28.0,141.0,0.128,44.0,4.0,12.0,52.0,9.0,0.0,14.0,0.0,57.0,1.0,Western Caro.,4,11.5,7.0,35.25,11.0,1.0,3.0,13.0,2.25,0.0,3.5,0.0,14.25,0.25
09/05/2015,"Penn @ Washington, DC",3-2,5.0,0,53.0,23.0,134.0,0.224,50.0,10.0,11.0,49.0,9.0,6.0,20.0,1.0,79.0,0.0,Penn,5,10.6,4.6,26.8,10.0,2.0,2.2,9.8,1.8,1.2,4.0,0.2,15.8,0.0
09/06/2015,@ Maryland,0-3,3.0,0,26.0,22.0,85.0,0.047,26.0,1.0,7.0,28.0,9.0,1.0,14.0,0.0,35.0,1.0,Maryland,3,8.666666666666666,7.333333333333333,28.333333333333332,8.666666666666666,0.3333333333333333,2.3333333333333335,9.333333333333334,3.0,0.3333333333333333,4.666666666666667,0.0,11.666666666666666,0.3333333333333333
09/06/2015,"Howard @ College Park, Md.",3-1,4.0,0,52.0,11.0,105.0,0.39,47.0,11.0,16.0,31.0,6.0,2.0,14.0,0.0,72.0,0.0,Howard,4,13.0,2.75,26.25,11.75,2.75,4.0,7.75,1.5,0.5,3.5,0.0,18.0,0.0
09/11/2015,"San Francisco @ Queens, NY",0-3,3.0,0,30.0,23.0,89.0,0.079,27.0,1.0,6.0,21.0,7.0,0.0,18.0,0.0,40.0,0.0,San Francisco,3,10.0,7.666666666666667,29.666666666666668,9.0,0.3333333333333333,2.0,7.0,2.333333333333333,0.0,6.0,0.0,13.333333333333334,0.0
09/11/2015,@ St. John's (NY),0-3,3.0,0,27.0,14.0,111.0,0.117,27.0,1.0,7.0,34.0,2.0,2.0,12.0,0.0,36.0,3.0,St. John's ,3,9.0,4.666666666666667,37.0,9.0,0.3333333333333333,2.3333333333333335,11.333333333333334,0.6666666666666666,0.6666666666666666,4.0,0.0,12.0,1.0
09/12/2015,"Central Conn. St. @ Queens, NY",3-1,4.0,0,54.0,23.0,178.0,0.174,54.0,7.0,4.0,89.0,4.0,4.0,22.0,0.0,76.0,2.0,Central Conn. St.,4,13.5,5.75,44.5,13.5,1.75,1.0,22.25,1.0,1.0,5.5,0.0,19.0,0.5
