date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/28/2015,"Northern Ky. @ Cincinnati, Ohio",3-0,3.0,0,40.0,14.0,123.0,0.211,37.0,6.0,5.0,59.0,3.0,0.0,18.0,4.0,55.0,1.0,Northern Ky.,3,13.333333333333334,4.666666666666667,41.0,12.333333333333334,2.0,1.6666666666666667,19.666666666666668,1.0,0.0,6.0,1.3333333333333333,18.333333333333332,0.3333333333333333
08/28/2015,@ Cincinnati,3-0,3.0,0,37.0,16.0,114.0,0.184,36.0,5.0,7.0,58.0,3.0,1.0,14.0,0.0,50.0,2.0,Cincinnati,3,12.333333333333334,5.333333333333333,38.0,12.0,1.6666666666666667,2.3333333333333335,19.333333333333332,1.0,0.3333333333333333,4.666666666666667,0.0,16.666666666666668,0.6666666666666666
08/29/2015,@ Xavier,1-3,4.0,0,57.0,24.0,199.0,0.166,54.0,7.0,2.0,95.0,6.0,2.0,10.0,4.0,71.0,0.0,Xavier,4,14.25,6.0,49.75,13.5,1.75,0.5,23.75,1.5,0.5,2.5,1.0,17.75,0.0
09/04/2015,"West Virginia @ Indianapolis, Ind.",3-1,4.0,0,55.0,18.0,127.0,0.291,54.0,6.0,7.0,51.0,9.0,1.0,18.0,1.0,71.0,2.0,West Virginia,4,13.75,4.5,31.75,13.5,1.5,1.75,12.75,2.25,0.25,4.5,0.25,17.75,0.5
09/05/2015,@ IUPUI,3-0,3.0,0,43.0,9.0,100.0,0.34,42.0,3.0,4.0,48.0,3.0,0.0,14.0,6.0,53.0,0.0,IUPUI,3,14.333333333333334,3.0,33.333333333333336,14.0,1.0,1.3333333333333333,16.0,1.0,0.0,4.666666666666667,2.0,17.666666666666668,0.0
09/05/2015,"Charlotte @ Indianapolis, Ind.",3-0,3.0,0,48.0,15.0,120.0,0.275,47.0,4.0,5.0,52.0,6.0,1.0,14.0,1.0,60.0,0.0,Charlotte,3,16.0,5.0,40.0,15.666666666666666,1.3333333333333333,1.6666666666666667,17.333333333333332,2.0,0.3333333333333333,4.666666666666667,0.3333333333333333,20.0,0.0
09/11/2015,"Purdue Fort Wayne @ Terre Haute, Ind.",3-1,4.0,0,62.0,19.0,162.0,0.265,61.0,5.0,7.0,78.0,1.0,5.0,12.0,0.0,78.0,1.0,Purdue Fort Wayne,4,15.5,4.75,40.5,15.25,1.25,1.75,19.5,0.25,1.25,3.0,0.0,19.5,0.25
09/11/2015,@ Indiana St.,1-3,4.0,0,43.0,26.0,154.0,0.11,37.0,4.0,2.0,71.0,4.0,4.0,12.0,2.0,57.0,4.0,Indiana St.,4,10.75,6.5,38.5,9.25,1.0,0.5,17.75,1.0,1.0,3.0,0.5,14.25,1.0
09/12/2015,"UT Martin @ Terre Haute, Ind.",3-2,5.0,0,62.0,20.0,169.0,0.249,57.0,7.0,7.0,72.0,4.0,4.0,12.0,1.0,79.0,2.0,UT Martin,5,12.4,4.0,33.8,11.4,1.4,1.4,14.4,0.8,0.8,2.4,0.2,15.8,0.4
09/12/2015,"Murray St. @ Terre Haute, Ind.",2-3,5.0,0,46.0,31.0,173.0,0.087,45.0,6.0,4.0,69.0,4.0,4.0,14.0,3.0,63.0,3.0,Murray St.,5,9.2,6.2,34.6,9.0,1.2,0.8,13.8,0.8,0.8,2.8,0.6,12.6,0.6
