date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,@ James Madison,0-3,3.0,0,17.0,20.0,82.0,-0.037,16.0,0.0,8.0,29.0,8.0,0.0,4.0,3.0,19.0,0.0,James Madison
08/26/2016,"Holy Cross @ Harrisonburg, Va.",0-3,3.0,0,35.0,21.0,118.0,0.119,35.0,2.0,8.0,56.0,5.0,0.0,4.0,1.0,39.0,1.0,Holy Cross
08/27/2016,"Georgia St. @ Harrisonburg, Va.",0-3,3.0,0,23.0,16.0,94.0,0.074,23.0,2.0,6.0,32.0,14.0,2.0,6.0,0.0,30.0,1.0,Georgia St.
09/09/2016,@ UNC Asheville,0-3,3.0,0,25.0,14.0,88.0,0.125,23.0,2.0,9.0,23.0,8.0,0.0,4.0,3.0,29.0,0.0,UNC Asheville
09/10/2016,"Stetson @ Asheville, N.C.",0-3,3.0,0,24.0,20.0,99.0,0.04,21.0,4.0,7.0,30.0,8.0,1.0,12.0,1.0,35.0,1.0,Stetson
09/10/2016,"Alabama A&M @ Asheville, N.C.",3-1,4.0,0,48.0,23.0,131.0,0.191,46.0,1.0,10.0,46.0,9.0,1.0,8.0,1.0,54.0,2.0,Alabama A&M
09/13/2016,Elon,0-3,3.0,0,28.0,22.0,116.0,0.052,25.0,3.0,7.0,42.0,5.0,0.0,8.0,1.0,35.0,0.0,Elon
09/23/2016,Winthrop,0-3,3.0,0,32.0,22.0,105.0,0.095,32.0,3.0,9.0,30.0,3.0,0.0,0.0,3.0,35.0,0.0,Winthrop
09/27/2016,Gardner-Webb,0-3,3.0,0,18.0,24.0,105.0,-0.057,15.0,6.0,2.0,46.0,5.0,0.0,10.0,1.0,29.0,2.0,Gardner-Webb
09/30/2016,@ South Carolina St.,3-1,4.0,0,46.0,26.0,124.0,0.161,42.0,7.0,13.0,39.0,5.0,1.0,4.0,1.0,56.0,0.0,South Carolina St.
10/02/2016,@ Savannah St.,3-0,3.0,0,29.0,9.0,90.0,0.222,27.0,5.0,5.0,55.0,4.0,5.0,18.0,4.0,48.0,0.0,Savannah St.
10/07/2016,Florida A&M,0-3,3.0,0,19.0,21.0,70.0,-0.029,18.0,0.0,4.0,20.0,3.0,2.0,4.0,1.0,23.0,2.0,Florida A&M
10/09/2016,Bethune-Cookman,0-3,3.0,0,28.0,21.0,103.0,0.068,26.0,5.0,3.0,34.0,7.0,0.0,9.0,1.0,37.5,1.0,Bethune-Cookman
10/12/2016,@ Winthrop,0-3,3.0,0,22.0,17.0,92.0,0.054,18.0,3.0,4.0,34.0,3.0,0.0,2.0,3.0,26.0,1.0,Winthrop
10/18/2016,@ Gardner-Webb,0-3,3.0,0,16.0,23.0,91.0,-0.077,16.0,1.0,6.0,36.0,6.0,1.0,0.0,0.0,18.0,0.0,Gardner-Webb
10/21/2016,N.C. A&T,2-3,5.0,0,48.0,28.0,181.0,0.11,46.0,3.0,12.0,78.0,5.0,1.0,24.0,0.0,64.0,2.0,N.C. A&T
10/28/2016,South Carolina St.,3-0,3.0,0,40.0,18.0,100.0,0.22,39.0,5.0,3.0,43.0,4.0,5.0,6.0,4.0,53.0,0.0,South Carolina St.
10/30/2016,Savannah St.,3-1,4.0,0,60.0,18.0,126.0,0.333,53.0,7.0,7.0,51.0,5.0,2.0,10.0,0.0,74.0,0.0,Savannah St.
11/01/2016,@ Elon,0-3,3.0,0,26.0,14.0,94.0,0.128,25.0,2.0,4.0,33.0,4.0,1.0,6.0,5.0,32.0,0.0,Elon
11/04/2016,@ Florida A&M,0-3,3.0,0,26.0,17.0,94.0,0.096,22.0,0.0,5.0,31.0,8.0,4.0,6.0,0.0,33.0,2.0,Florida A&M
11/06/2016,@ Bethune-Cookman,0-3,3.0,0,17.0,15.0,81.0,0.025,17.0,5.0,4.0,33.0,6.0,2.0,6.0,5.0,27.0,2.0,Bethune-Cookman
11/11/2016,@ N.C. A&T,3-2,5.0,0,49.0,37.0,205.0,0.059,48.0,9.0,14.0,88.0,4.0,3.0,8.0,0.0,65.0,1.0,N.C. A&T
11/18/2016,"Howard @ Princess Anne, Md.",0-3,3.0,0,23.0,21.0,98.0,0.02,21.0,2.0,6.0,46.0,6.0,0.0,6.0,3.0,28.0,2.0,Howard
