date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Cleveland St. @ Notre Dame, Ind.",1-3,4.0,0,56.0,19.0,153.0,0.242,54.0,5.0,10.0,66.0,5.0,3.0,6.0,2.0,67.0,2.0,Cleveland St.
08/27/2016,"Seton Hall @ Notre Dame, Ind.",3-0,3.0,0,44.0,13.0,111.0,0.279,44.0,9.0,8.0,55.0,3.0,4.0,10.0,0.0,62.0,0.0,Seton Hall
08/27/2016,@ Notre Dame,0-3,3.0,0,38.0,21.0,121.0,0.14,36.0,2.0,6.0,51.0,5.0,1.0,6.0,2.0,44.0,0.0,Notre Dame
08/30/2016,Purdue Fort Wayne,3-2,5.0,0,72.0,25.0,177.0,0.266,69.0,2.0,15.0,71.0,3.0,2.0,8.0,0.0,80.0,0.0,Purdue Fort Wayne
09/02/2016,"Northern Ariz. @ Carbondale, Ill.",1-3,4.0,0,53.0,20.0,165.0,0.2,48.0,3.0,5.0,86.0,8.0,2.0,4.0,0.0,60.0,0.0,Northern Ariz.
09/03/2016,"UCF @ Carbondale, Ill.",0-3,3.0,0,29.0,18.0,95.0,0.116,28.0,5.0,3.0,25.0,5.0,2.0,4.0,1.0,38.0,3.0,UCF
09/03/2016,@ Southern Ill.,0-3,3.0,0,40.0,22.0,104.0,0.173,39.0,3.0,7.0,49.0,2.0,1.0,2.0,0.0,45.0,3.0,Southern Ill.
09/09/2016,Tennessee,1-3,4.0,0,46.0,20.0,134.0,0.194,44.0,1.0,7.0,45.0,4.0,5.0,6.0,0.0,55.0,0.0,Tennessee
09/09/2016,Xavier,3-1,4.0,0,66.0,17.0,159.0,0.308,65.0,3.0,12.0,78.0,5.0,5.0,6.0,0.0,77.0,0.0,Xavier
09/10/2016,Milwaukee,2-3,5.0,0,58.0,22.0,144.0,0.25,56.0,3.0,11.0,74.0,8.0,7.0,10.0,0.0,73.0,0.0,Milwaukee
09/13/2016,@ Oakland,0-3,3.0,0,34.0,28.0,101.0,0.059,34.0,3.0,2.0,30.0,6.0,0.0,8.0,2.0,41.0,0.0,Oakland
09/17/2016,"Bradley @ Terre Haute, Ind.",3-1,4.0,0,57.0,13.0,124.0,0.355,53.0,8.0,7.0,52.0,2.0,3.0,10.0,2.0,73.0,2.0,Bradley
09/17/2016,@ Indiana St.,3-2,5.0,0,72.0,24.0,181.0,0.265,66.0,4.0,4.0,76.0,8.0,4.0,10.0,4.0,85.0,0.0,Indiana St.
09/22/2016,@ NIU,1-3,4.0,0,47.0,21.0,129.0,0.202,47.0,4.0,8.0,52.0,10.0,2.0,6.0,3.0,56.0,0.0,NIU
09/24/2016,Miami (OH),0-3,3.0,0,32.0,18.0,99.0,0.141,31.0,2.0,9.0,43.0,2.0,6.0,0.0,0.0,40.0,0.0,Miami 
09/30/2016,@ Eastern Mich.,1-3,4.0,0,46.0,21.0,153.0,0.163,42.0,7.0,7.0,63.0,8.0,3.0,12.0,0.0,62.0,0.0,Eastern Mich.
10/02/2016,@ Central Mich.,2-3,5.0,0,39.0,16.0,135.0,0.17,34.0,4.0,13.0,56.0,8.0,6.0,23.0,0.0,60.5,1.0,Central Mich.
10/07/2016,Toledo,3-0,3.0,0,33.0,6.0,87.0,0.31,32.0,9.0,4.0,42.0,2.0,5.0,6.0,0.0,50.0,0.0,Toledo
10/08/2016,Ball St.,1-3,4.0,0,51.0,25.0,160.0,0.162,50.0,3.0,8.0,77.0,4.0,5.0,10.0,1.0,64.0,0.0,Ball St.
10/14/2016,Akron,3-0,3.0,0,44.0,16.0,113.0,0.248,41.0,3.0,9.0,45.0,6.0,1.0,10.0,0.0,53.0,0.0,Akron
10/15/2016,Buffalo,3-1,4.0,0,62.0,23.0,177.0,0.22,54.0,6.0,8.0,62.0,5.0,3.0,8.0,0.0,75.0,0.0,Buffalo
10/21/2016,@ Kent St.,2-3,5.0,0,71.0,18.0,197.0,0.269,65.0,3.0,13.0,84.0,8.0,3.0,10.0,5.0,82.0,3.0,Kent St.
10/22/2016,@ Ohio,0-3,3.0,0,26.0,22.0,116.0,0.034,24.0,3.0,1.0,57.0,6.0,2.0,12.0,0.0,37.0,0.0,Ohio
10/27/2016,NIU,1-3,4.0,0,55.0,22.0,151.0,0.219,52.0,6.0,11.0,51.0,6.0,6.0,4.0,0.0,69.0,0.0,NIU
