date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Mississippi Val. @ Chattanooga, Tenn.",3-0,3.0,0,38.0,20.0,84.0,0.214,36.0,12.0,5.0,44.0,1.0,0.0,6.0,0.0,53.0,2.0,Mississippi Val.
08/27/2016,"South Carolina St. @ Chattanooga, Tenn.",3-0,3.0,0,44.0,16.0,93.0,0.301,41.0,9.0,10.0,43.0,3.0,0.0,8.0,1.0,57.0,1.0,South Carolina St.
08/28/2016,@ Chattanooga,0-3,3.0,0,26.0,24.0,122.0,0.016,25.0,2.0,4.0,51.0,6.0,1.0,6.0,0.0,32.0,1.0,Chattanooga
08/30/2016,Niagara,1-3,4.0,0,51.0,22.0,144.0,0.201,49.0,3.0,10.0,65.0,11.0,1.0,4.0,3.0,57.0,3.0,Niagara
09/02/2016,"Eastern Wash. @ Phoenix, Ariz.",0-3,3.0,0,30.0,18.0,93.0,0.129,30.0,3.0,6.0,34.0,6.0,3.0,10.0,4.0,41.0,1.0,Eastern Wash.
09/03/2016,@ Grand Canyon,3-1,4.0,0,62.0,20.0,163.0,0.258,62.0,5.0,8.0,76.0,8.0,3.0,16.0,2.0,78.0,1.0,Grand Canyon
09/03/2016,"Eastern Ky. @ Phoenix, Ariz.",1-3,4.0,0,50.0,33.0,159.0,0.107,49.0,7.0,9.0,62.0,6.0,0.0,16.0,3.0,65.0,1.0,Eastern Ky.
09/08/2016,Air Force,1-3,4.0,0,58.0,19.0,148.0,0.264,58.0,2.0,7.0,60.0,6.0,0.0,8.0,6.0,64.0,1.0,Air Force
09/09/2016,Weber St.,1-3,4.0,0,54.0,22.0,138.0,0.232,52.0,2.0,8.0,59.0,5.0,4.0,10.0,2.0,65.0,2.0,Weber St.
09/09/2016,The Citadel,3-0,3.0,0,50.0,14.0,115.0,0.313,48.0,3.0,2.0,56.0,2.0,1.0,20.0,5.0,64.0,0.0,The Citadel
09/10/2016,Colgate,3-2,5.0,0,61.0,33.0,185.0,0.151,59.0,3.0,5.0,93.0,12.0,2.0,12.0,5.0,72.0,0.0,Colgate
09/16/2016,"San Jose St. @ San Diego, CA",2-3,5.0,0,56.0,41.0,200.0,0.075,51.0,1.0,5.0,82.0,2.0,8.0,12.0,3.0,71.0,0.0,San Jose St.
09/17/2016,@ San Diego St.,0-3,3.0,0,21.0,29.0,99.0,-0.081,20.0,2.0,6.0,21.0,0.0,1.0,6.0,0.0,27.0,4.0,San Diego St.
09/17/2016,@ San Diego,0-3,3.0,0,27.0,11.0,79.0,0.203,25.0,3.0,8.0,25.0,8.0,2.0,8.0,1.0,36.0,0.0,San Diego
09/24/2016,UC Riverside,3-1,4.0,0,58.0,18.0,158.0,0.253,56.0,6.0,11.0,71.0,7.0,2.0,10.0,3.0,71.0,0.0,UC Riverside
09/28/2016,UC Irvine,0-3,3.0,0,26.0,16.0,98.0,0.102,26.0,1.0,6.0,37.0,4.0,2.0,10.0,3.0,34.0,1.0,UC Irvine
09/30/2016,@ Hawaii,0-3,3.0,0,23.0,25.0,91.0,-0.022,23.0,1.0,6.0,35.0,4.0,0.0,12.0,1.0,30.0,1.0,Hawaii
10/08/2016,UC Davis,1-3,4.0,0,48.0,16.0,153.0,0.209,45.0,3.0,3.0,61.0,3.0,2.0,4.0,6.0,55.0,0.0,UC Davis
10/14/2016,Cal Poly,0-3,3.0,0,25.0,14.0,93.0,0.118,24.0,2.0,4.0,42.0,6.0,2.0,4.0,6.0,31.0,0.0,Cal Poly
10/15/2016,UC Santa Barbara,1-3,4.0,0,49.0,24.0,166.0,0.151,46.0,4.0,5.0,81.0,5.0,0.0,10.0,3.0,58.0,0.0,UC Santa Barbara
10/20/2016,@ UC Irvine,0-3,3.0,0,30.0,14.0,89.0,0.18,29.0,2.0,3.0,26.0,10.0,1.0,6.0,1.0,36.0,0.0,UC Irvine
10/22/2016,@ UC Davis,1-3,4.0,0,46.0,20.0,144.0,0.181,41.0,3.0,6.0,58.0,9.0,4.0,12.0,3.0,59.0,2.0,UC Davis
10/29/2016,Hawaii,0-3,3.0,0,34.0,25.0,119.0,0.076,33.0,2.0,0.0,52.0,1.0,2.0,6.0,0.0,41.0,1.0,Hawaii
11/01/2016,@ Long Beach St.,0-3,3.0,0,25.0,14.0,107.0,0.103,24.0,2.0,7.0,38.0,4.0,1.0,2.0,0.0,29.0,0.0,Long Beach St.
11/04/2016,@ UC Riverside,0-3,3.0,0,21.0,19.0,100.0,0.02,20.0,3.0,3.0,44.0,7.0,0.0,10.0,1.0,29.0,0.0,UC Riverside
11/08/2016,CSUN,1-3,4.0,0,40.0,32.0,141.0,0.057,37.0,6.0,3.0,51.0,6.0,2.0,10.0,3.0,53.0,1.0,CSUN
11/11/2016,@ UC Santa Barbara,1-3,4.0,0,41.0,19.0,138.0,0.159,40.0,1.0,7.0,61.0,12.0,5.0,6.0,1.0,50.0,0.0,UC Santa Barbara
11/12/2016,@ Cal Poly,0-3,3.0,0,25.0,18.0,96.0,0.073,24.0,2.0,5.0,45.0,4.0,2.0,8.0,3.0,33.0,0.0,Cal Poly
11/18/2016,Long Beach St.,0-3,3.0,0,22.0,19.0,81.0,0.037,18.0,4.0,2.0,22.0,10.0,1.0,6.0,0.0,30.0,0.0,Long Beach St.
11/19/2016,@ CSUN,1-3,4.0,0,43.0,27.0,155.0,0.103,41.0,5.0,8.0,61.0,10.0,2.0,22.0,0.0,61.0,1.0,CSUN
