date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Kansas City @ Norman, Okla.",0-3,3.0,0,33.0,16.0,116.0,0.147,32.0,2.0,6.0,49.0,2.0,2.0,4.0,1.0,39.0,1.0,Kansas City
08/27/2016,"Oral Roberts @ Norman, Okla.",1-3,4.0,0,40.0,16.0,125.0,0.192,37.0,6.0,8.0,54.0,8.0,1.0,16.0,0.0,55.0,0.0,Oral Roberts
08/27/2016,@ Oklahoma,0-3,3.0,0,30.0,18.0,101.0,0.119,29.0,2.0,4.0,41.0,2.0,0.0,6.0,0.0,35.0,0.0,Oklahoma
09/02/2016,@ North Dakota,0-3,3.0,0,37.0,23.0,134.0,0.104,33.0,1.0,4.0,48.0,5.0,3.0,6.0,1.0,44.0,0.0,North Dakota
09/03/2016,"Bradley @ Fargo, N.D.",3-1,4.0,0,61.0,33.0,199.0,0.141,55.0,6.0,7.0,94.0,3.0,0.0,18.0,2.0,76.0,1.0,Bradley
09/03/2016,"South Dakota St. @ Fargo, ND",3-1,4.0,0,51.0,22.0,124.0,0.234,47.0,5.0,5.0,55.0,3.0,0.0,14.0,3.0,63.0,1.0,South Dakota St.
09/05/2016,@ Texas Tech,0-3,3.0,0,31.0,19.0,120.0,0.1,29.0,2.0,6.0,49.0,3.0,1.0,8.0,0.0,38.0,0.0,Texas Tech
09/10/2016,Sacramento St.,0-3,3.0,0,31.0,19.0,120.0,0.1,29.0,2.0,1.0,55.0,6.0,1.0,16.0,2.0,42.0,0.0,Sacramento St.
09/10/2016,Texas A&M,0-3,3.0,0,29.0,25.0,104.0,0.038,28.0,3.0,1.0,42.0,3.0,1.0,14.0,1.0,40.0,0.0,Texas A&M
09/16/2016,"Samford @ Arlington, Texas",1-3,4.0,0,51.0,24.0,151.0,0.179,47.0,2.0,7.0,68.0,3.0,1.0,4.0,1.0,56.0,1.0,Samford
09/17/2016,"New Mexico @ Arlington, Texas",2-3,5.0,0,55.0,23.0,146.0,0.219,53.0,2.0,5.0,74.0,9.0,2.0,16.0,1.0,67.0,4.0,New Mexico
09/17/2016,@ UT Arlington,1-3,4.0,0,55.0,23.0,175.0,0.183,52.0,8.0,5.0,78.0,4.0,0.0,12.0,1.0,69.0,0.0,UT Arlington
09/23/2016,@ Rice,2-3,5.0,0,50.0,28.0,169.0,0.13,51.0,3.0,5.0,72.0,5.0,1.0,10.0,3.0,59.0,3.0,Rice
09/25/2016,@ UAB,3-2,5.0,0,56.0,30.0,196.0,0.133,51.0,8.0,8.0,99.0,6.0,0.0,25.0,1.0,76.5,2.0,UAB
10/02/2016,UTSA,2-3,5.0,0,46.0,25.0,152.0,0.138,43.0,11.0,7.0,66.0,7.0,4.0,18.0,2.0,70.0,0.0,UTSA
10/05/2016,@ New Mexico St.,0-3,3.0,0,27.0,16.0,111.0,0.099,26.0,6.0,3.0,52.0,6.0,1.0,16.0,1.0,42.0,1.0,New Mexico St.
10/07/2016,Charlotte,3-0,3.0,0,46.0,14.0,127.0,0.252,42.0,5.0,6.0,65.0,7.0,3.0,2.0,1.0,55.0,0.0,Charlotte
10/09/2016,Southern Miss.,0-3,3.0,0,29.0,15.0,104.0,0.135,27.0,1.0,4.0,33.0,1.0,2.0,4.0,2.0,34.0,0.0,Southern Miss.
10/14/2016,@ North Texas,0-3,3.0,0,26.0,15.0,90.0,0.122,24.0,2.0,2.0,36.0,10.0,0.0,12.0,1.0,34.0,1.0,North Texas
10/16/2016,@ UTSA,2-3,5.0,0,41.0,26.0,153.0,0.098,38.0,4.0,12.0,71.0,9.0,4.0,10.0,0.0,54.0,4.0,UTSA
10/21/2016,Western Ky.,0-3,3.0,0,34.0,19.0,105.0,0.143,34.0,2.0,6.0,41.0,5.0,0.0,4.0,1.0,38.0,0.0,Western Ky.
10/23/2016,Rice,1-3,4.0,0,40.0,25.0,145.0,0.103,39.0,2.0,5.0,52.0,3.0,4.0,6.0,1.0,49.0,0.0,Rice
10/28/2016,@ Louisiana Tech,1-3,4.0,0,52.0,25.0,172.0,0.157,49.0,2.0,7.0,88.0,3.0,1.0,10.0,3.0,60.0,4.0,Louisiana Tech
10/30/2016,@ Middle Tenn.,3-0,3.0,0,39.0,7.0,88.0,0.364,34.0,6.0,10.0,42.0,5.0,0.0,14.0,1.0,52.0,0.0,Middle Tenn.
11/03/2016,UTRGV,3-1,4.0,0,50.0,19.0,130.0,0.238,48.0,4.0,9.0,68.0,2.0,2.0,8.0,5.0,60.0,0.0,UTRGV
11/04/2016,FIU,3-2,5.0,0,64.0,31.0,153.0,0.216,58.0,7.0,8.0,54.0,3.0,5.0,10.0,0.0,81.0,0.0,FIU
11/06/2016,Fla. Atlantic,3-1,4.0,0,47.0,25.0,133.0,0.165,44.0,2.0,5.0,51.0,4.0,8.0,24.0,3.0,69.0,0.0,Fla. Atlantic
11/10/2016,@ Marshall,0-3,3.0,0,25.0,13.0,93.0,0.129,22.0,2.0,7.0,29.0,5.0,0.0,10.0,0.0,32.0,1.0,Marshall
11/18/2016,"Western Ky. @ Houston, Texas",0-3,3.0,0,40.0,15.0,119.0,0.21,36.0,4.0,6.0,50.0,5.0,0.0,12.0,3.0,50.0,2.0,Western Ky.
11/23/2016,New Mexico St.,2-3,5.0,0,49.0,28.0,174.0,0.121,43.0,2.0,7.0,79.0,9.0,5.0,16.0,1.0,64.0,0.0,New Mexico St.
