date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"A&M-Corpus Christi @ Waco, Texas",0-3,3.0,0,24.0,18.0,109.0,0.055,23.0,3.0,4.0,37.0,6.0,0.0,4.0,1.0,29.0,0.0,A&M-Corpus Christi,3,8.0,6.0,36.333333333333336,7.666666666666667,1.0,1.3333333333333333,12.333333333333334,0.0,1.3333333333333333,0.3333333333333333,9.666666666666666
08/27/2016,@ Baylor,0-3,3.0,0,25.0,19.0,95.0,0.063,23.0,2.0,3.0,28.0,10.0,0.0,2.0,1.0,28.0,0.0,Baylor,3,8.333333333333334,6.333333333333333,31.666666666666668,7.666666666666667,0.6666666666666666,1.0,9.333333333333334,0.0,0.6666666666666666,0.3333333333333333,9.333333333333334
08/27/2016,UTRGV @ Ferrell Center,0-3,3.0,0,23.0,18.0,95.0,0.053,18.0,1.0,5.0,36.0,7.0,0.0,0.0,0.0,24.0,0.0,UTRGV,3,7.666666666666667,6.0,31.666666666666668,6.0,0.3333333333333333,1.6666666666666667,12.0,0.0,0.0,0.0,8.0
09/06/2016,@ Houston Christian,0-3,3.0,0,21.0,17.0,94.0,0.043,20.0,4.0,5.0,40.0,10.0,0.0,8.0,3.0,29.0,2.0,Houston Christian,3,7.0,5.666666666666667,31.333333333333332,6.666666666666667,1.3333333333333333,1.6666666666666667,13.333333333333334,0.0,2.6666666666666665,1.0,9.666666666666666
09/09/2016,@ UIW,0-3,3.0,0,23.0,18.0,64.0,0.078,22.0,1.0,5.0,17.0,8.0,0.0,8.0,2.0,28.0,1.0,UIW,3,7.666666666666667,6.0,21.333333333333332,7.333333333333333,0.3333333333333333,1.6666666666666667,5.666666666666667,0.0,2.6666666666666665,0.6666666666666666,9.333333333333334
09/10/2016,"Fresno St. @ San Antonio, TX",0-3,3.0,0,13.0,17.0,71.0,-0.056,13.0,3.0,4.0,22.0,15.0,0.0,10.0,0.0,21.0,0.0,Fresno St.,3,4.333333333333333,5.666666666666667,23.666666666666668,4.333333333333333,1.0,1.3333333333333333,7.333333333333333,0.0,3.3333333333333335,0.0,7.0
09/10/2016,"Texas Southern @ San Antonio, TX",1-3,4.0,0,44.0,25.0,121.0,0.157,44.0,2.0,5.0,55.0,8.0,1.0,14.0,0.0,54.0,0.0,Texas Southern,4,11.0,6.25,30.25,11.0,0.5,1.25,13.75,0.25,3.5,0.0,13.5
09/16/2016,@ Grambling,2-3,5.0,0,52.0,42.0,163.0,0.061,44.0,7.0,9.0,57.0,5.0,1.0,8.0,0.0,64.0,0.0,Grambling,5,10.4,8.4,32.6,8.8,1.4,1.8,11.4,0.2,1.6,0.0,12.8
09/17/2016,@ Ark.-Pine Bluff,3-0,3.0,0,31.0,17.0,86.0,0.163,28.0,5.0,9.0,44.0,6.0,5.0,0.0,1.0,41.0,2.0,Ark.-Pine Bluff,3,10.333333333333334,5.666666666666667,28.666666666666668,9.333333333333334,1.6666666666666667,3.0,14.666666666666666,1.6666666666666667,0.0,0.3333333333333333,13.666666666666666
09/20/2016,@ UTRGV,0-3,3.0,0,20.0,25.0,100.0,-0.05,19.0,1.0,4.0,32.0,4.0,0.0,4.0,5.0,23.0,1.0,UTRGV,3,6.666666666666667,8.333333333333334,33.333333333333336,6.333333333333333,0.3333333333333333,1.3333333333333333,10.666666666666666,0.0,1.3333333333333333,1.6666666666666667,7.666666666666667
09/23/2016,@ Jackson St.,3-1,4.0,0,41.0,21.0,117.0,0.171,41.0,4.0,7.0,40.0,5.0,7.0,22.0,1.0,63.0,0.0,Jackson St.,4,10.25,5.25,29.25,10.25,1.0,1.75,10.0,1.75,5.5,0.25,15.75
09/25/2016,@ Mississippi Val.,3-0,3.0,0,39.0,17.0,94.0,0.234,37.0,7.0,6.0,38.0,1.0,1.0,8.0,1.0,51.0,0.0,Mississippi Val.,3,13.0,5.666666666666667,31.333333333333332,12.333333333333334,2.3333333333333335,2.0,12.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,17.0
