date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/27/2016,"San Diego @ Stanford, Calif.",3-1,4.0,0,64.0,15.0,156.0,0.314,60.0,6.0,5.0,61.0,2.0,2.0,27.0,3.0,85.5,0.0,San Diego
08/28/2016,@ Stanford,1-3,4.0,0,53.0,29.0,169.0,0.142,48.0,2.0,2.0,72.0,3.0,1.0,23.0,3.0,67.5,0.0,Stanford
09/02/2016,"Texas A&M @ San Juan, PR",3-0,3.0,0,37.0,12.0,87.0,0.287,34.0,6.0,3.0,31.0,3.0,0.0,26.0,1.0,56.0,0.0,Texas A&M
09/03/2016,"Florida St. @ San Juan, PR",3-1,4.0,0,66.0,19.0,147.0,0.32,62.0,4.0,2.0,55.0,4.0,1.0,18.0,0.0,80.0,0.0,Florida St.
09/09/2016,"Louisville @ Chapel Hill, N.C.",3-0,3.0,0,42.0,6.0,78.0,0.462,40.0,3.0,1.0,46.0,1.0,1.0,28.0,1.0,60.0,0.0,Louisville
09/10/2016,@ North Carolina,3-1,4.0,0,57.0,15.0,126.0,0.333,56.0,7.0,2.0,51.0,1.0,2.0,25.0,2.0,78.5,0.0,North Carolina
09/16/2016,North Dakota,3-1,4.0,0,66.0,23.0,148.0,0.291,62.0,4.0,5.0,63.0,4.0,1.0,18.0,0.0,80.0,1.0,North Dakota
09/17/2016,Toledo,3-0,3.0,0,47.0,12.0,101.0,0.347,42.0,2.0,5.0,47.0,1.0,1.0,16.0,4.0,58.0,3.0,Toledo
09/17/2016,Green Bay,3-0,3.0,0,43.0,15.0,95.0,0.295,42.0,5.0,5.0,41.0,1.0,2.0,16.0,2.0,58.0,0.0,Green Bay
09/23/2016,Maryland,3-0,3.0,0,42.0,9.0,100.0,0.33,37.0,6.0,2.0,51.0,2.0,0.0,6.0,1.0,51.0,0.0,Maryland
09/24/2016,Ohio St.,3-1,4.0,0,47.0,18.0,126.0,0.23,43.0,5.0,2.0,62.0,8.0,0.0,17.0,1.0,60.5,0.0,Ohio St.
09/30/2016,@ Indiana,3-0,3.0,0,42.0,13.0,74.0,0.392,38.0,7.0,4.0,28.0,3.0,3.0,10.0,0.0,57.0,0.0,Indiana
10/02/2016,@ Purdue,3-0,3.0,0,48.0,6.0,92.0,0.457,42.0,4.0,3.0,31.0,2.0,0.0,4.0,1.0,54.0,1.0,Purdue
10/05/2016,@ Penn St.,2-3,5.0,0,62.0,24.0,160.0,0.238,59.0,6.0,3.0,65.0,4.0,1.0,20.0,5.0,79.0,2.0,Penn St.
