date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
09/02/2016,"Western N.M. @ San Diego, CA",3-1,4.0,0,52.0,19.0,121.0,0.273,50.0,10.0,7.0,57.0,9.0,3.0,4.0,1.0,67.0,3.0,Western N.M.
09/02/2016,"Saginaw Valley @ San Diego, CA",3-0,3.0,0,43.0,11.0,103.0,0.311,37.0,3.0,9.0,33.0,3.0,1.0,8.0,0.0,51.0,0.0,Saginaw Valley
09/03/2016,"Chadron St. @ San Diego, CA",3-0,3.0,0,51.0,14.0,99.0,0.374,49.0,4.0,10.0,50.0,4.0,1.0,17.0,2.0,64.5,0.0,Chadron St.
09/03/2016,"Cal St. Dom. Hills @ San Diego, CA",3-0,3.0,0,41.0,14.0,80.0,0.338,41.0,6.0,8.0,38.0,3.0,0.0,14.0,0.0,54.0,1.0,Cal St. Dom. Hills
09/08/2016,@ Sonoma St.,3-1,4.0,0,58.0,15.0,130.0,0.331,52.0,8.0,9.0,48.0,3.0,2.0,14.0,0.0,75.0,0.0,Sonoma St.
09/09/2016,"Western Wash. @ Rohnert Park, CA",2-3,5.0,0,55.0,22.0,143.0,0.231,52.0,4.0,4.0,66.0,5.0,0.0,14.0,0.0,66.0,1.0,Western Wash.
09/09/2016,"CSUSB @ Rohnert Park, CA",0-3,3.0,0,35.0,16.0,97.0,0.196,32.0,5.0,4.0,35.0,5.0,1.0,12.0,1.0,47.0,1.0,CSUSB
09/10/2016,"Alas. Anchorage @ Rohnert Park, CA",1-3,4.0,0,45.0,27.0,136.0,0.132,38.0,5.0,8.0,59.0,11.0,3.0,14.0,2.0,60.0,0.0,Alas. Anchorage
09/17/2016,Fresno Pacific,3-0,3.0,0,44.0,8.0,85.0,0.424,43.0,7.0,6.0,28.0,1.0,1.0,8.0,1.0,56.0,0.0,Fresno Pacific
09/21/2016,@ Holy Names,3-0,3.0,0,44.0,13.0,93.0,0.333,42.0,7.0,7.0,42.0,3.0,0.0,6.0,1.0,54.0,2.0,Holy Names
09/23/2016,@ Notre Dame de Namur,3-0,3.0,0,49.0,14.0,115.0,0.304,46.0,4.0,9.0,58.0,1.0,1.0,16.0,2.0,62.0,0.0,Notre Dame de Namur
09/24/2016,@ Dominican (CA),3-1,4.0,0,61.0,22.0,145.0,0.269,56.0,5.0,10.0,67.0,4.0,0.0,18.0,3.0,75.0,1.0,Dominican 
09/28/2016,Hawaii Hilo,3-0,3.0,0,42.0,3.0,76.0,0.513,40.0,2.0,8.0,41.0,0.0,3.0,14.0,0.0,54.0,2.0,Hawaii Hilo
10/01/2016,@ Fresno Pacific,3-2,5.0,0,66.0,17.0,161.0,0.304,62.0,9.0,9.0,74.0,3.0,3.0,20.0,9.0,88.0,2.0,Fresno Pacific
10/05/2016,Notre Dame de Namur,2-3,5.0,0,63.0,20.0,156.0,0.276,55.0,5.0,8.0,83.0,7.0,2.0,16.0,1.0,78.0,1.0,Notre Dame de Namur
10/08/2016,@ CUI,3-2,5.0,0,52.0,23.0,136.0,0.213,49.0,10.0,5.0,58.0,5.0,3.0,28.0,2.0,79.0,2.0,CUI
10/12/2016,Azusa Pacific,3-2,5.0,0,50.0,22.0,150.0,0.187,47.0,5.0,8.0,62.0,7.0,0.0,20.0,2.0,65.0,1.0,Azusa Pacific
10/15/2016,Point Loma,3-0,3.0,0,39.0,12.0,100.0,0.27,36.0,8.0,3.0,44.0,1.0,1.0,12.0,3.0,54.0,0.0,Point Loma
10/22/2016,@ Utah Tech,3-2,5.0,0,67.0,16.0,150.0,0.34,66.0,7.0,8.0,74.0,7.0,2.0,26.0,0.0,89.0,0.0,Utah Tech
10/28/2016,@ Chaminade,1-3,4.0,0,52.0,21.0,129.0,0.24,47.0,8.0,11.0,43.0,8.0,0.0,10.0,0.0,65.0,1.0,Chaminade
10/29/2016,@ Hawaii Pacific,3-0,3.0,0,37.0,13.0,100.0,0.24,36.0,6.0,6.0,49.0,1.0,0.0,24.0,1.0,55.0,0.0,Hawaii Pacific
11/03/2016,Academy of Art,3-1,4.0,0,53.0,11.0,117.0,0.359,48.0,6.0,10.0,55.0,5.0,3.0,30.0,1.0,77.0,0.0,Academy of Art
11/05/2016,CUI,2-3,5.0,0,69.0,24.0,168.0,0.268,67.0,5.0,7.0,70.0,2.0,1.0,20.0,2.0,85.0,1.0,CUI
11/07/2016,@ Point Loma,3-0,3.0,0,42.0,9.0,89.0,0.371,37.0,4.0,7.0,47.0,3.0,3.0,8.0,0.0,53.0,1.0,Point Loma
11/11/2016,Utah Tech,3-1,4.0,0,60.0,12.0,125.0,0.384,55.0,9.0,6.0,52.0,2.0,1.0,10.0,2.0,75.0,1.0,Utah Tech
11/12/2016,BYU-Hawaii,3-1,4.0,0,59.0,25.0,162.0,0.21,57.0,5.0,4.0,74.0,3.0,2.0,16.0,2.0,74.0,1.0,BYU-Hawaii
11/14/2016,Hawaii Pacific,1-3,4.0,0,50.0,26.0,134.0,0.179,49.0,2.0,7.0,34.0,2.0,2.0,20.0,0.0,64.0,1.0,Hawaii Pacific
11/19/2016,@ Azusa Pacific,0-3,3.0,0,44.0,23.0,134.0,0.157,43.0,6.0,4.0,61.0,1.0,2.0,10.0,1.0,57.0,1.0,Azusa Pacific
12/01/2016,"Western Wash. @ Anchorage, AK",0-3,3.0,0,39.0,23.0,128.0,0.125,38.0,1.0,6.0,69.0,4.0,1.0,10.0,2.0,46.0,2.0,Western Wash.
