date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,Saint Francis (PA) @ Philadelphia,3-0,3.0,0,29.0,19.0,107.0,0.093,27.0,5.0,10.0,50.0,3.0,2.0,10.0,0.0,41.0,1.0,Saint Francis 
08/26/2016,Morgan St. @ Philadelphia,3-1,4.0,0,45.0,18.0,115.0,0.235,41.0,12.0,8.0,40.0,5.0,1.0,0.0,0.0,58.0,0.0,Morgan St.
08/27/2016,Quinnipiac @ Philadelphia,1-3,4.0,0,35.0,26.0,116.0,0.078,32.0,5.0,5.0,46.0,10.0,0.0,12.0,5.0,46.0,5.0,Quinnipiac
08/27/2016,@ La Salle,0-3,3.0,0,30.0,20.0,103.0,0.097,30.0,3.0,7.0,34.0,2.0,1.0,4.0,2.0,36.0,3.0,La Salle
09/02/2016,@ Quinnipiac,0-3,3.0,0,47.0,13.0,105.0,0.324,41.0,4.0,11.0,34.0,8.0,0.0,6.0,4.0,54.0,1.0,Quinnipiac
09/03/2016,@ Fordham,3-2,5.0,0,53.0,22.0,161.0,0.193,44.0,4.0,15.0,73.0,6.0,2.0,22.0,6.0,70.0,1.0,Fordham
09/03/2016,@ St. Francis Brooklyn,3-0,3.0,0,42.0,19.0,117.0,0.197,35.0,6.0,7.0,52.0,0.0,1.0,2.0,1.0,50.0,2.0,St. Francis Brooklyn
09/10/2016,@ LIU,1-3,4.0,0,48.0,26.0,139.0,0.158,43.0,5.0,4.0,62.0,5.0,1.0,14.0,2.0,61.0,6.0,LIU
09/11/2016,"Denver @ Brooklyn, NY",0-3,3.0,0,28.0,17.0,91.0,0.121,28.0,1.0,7.0,28.0,4.0,0.0,4.0,2.0,31.0,1.0,Denver
09/11/2016,@ LIU,0-3,3.0,0,27.0,20.0,97.0,0.072,26.0,2.0,3.0,42.0,9.0,1.0,6.0,3.0,33.0,4.0,LIU
09/13/2016,Saint Peter's,3-1,4.0,0,55.0,21.0,134.0,0.254,53.0,12.0,5.0,65.0,4.0,0.0,22.0,0.0,78.0,3.0,Saint Peter's
09/16/2016,@ Lafayette,3-1,4.0,0,49.0,26.0,152.0,0.151,48.0,10.0,9.0,72.0,7.0,0.0,17.0,2.0,67.5,0.0,Lafayette
09/17/2016,"Manhattan @ Easton, PA",1-3,4.0,0,56.0,28.0,151.0,0.185,50.0,8.0,8.0,65.0,6.0,1.0,14.0,7.0,72.0,0.0,Manhattan
09/17/2016,"St. Francis Brooklyn @ Easton, Pa.",3-2,5.0,0,55.0,31.0,183.0,0.131,52.0,7.0,6.0,79.0,11.0,0.0,12.0,1.0,68.0,0.0,St. Francis Brooklyn
09/20/2016,@ Saint Peter's,3-0,3.0,0,47.0,18.0,120.0,0.242,42.0,3.0,7.0,57.0,0.0,0.0,2.0,1.0,51.0,2.0,Saint Peter's
09/24/2016,@ USC Upstate,2-3,5.0,0,59.0,30.0,191.0,0.152,56.0,5.0,10.0,101.0,5.0,4.0,10.0,1.0,73.0,1.0,USC Upstate
