date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,La Salle @ Philadelphia,0-3,3.0,0,28.0,17.0,94.0,0.117,24.0,5.0,6.0,35.0,8.0,1.0,6.0,3.0,37.0,1.0,La Salle
08/26/2016,Saint Francis (PA) @ Philadelphia,3-1,4.0,0,57.0,17.0,149.0,0.268,53.0,3.0,13.0,71.0,3.0,4.0,8.0,2.0,68.0,2.0,Saint Francis 
08/27/2016,Morgan St. @ Philadelphia,3-1,4.0,0,49.0,15.0,115.0,0.296,43.0,15.0,7.0,56.0,5.0,1.0,6.0,0.0,68.0,1.0,Morgan St.
08/27/2016,NJIT @ Philadelphia,3-1,4.0,0,49.0,27.0,128.0,0.172,42.0,10.0,11.0,45.0,5.0,5.0,6.0,3.0,67.0,0.0,NJIT
08/31/2016,Bryant,3-0,3.0,0,35.0,14.0,99.0,0.212,30.0,2.0,4.0,41.0,2.0,3.0,26.0,2.0,53.0,1.0,Bryant
09/02/2016,NJIT,3-0,3.0,0,39.0,7.0,89.0,0.36,34.0,8.0,3.0,39.0,4.0,1.0,4.0,2.0,50.0,0.0,NJIT
09/03/2016,@ St. Francis Brooklyn,2-3,5.0,0,51.0,21.0,162.0,0.185,43.0,12.0,7.0,58.0,15.0,5.0,18.0,1.0,77.0,1.0,St. Francis Brooklyn
09/03/2016,@ Fordham,0-3,3.0,0,28.0,26.0,115.0,0.017,26.0,3.0,7.0,48.0,6.0,1.0,10.0,2.0,37.0,1.0,Fordham
09/06/2016,UMass Lowell,0-3,3.0,0,32.0,26.0,95.0,0.063,31.0,1.0,4.0,25.0,7.0,2.0,8.0,0.0,39.0,0.0,UMass Lowell
09/07/2016,FDU,3-1,4.0,0,59.0,22.0,137.0,0.27,55.0,6.0,4.0,53.0,8.0,4.0,14.0,0.0,76.0,0.0,FDU
09/09/2016,"La Salle @ Providence, R.I.",3-2,5.0,0,51.0,27.0,151.0,0.159,50.0,5.0,9.0,68.0,8.0,3.0,24.0,2.0,71.0,1.0,La Salle
09/10/2016,@ Providence,3-2,5.0,0,55.0,22.0,157.0,0.21,53.0,2.0,5.0,66.0,3.0,3.0,24.0,2.0,72.0,3.0,Providence
09/10/2016,"Holy Cross @ Providence, R.I.",1-3,4.0,0,57.0,16.0,152.0,0.27,57.0,6.0,5.0,73.0,10.0,2.0,8.0,0.0,69.0,2.0,Holy Cross
09/17/2016,@ Rider,3-2,5.0,0,69.0,10.0,160.0,0.369,65.0,6.0,7.0,66.0,10.0,1.0,16.0,3.0,84.0,3.0,Rider
09/18/2016,@ Saint Peter's,3-0,3.0,0,36.0,14.0,98.0,0.224,35.0,8.0,4.0,44.0,1.0,1.0,10.0,4.0,50.0,1.0,Saint Peter's
09/21/2016,@ Siena,3-0,3.0,0,46.0,14.0,116.0,0.276,43.0,2.0,3.0,56.0,3.0,4.0,12.0,1.0,58.0,0.0,Siena
09/24/2016,Iona,3-0,3.0,0,31.0,12.0,86.0,0.221,29.0,5.0,7.0,37.0,1.0,2.0,12.0,3.0,44.0,2.0,Iona
09/25/2016,Manhattan,3-0,3.0,0,51.0,8.0,99.0,0.434,46.0,1.0,7.0,37.0,1.0,1.0,12.0,1.0,59.0,0.0,Manhattan
10/01/2016,Canisius,3-0,3.0,0,40.0,11.0,91.0,0.319,37.0,5.0,3.0,36.0,1.0,0.0,6.0,2.0,48.0,0.0,Canisius
10/02/2016,Niagara,2-3,5.0,0,62.0,17.0,150.0,0.3,57.0,10.0,7.0,63.0,8.0,3.0,26.0,2.0,88.0,1.0,Niagara
10/08/2016,Fairfield,0-3,3.0,0,37.0,13.0,106.0,0.226,35.0,2.0,3.0,36.0,0.0,2.0,6.0,1.0,44.0,0.0,Fairfield
10/15/2016,Marist,3-2,5.0,0,60.0,24.0,163.0,0.221,55.0,7.0,10.0,56.0,8.0,2.0,20.0,3.0,79.0,1.0,Marist
10/16/2016,Siena,3-1,4.0,0,52.0,20.0,146.0,0.219,45.0,7.0,10.0,58.0,5.0,4.0,16.0,1.0,71.0,2.0,Siena
10/21/2016,@ Iona,3-1,4.0,0,40.0,22.0,127.0,0.142,39.0,12.0,6.0,63.0,5.0,3.0,14.0,3.0,62.0,3.0,Iona
