date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,@ Col. of Charleston,3-0,3.0,0,34.0,18.0,95.0,0.168,33.0,4.0,4.0,40.0,3.0,9.0,12.0,0.0,53.0,0.0,Col. of Charleston,3,11.333333333333334,6.0,31.666666666666668,11.0,1.3333333333333333,1.3333333333333333,13.333333333333334,3.0,4.0,0.0,17.666666666666668
08/27/2016,"UT Martin @ Charleston, S.C.",3-0,3.0,0,44.0,9.0,94.0,0.372,39.0,2.0,3.0,41.0,9.0,2.0,6.0,1.0,51.0,0.0,UT Martin,3,14.666666666666666,3.0,31.333333333333332,13.0,0.6666666666666666,1.0,13.666666666666666,0.6666666666666666,2.0,0.3333333333333333,17.0
08/27/2016,"Binghamton @ Charleston, S.C.",3-0,3.0,0,41.0,6.0,102.0,0.343,39.0,3.0,5.0,48.0,5.0,3.0,16.0,2.0,55.0,0.0,Binghamton,3,13.666666666666666,2.0,34.0,13.0,1.0,1.6666666666666667,16.0,1.0,5.333333333333333,0.6666666666666666,18.333333333333332
09/03/2016,Furman,3-0,3.0,0,42.0,12.0,91.0,0.33,38.0,6.0,6.0,40.0,3.0,1.0,16.0,0.0,57.0,0.0,Furman,3,14.0,4.0,30.333333333333332,12.666666666666666,2.0,2.0,13.333333333333334,0.3333333333333333,5.333333333333333,0.0,19.0
09/03/2016,Winthrop,3-0,3.0,0,40.0,13.0,78.0,0.346,38.0,7.0,5.0,36.0,3.0,3.0,16.0,2.0,58.0,0.0,Winthrop,3,13.333333333333334,4.333333333333333,26.0,12.666666666666666,2.3333333333333335,1.6666666666666667,12.0,1.0,5.333333333333333,0.6666666666666666,19.333333333333332
09/04/2016,Clemson,3-1,4.0,0,62.0,24.0,136.0,0.279,59.0,2.0,9.0,56.0,5.0,2.0,10.0,1.0,71.0,0.0,Clemson,4,15.5,6.0,34.0,14.75,0.5,2.25,14.0,0.5,2.5,0.25,17.75
09/09/2016,"Buffalo @ Statesboro, Ga.",3-0,3.0,0,35.0,6.0,68.0,0.426,32.0,11.0,4.0,35.0,4.0,4.0,6.0,4.0,53.0,0.0,Buffalo,3,11.666666666666666,2.0,22.666666666666668,10.666666666666666,3.6666666666666665,1.3333333333333333,11.666666666666666,1.3333333333333333,2.0,1.3333333333333333,17.666666666666668
09/09/2016,"Wake Forest @ Statesboro, Ga.",3-2,5.0,0,53.0,20.0,136.0,0.243,49.0,6.0,9.0,61.0,7.0,1.0,25.0,3.0,72.5,1.0,Wake Forest,5,10.6,4.0,27.2,9.8,1.2,1.8,12.2,0.2,5.0,0.6,14.5
09/10/2016,@ Ga. Southern,3-2,5.0,0,62.0,26.0,166.0,0.217,57.0,6.0,11.0,75.0,7.0,4.0,10.0,4.0,77.0,1.0,Ga. Southern,5,12.4,5.2,33.2,11.4,1.2,2.2,15.0,0.8,2.0,0.8,15.4
09/16/2016,Davidson,3-0,3.0,0,45.0,9.0,102.0,0.353,44.0,6.0,4.0,59.0,3.0,4.0,12.0,2.0,61.0,0.0,Davidson,3,15.0,3.0,34.0,14.666666666666666,2.0,1.3333333333333333,19.666666666666668,1.3333333333333333,4.0,0.6666666666666666,20.333333333333332
