date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,North Florida,2-3,5.0,0,57.0,28.0,140.0,0.207,54.0,5.0,10.0,68.0,7.0,5.0,14.0,0.0,74.0,0.0,North Florida
08/26/2016,Bethune-Cookman,3-0,3.0,0,45.0,20.0,110.0,0.227,42.0,4.0,5.0,49.0,0.0,1.0,6.0,1.0,53.0,0.0,Bethune-Cookman
08/27/2016,Northeastern,1-3,4.0,0,55.0,20.0,163.0,0.215,52.0,5.0,7.0,65.0,6.0,2.0,8.0,0.0,66.0,1.0,Northeastern
08/27/2016,Drake,0-3,3.0,0,41.0,23.0,127.0,0.142,40.0,4.0,6.0,49.0,4.0,0.0,6.0,0.0,48.0,0.0,Drake
09/02/2016,"Stetson @ Tampa, Fla.",3-0,3.0,0,42.0,11.0,89.0,0.348,41.0,5.0,5.0,49.0,2.0,2.0,10.0,0.0,54.0,0.0,Stetson
09/02/2016,Georgetown,3-1,4.0,0,55.0,21.0,164.0,0.207,52.0,7.0,13.0,77.0,4.0,1.0,14.0,2.0,70.0,0.0,Georgetown
09/03/2016,"Western Caro. @ Tampa, Fla.",3-1,4.0,0,66.0,32.0,171.0,0.199,62.0,5.0,8.0,84.0,2.0,3.0,10.0,4.0,79.0,0.0,Western Caro.
09/09/2016,@ UCF,1-3,4.0,0,58.0,25.0,156.0,0.212,54.0,4.0,4.0,67.0,8.0,4.0,8.0,4.0,70.0,0.0,UCF
09/10/2016,"LSU @ Orlando, Fla.",1-3,4.0,0,40.0,24.0,124.0,0.129,36.0,5.0,8.0,50.0,7.0,2.0,16.0,2.0,55.0,1.0,LSU
09/10/2016,"Seattle U @ Orlando, Fla.",2-3,5.0,0,59.0,32.0,158.0,0.171,56.0,9.0,6.0,77.0,8.0,3.0,8.0,1.0,75.0,0.0,Seattle U
09/15/2016,FGCU,2-3,5.0,0,78.0,27.0,184.0,0.277,75.0,6.0,8.0,75.0,8.0,3.0,18.0,0.0,96.0,0.0,FGCU
09/16/2016,@ Tulane,2-3,5.0,0,57.0,29.0,162.0,0.173,54.0,6.0,12.0,69.0,3.0,2.0,14.0,2.0,72.0,0.0,Tulane
09/16/2016,Abilene Christian,3-1,4.0,0,55.0,21.0,131.0,0.26,53.0,6.0,6.0,62.0,7.0,2.0,16.0,0.0,71.0,1.0,Abilene Christian
09/17/2016,UTRGV,2-3,5.0,0,62.0,25.0,162.0,0.228,58.0,8.0,6.0,71.0,7.0,4.0,12.0,2.0,80.0,3.0,UTRGV
09/23/2016,@ Western Ky.,1-3,4.0,0,43.0,26.0,139.0,0.122,40.0,4.0,7.0,47.0,8.0,1.0,8.0,1.0,52.0,1.0,Western Ky.
09/30/2016,@ FIU,3-0,3.0,0,38.0,13.0,87.0,0.287,35.0,7.0,4.0,28.0,3.0,2.0,10.0,0.0,52.0,1.0,FIU
10/02/2016,@ Charlotte,3-0,3.0,0,53.0,21.0,113.0,0.283,52.0,5.0,4.0,51.0,4.0,1.0,8.0,0.0,63.0,0.0,Charlotte
10/09/2016,Middle Tenn.,3-0,3.0,0,53.0,7.0,90.0,0.511,51.0,4.0,4.0,47.0,2.0,2.0,6.0,2.0,62.0,0.0,Middle Tenn.
10/11/2016,Rice,3-2,5.0,0,68.0,36.0,189.0,0.169,67.0,3.0,1.0,74.0,4.0,1.0,20.0,0.0,82.0,0.0,Rice
10/16/2016,@ North Texas,3-2,5.0,0,67.0,26.0,157.0,0.261,62.0,2.0,3.0,64.0,5.0,2.0,18.0,2.0,80.0,1.0,North Texas
10/21/2016,Louisiana Tech,3-0,3.0,0,51.0,15.0,88.0,0.409,47.0,5.0,3.0,35.0,3.0,1.0,8.0,2.0,61.0,0.0,Louisiana Tech
10/23/2016,Southern Miss.,3-1,4.0,0,62.0,19.0,151.0,0.285,60.0,5.0,5.0,72.0,6.0,2.0,4.0,3.0,71.0,0.0,Southern Miss.
10/28/2016,FIU,3-0,3.0,0,46.0,19.0,88.0,0.307,42.0,7.0,3.0,39.0,1.0,1.0,10.0,0.0,59.0,1.0,FIU
10/30/2016,@ Marshall,1-3,4.0,0,50.0,23.0,136.0,0.199,48.0,6.0,5.0,53.0,5.0,3.0,12.0,5.0,65.0,1.0,Marshall
11/04/2016,@ UTSA,0-3,3.0,0,24.0,23.0,97.0,0.01,23.0,1.0,8.0,31.0,8.0,2.0,10.0,1.0,32.0,1.0,UTSA
11/06/2016,@ UTEP,1-3,4.0,0,49.0,36.0,145.0,0.09,43.0,4.0,3.0,53.0,2.0,5.0,8.0,5.0,62.0,0.0,UTEP
11/10/2016,UAB,3-0,3.0,0,51.0,13.0,119.0,0.319,46.0,5.0,3.0,61.0,1.0,1.0,2.0,2.0,58.0,0.0,UAB
11/12/2016,Charlotte,3-0,3.0,0,48.0,13.0,105.0,0.333,47.0,10.0,3.0,48.0,0.0,2.0,8.0,1.0,64.0,1.0,Charlotte
11/18/2016,"UTSA @ Houston, Texas",1-3,4.0,0,51.0,24.0,143.0,0.189,47.0,3.0,7.0,50.0,6.0,4.0,12.0,2.0,64.0,1.0,UTSA
