date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Louisiana Tech @ Cape Girardeau, Mo.",3-1,4.0,0,50.0,17.0,166.0,0.199,48.0,9.0,8.0,76.0,4.0,2.0,8.0,0.0,65.0,1.0,Louisiana Tech
08/26/2016,@ Southeast Mo. St.,1-3,4.0,0,47.0,21.0,145.0,0.179,47.0,6.0,9.0,57.0,4.0,0.0,8.0,0.0,57.0,1.0,Southeast Mo. St.
08/27/2016,"UIC @ Cape Girardeau, Mo.",0-3,3.0,0,43.0,20.0,103.0,0.223,40.0,4.0,3.0,38.0,2.0,0.0,10.0,2.0,52.0,1.0,UIC
09/02/2016,"VCU @ Fort Myers, Fla.",1-3,4.0,0,27.0,21.0,114.0,0.053,24.0,2.0,4.0,36.0,6.0,2.0,6.0,0.0,34.0,1.0,VCU
09/02/2016,"Delaware @ Fort Myers, Fla.",1-3,4.0,0,41.0,31.0,138.0,0.072,38.0,8.0,4.0,51.0,8.0,1.0,10.0,1.0,55.0,2.0,Delaware
09/03/2016,@ FGCU,0-3,3.0,0,24.0,21.0,93.0,0.032,24.0,4.0,3.0,34.0,6.0,1.0,10.0,0.0,34.0,1.0,FGCU
09/09/2016,"Mississippi Val. @ Jacksonville, Ala.",3-0,3.0,0,33.0,8.0,74.0,0.338,29.0,10.0,5.0,30.0,3.0,4.0,0.0,7.0,47.0,0.0,Mississippi Val.
09/09/2016,@ Jacksonville St.,2-3,5.0,0,59.0,25.0,151.0,0.225,56.0,7.0,4.0,59.0,3.0,5.0,6.0,3.0,74.0,0.0,Jacksonville St.
09/10/2016,"UAB @ Jacksonville, Ala.",0-3,3.0,0,37.0,19.0,96.0,0.188,33.0,4.0,3.0,36.0,2.0,5.0,2.0,2.0,47.0,0.0,UAB
09/10/2016,"Jackson St. @ Jacksonville, Ala.",3-0,3.0,0,35.0,17.0,99.0,0.182,31.0,4.0,7.0,47.0,2.0,5.0,2.0,3.0,45.0,1.0,Jackson St.
09/16/2016,@ Colorado St.,0-3,3.0,0,25.0,22.0,87.0,0.034,24.0,2.0,5.0,23.0,4.0,0.0,0.0,0.0,27.0,0.0,Colorado St.
09/16/2016,"Chicago St. @ Boulder, Colo.",1-3,4.0,0,50.0,31.0,146.0,0.13,49.0,2.0,2.0,56.0,5.0,0.0,20.0,3.0,62.0,1.0,Chicago St.
