date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Ark.-Pine Bluff @ Arlington, Texas",3-0,3.0,0,43.0,7.0,83.0,0.434,39.0,7.0,2.0,48.0,2.0,0.0,10.0,1.0,55.0,1.0,Ark.-Pine Bluff
08/27/2016,@ UT Arlington,3-1,4.0,0,67.0,24.0,183.0,0.235,60.0,3.0,10.0,82.0,5.0,2.0,8.0,3.0,76.0,1.0,UT Arlington
08/27/2016,"Sam Houston @ Arlington, Texas",3-2,5.0,0,64.0,27.0,188.0,0.197,63.0,8.0,11.0,83.0,4.0,3.0,17.0,2.0,83.5,0.0,Sam Houston
09/02/2016,"CSUN @ Las Vegas, Nev.",0-3,3.0,0,34.0,25.0,123.0,0.073,29.0,5.0,4.0,47.0,4.0,4.0,8.0,1.0,47.0,0.0,CSUN
09/02/2016,@ UNLV,1-3,4.0,0,64.0,28.0,162.0,0.222,62.0,5.0,6.0,68.0,3.0,3.0,2.0,0.0,73.0,3.0,UNLV
09/03/2016,"Hofstra @ Las Vegas, Nev.",1-3,4.0,0,64.0,17.0,163.0,0.288,60.0,4.0,9.0,67.0,6.0,0.0,18.0,0.0,77.0,0.0,Hofstra
09/06/2016,@ CSU Bakersfield,3-0,3.0,0,39.0,11.0,113.0,0.248,38.0,8.0,5.0,59.0,1.0,0.0,12.0,3.0,53.0,0.0,CSU Bakersfield
09/09/2016,New Mexico St.,2-3,5.0,0,72.0,28.0,189.0,0.233,61.0,1.0,11.0,72.0,5.0,1.0,26.0,2.0,87.0,0.0,New Mexico St.
09/09/2016,"Arizona @ Las Cruces, N.M.",0-3,3.0,0,28.0,24.0,116.0,0.034,27.0,1.0,2.0,42.0,5.0,0.0,2.0,0.0,30.0,1.0,Arizona
09/10/2016,@ UTEP,3-0,3.0,0,48.0,14.0,128.0,0.266,42.0,6.0,4.0,52.0,2.0,2.0,16.0,0.0,64.0,0.0,UTEP
09/13/2016,UC Davis,0-3,3.0,0,39.0,23.0,134.0,0.119,33.0,2.0,8.0,52.0,3.0,2.0,12.0,1.0,49.0,0.0,UC Davis
09/16/2016,Nevada,1-3,4.0,0,54.0,24.0,164.0,0.183,50.0,4.0,8.0,61.0,4.0,3.0,10.0,2.0,66.0,0.0,Nevada
09/17/2016,Grand Canyon,3-0,3.0,0,46.0,14.0,108.0,0.296,43.0,6.0,7.0,42.0,3.0,1.0,10.0,0.0,58.0,0.0,Grand Canyon
09/17/2016,Cal Poly,0-3,3.0,0,36.0,15.0,110.0,0.191,33.0,0.0,6.0,44.0,8.0,2.0,4.0,0.0,40.0,1.0,Cal Poly
09/23/2016,@ Weber St.,3-1,4.0,0,59.0,28.0,182.0,0.17,53.0,6.0,6.0,78.0,5.0,4.0,10.0,0.0,74.0,0.0,Weber St.
09/24/2016,@ Idaho St.,3-2,5.0,0,67.0,21.0,180.0,0.256,64.0,3.0,8.0,74.0,7.0,1.0,10.0,0.0,76.0,0.0,Idaho St.
09/29/2016,Montana,3-0,3.0,0,41.0,16.0,112.0,0.223,39.0,4.0,6.0,58.0,4.0,1.0,10.0,0.0,51.0,0.0,Montana
10/01/2016,@ Portland St.,3-1,4.0,0,55.0,16.0,144.0,0.271,54.0,3.0,5.0,56.0,4.0,2.0,24.0,2.0,72.0,0.0,Portland St.
10/06/2016,@ North Dakota,2-3,5.0,0,66.0,26.0,216.0,0.185,63.0,2.0,11.0,104.0,2.0,2.0,10.0,3.0,75.0,0.0,North Dakota
10/08/2016,@ Northern Colo.,3-1,4.0,0,57.0,21.0,155.0,0.232,55.0,2.0,4.0,62.0,3.0,4.0,18.0,1.0,72.0,0.0,Northern Colo.
10/13/2016,@ Southern Utah,2-3,5.0,0,67.0,31.0,212.0,0.17,58.0,6.0,6.0,93.0,5.0,3.0,20.0,2.0,86.0,3.0,Southern Utah
10/15/2016,@ Northern Ariz.,0-3,3.0,0,35.0,24.0,126.0,0.087,33.0,2.0,4.0,57.0,7.0,0.0,6.0,2.0,40.0,1.0,Northern Ariz.
