date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"Ga. Southern @ University Park, Pa.",3-0,3.0,0,38.0,8.0,99.0,0.303,36.0,5.0,7.0,44.0,3.0,2.0,19.0,0.0,54.5,0.0,Ga. Southern,3,12.666666666666666,2.6666666666666665,33.0,12.0,1.6666666666666667,2.3333333333333335,14.666666666666666,0.6666666666666666,6.333333333333333,0.0,18.166666666666668
08/27/2016,@ Penn St.,3-2,5.0,0,56.0,22.0,159.0,0.214,56.0,8.0,16.0,64.0,5.0,2.0,23.0,0.0,77.5,1.0,Penn St.,5,11.2,4.4,31.8,11.2,1.6,3.2,12.8,0.4,4.6,0.0,15.5
08/27/2016,"West Virginia @ University Park, Pa.",3-0,3.0,0,45.0,14.0,115.0,0.27,41.0,1.0,7.0,47.0,4.0,0.0,23.0,0.0,57.5,1.0,West Virginia,3,15.0,4.666666666666667,38.333333333333336,13.666666666666666,0.3333333333333333,2.3333333333333335,15.666666666666666,0.0,7.666666666666667,0.0,19.166666666666668
09/01/2016,@ Duke,3-1,4.0,0,53.0,15.0,154.0,0.247,50.0,6.0,11.0,67.0,5.0,2.0,38.0,1.0,80.0,2.0,Duke,4,13.25,3.75,38.5,12.5,1.5,2.75,16.75,0.5,9.5,0.25,20.0
09/03/2016,TCU,3-0,3.0,0,52.0,14.0,100.0,0.38,49.0,1.0,6.0,46.0,1.0,0.0,17.0,2.0,61.5,2.0,TCU,3,17.333333333333332,4.666666666666667,33.333333333333336,16.333333333333332,0.3333333333333333,2.0,15.333333333333334,0.0,5.666666666666667,0.6666666666666666,20.5
09/09/2016,Wisconsin,3-2,5.0,0,71.0,29.0,204.0,0.206,67.0,2.0,13.0,82.0,3.0,3.0,28.0,5.0,90.0,1.0,Wisconsin,5,14.2,5.8,40.8,13.4,0.4,2.6,16.4,0.6,5.6,1.0,18.0
09/10/2016,Minnesota,1-3,4.0,0,51.0,26.0,139.0,0.18,50.0,1.0,6.0,47.0,7.0,4.0,11.0,1.0,61.5,0.0,Minnesota,4,12.75,6.5,34.75,12.5,0.25,1.5,11.75,1.0,2.75,0.25,15.375
09/16/2016,"Sam Houston @ Fort Worth, Texas",3-0,3.0,0,40.0,14.0,101.0,0.257,37.0,6.0,3.0,53.0,4.0,0.0,20.0,1.0,56.0,1.0,Sam Houston,3,13.333333333333334,4.666666666666667,33.666666666666664,12.333333333333334,2.0,1.0,17.666666666666668,0.0,6.666666666666667,0.3333333333333333,18.666666666666668
09/17/2016,"SMU @ Fort Worth, Texas",3-0,3.0,0,45.0,13.0,96.0,0.333,38.0,5.0,5.0,36.0,3.0,0.0,13.0,0.0,56.5,0.0,SMU,3,15.0,4.333333333333333,32.0,12.666666666666666,1.6666666666666667,1.6666666666666667,12.0,0.0,4.333333333333333,0.0,18.833333333333332
09/17/2016,@ TCU,2-3,5.0,0,68.0,17.0,171.0,0.298,63.0,9.0,11.0,71.0,5.0,0.0,16.0,3.0,85.0,0.0,TCU,5,13.6,3.4,34.2,12.6,1.8,2.2,14.2,0.0,3.2,0.6,17.0
09/22/2016,@ NC State,3-2,5.0,0,64.0,20.0,166.0,0.265,63.0,1.0,5.0,76.0,3.0,0.0,30.0,3.0,80.0,2.0,NC State,5,12.8,4.0,33.2,12.6,0.2,1.0,15.2,0.0,6.0,0.6,16.0
09/25/2016,@ Boston College,3-2,5.0,0,68.0,23.0,173.0,0.26,61.0,4.0,9.0,75.0,3.0,0.0,21.0,5.0,82.5,3.0,Boston College,5,13.6,4.6,34.6,12.2,0.8,1.8,15.0,0.0,4.2,1.0,16.5
