date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,Missouri,2-3,5.0,0,46.0,30.0,150.0,0.107,44.0,3.0,11.0,61.0,6.0,2.0,10.0,1.0,56.0,0.0,Missouri,5,9.2,6.0,30.0,8.8,0.6,2.2,12.2,0.4,2.0,0.2,11.2
08/27/2016,Liberty,3-1,4.0,0,42.0,19.0,156.0,0.147,41.0,6.0,8.0,63.0,5.0,3.0,10.0,2.0,56.0,0.0,Liberty,4,10.5,4.75,39.0,10.25,1.5,2.0,15.75,0.75,2.5,0.5,14.0
08/27/2016,Pittsburgh,0-3,3.0,0,22.0,19.0,97.0,0.031,21.0,4.0,8.0,33.0,6.0,1.0,12.0,3.0,33.0,0.0,Pittsburgh,3,7.333333333333333,6.333333333333333,32.333333333333336,7.0,1.3333333333333333,2.6666666666666665,11.0,0.3333333333333333,4.0,1.0,11.0
08/30/2016,@ Auburn,2-3,5.0,0,56.0,24.0,172.0,0.186,54.0,2.0,7.0,83.0,9.0,1.0,16.0,3.0,67.0,2.0,Auburn,5,11.2,4.8,34.4,10.8,0.4,1.4,16.6,0.2,3.2,0.6,13.4
09/02/2016,@ Texas St.,0-3,3.0,0,29.0,24.0,106.0,0.047,27.0,0.0,4.0,47.0,4.0,1.0,8.0,2.0,34.0,0.0,Texas St.,3,9.666666666666666,8.0,35.333333333333336,9.0,0.0,1.3333333333333333,15.666666666666666,0.3333333333333333,2.6666666666666665,0.6666666666666666,11.333333333333334
09/02/2016,"Tulsa @ San Marcos, Texas",1-3,4.0,0,54.0,31.0,173.0,0.133,50.0,3.0,12.0,85.0,7.0,1.0,12.0,4.0,64.0,0.0,Tulsa,4,13.5,7.75,43.25,12.5,0.75,3.0,21.25,0.25,3.0,1.0,16.0
09/03/2016,"SFA @ San Marcos, Texas",1-3,4.0,0,57.0,23.0,180.0,0.189,56.0,2.0,11.0,80.0,1.0,2.0,14.0,4.0,68.0,2.0,SFA,4,14.25,5.75,45.0,14.0,0.5,2.75,20.0,0.5,3.5,1.0,17.0
09/08/2016,@ Georgia Tech,2-3,5.0,0,53.0,30.0,193.0,0.119,50.0,5.0,4.0,84.0,5.0,2.0,10.0,1.0,65.0,2.0,Georgia Tech,5,10.6,6.0,38.6,10.0,1.0,0.8,16.8,0.4,2.0,0.2,13.0
09/08/2016,"Georgia @ Atlanta, Ga.",0-3,3.0,0,44.0,25.0,136.0,0.14,40.0,0.0,4.0,60.0,6.0,2.0,8.0,0.0,50.0,0.0,Georgia,3,14.666666666666666,8.333333333333334,45.333333333333336,13.333333333333334,0.0,1.3333333333333333,20.0,0.6666666666666666,2.6666666666666665,0.0,16.666666666666668
09/09/2016,"Georgia St. @ Atlanta, Ga.",3-1,4.0,0,64.0,13.0,155.0,0.329,59.0,7.0,15.0,70.0,8.0,2.0,10.0,1.0,78.0,2.0,Georgia St.,4,16.0,3.25,38.75,14.75,1.75,3.75,17.5,0.5,2.5,0.25,19.5
