date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Howard @ Washington, D.C.",0-3,3.0,0,47.0,27.0,133.0,0.15,45.0,1.0,4.0,58.0,4.0,0.0,6.0,0.0,51.0,1.0,Howard
08/27/2016,American,2-3,5.0,0,63.0,25.0,168.0,0.226,56.0,11.0,23.0,60.0,5.0,1.0,18.0,3.0,84.0,0.0,American
08/27/2016,Georgetown,1-3,4.0,0,45.0,27.0,121.0,0.149,45.0,3.0,12.0,36.0,6.0,3.0,2.0,1.0,52.0,0.0,Georgetown
09/02/2016,@ Sacred Heart,0-3,3.0,0,26.0,21.0,84.0,0.06,25.0,2.0,3.0,27.0,6.0,2.0,6.0,2.0,33.0,0.0,Sacred Heart
09/03/2016,Dartmouth @ Sacred Heart,0-3,3.0,0,28.0,22.0,88.0,0.068,27.0,7.0,10.0,36.0,5.0,0.0,10.0,0.0,40.0,1.0,Dartmouth
09/03/2016,Milwaukee @ Sacred Heart,0-3,3.0,0,32.0,20.0,89.0,0.135,31.0,5.0,9.0,29.0,6.0,2.0,4.0,1.0,41.0,2.0,Milwaukee
09/09/2016,"Howard @ Philadelphia, Pa.",1-3,4.0,0,43.0,28.0,129.0,0.116,39.0,1.0,6.0,48.0,4.0,0.0,6.0,7.0,47.0,1.0,Howard
09/09/2016,"Lafayette @ Philadelphia, Pa.",3-1,4.0,0,52.0,24.0,130.0,0.215,50.0,4.0,7.0,62.0,3.0,2.0,10.0,3.0,63.0,0.0,Lafayette
09/10/2016,"Bucknell @ Philadelphia, Pa.",3-2,5.0,0,62.0,38.0,187.0,0.128,55.0,2.0,9.0,84.0,3.0,1.0,20.0,4.0,75.0,0.0,Bucknell
09/10/2016,@ Penn,1-3,4.0,0,56.0,29.0,158.0,0.171,52.0,6.0,6.0,71.0,9.0,1.0,12.0,2.0,69.0,1.0,Penn
09/16/2016,Bryant,1-3,4.0,0,43.0,29.0,148.0,0.095,41.0,3.0,9.0,62.0,2.0,2.0,8.0,0.0,52.0,0.0,Bryant
09/17/2016,Loyola Maryland,3-0,3.0,0,30.0,11.0,75.0,0.253,24.0,3.0,4.0,35.0,5.0,2.0,24.0,0.0,47.0,1.0,Loyola Maryland
09/17/2016,Hampton,3-0,3.0,0,34.0,11.0,82.0,0.28,33.0,10.0,9.0,34.0,1.0,1.0,18.0,0.0,54.0,0.0,Hampton
09/23/2016,@ Saint Louis,0-3,3.0,0,38.0,22.0,115.0,0.139,37.0,5.0,5.0,43.0,4.0,1.0,6.0,4.0,47.0,1.0,Saint Louis
09/25/2016,@ Dayton,1-3,4.0,0,49.0,22.0,126.0,0.214,47.0,0.0,10.0,50.0,12.0,1.0,10.0,3.0,55.0,6.0,Dayton
09/30/2016,Rhode Island,0-3,3.0,0,26.0,27.0,89.0,-0.011,26.0,3.0,8.0,32.0,8.0,3.0,10.0,0.0,37.0,1.0,Rhode Island
10/01/2016,Fordham,1-3,4.0,0,48.0,19.0,141.0,0.206,46.0,5.0,6.0,63.0,7.0,3.0,14.0,0.0,63.0,0.0,Fordham
10/07/2016,@ VCU,0-3,3.0,0,28.0,19.0,81.0,0.111,27.0,3.0,9.0,29.0,5.0,0.0,6.0,1.0,34.0,1.0,VCU
10/09/2016,@ Davidson,2-3,5.0,0,82.0,34.0,232.0,0.207,78.0,8.0,11.0,123.0,6.0,4.0,12.0,2.0,100.0,4.0,Davidson
10/14/2016,George Washington,2-3,5.0,0,45.0,30.0,156.0,0.096,45.0,9.0,9.0,66.0,4.0,3.0,14.0,0.0,64.0,2.0,George Washington
10/21/2016,Davidson,0-3,3.0,0,35.0,29.0,134.0,0.045,35.0,1.0,5.0,54.0,1.0,2.0,4.0,0.0,40.0,1.0,Davidson
10/22/2016,VCU,1-3,4.0,0,49.0,23.0,125.0,0.208,46.0,3.0,11.0,56.0,6.0,5.0,4.0,1.0,59.0,2.0,VCU
10/28/2016,Duquesne,3-2,5.0,0,56.0,22.0,160.0,0.212,53.0,7.0,13.0,79.0,6.0,1.0,14.0,1.0,71.0,1.0,Duquesne
10/29/2016,La Salle,3-2,5.0,0,60.0,21.0,178.0,0.219,55.0,3.0,13.0,88.0,9.0,5.0,10.0,6.0,73.0,3.0,La Salle
11/04/2016,@ Fordham,3-2,5.0,0,45.0,21.0,148.0,0.162,42.0,2.0,14.0,78.0,6.0,0.0,18.0,3.0,56.0,1.0,Fordham
11/05/2016,@ Rhode Island,0-3,3.0,0,22.0,21.0,80.0,0.012,21.0,1.0,9.0,26.0,4.0,2.0,10.0,2.0,30.0,0.0,Rhode Island
11/12/2016,@ George Washington,2-3,5.0,0,54.0,28.0,153.0,0.17,53.0,3.0,8.0,63.0,6.0,1.0,19.0,1.0,67.5,1.0,George Washington
