date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,LIU,3-1,4.0,0,59.0,15.0,143.0,0.308,56.0,4.0,8.0,65.0,4.0,2.0,14.0,4.0,72.0,0.0,LIU
08/27/2016,Fresno St.,0-3,3.0,0,29.0,18.0,103.0,0.107,26.0,4.0,3.0,41.0,4.0,1.0,4.0,1.0,36.0,1.0,Fresno St.
08/27/2016,LIU,3-0,3.0,0,49.0,12.0,95.0,0.389,45.0,2.0,3.0,40.0,4.0,0.0,4.0,1.0,53.0,2.0,LIU
09/02/2016,Georgia,2-3,5.0,0,49.0,26.0,154.0,0.149,46.0,0.0,4.0,63.0,4.0,3.0,8.0,3.0,56.0,0.0,Georgia
09/03/2016,New Hampshire,2-3,5.0,0,51.0,25.0,191.0,0.136,46.0,5.0,4.0,72.0,6.0,5.0,14.0,1.0,68.0,2.0,New Hampshire
09/09/2016,Rider,3-2,5.0,0,61.0,21.0,161.0,0.248,56.0,8.0,10.0,61.0,5.0,3.0,10.0,1.0,77.0,1.0,Rider
09/10/2016,FDU,3-0,3.0,0,48.0,14.0,89.0,0.382,45.0,7.0,6.0,37.0,2.0,0.0,4.0,0.0,57.0,0.0,FDU
09/10/2016,UMass Lowell,3-2,5.0,0,55.0,30.0,155.0,0.161,49.0,7.0,6.0,62.0,10.0,1.0,18.0,0.0,72.0,1.0,UMass Lowell
09/16/2016,@ Harvard,2-3,5.0,0,61.0,24.0,161.0,0.23,60.0,7.0,9.0,72.0,3.0,0.0,12.0,1.0,74.0,3.0,Harvard
09/18/2016,Northeastern,0-3,3.0,0,45.0,19.0,126.0,0.206,42.0,2.0,7.0,45.0,2.0,1.0,10.0,0.0,53.0,0.0,Northeastern
09/23/2016,@ Syracuse,1-3,4.0,0,35.0,28.0,125.0,0.056,30.0,2.0,8.0,51.0,6.0,2.0,8.0,0.0,43.0,0.0,Syracuse
09/25/2016,North Carolina,2-3,5.0,0,61.0,24.0,172.0,0.215,58.0,3.0,8.0,68.0,4.0,0.0,12.0,0.0,70.0,2.0,North Carolina
09/30/2016,@ Miami (FL),0-3,3.0,0,27.0,25.0,100.0,0.02,26.0,5.0,6.0,37.0,6.0,1.0,12.0,0.0,39.0,4.0,Miami 
10/02/2016,@ Florida St.,0-3,3.0,0,29.0,26.0,107.0,0.028,26.0,3.0,8.0,32.0,5.0,0.0,6.0,3.0,35.0,0.0,Florida St.
10/06/2016,Louisville,2-3,5.0,0,52.0,17.0,139.0,0.252,51.0,2.0,8.0,57.0,4.0,2.0,32.0,5.0,72.0,4.0,Louisville
10/09/2016,Notre Dame,0-3,3.0,0,33.0,15.0,96.0,0.188,31.0,2.0,9.0,37.0,6.0,0.0,9.0,4.0,39.5,2.0,Notre Dame
10/14/2016,@ Georgia Tech,1-3,4.0,0,43.0,24.0,124.0,0.153,42.0,3.0,7.0,46.0,5.0,0.0,8.0,1.0,50.0,0.0,Georgia Tech
10/16/2016,@ Clemson,2-3,5.0,0,54.0,36.0,147.0,0.122,50.0,4.0,7.0,65.0,4.0,0.0,10.0,2.0,63.0,3.0,Clemson
10/21/2016,@ North Carolina,0-3,3.0,0,24.0,25.0,97.0,-0.01,21.0,3.0,2.0,38.0,4.0,2.0,2.0,1.0,30.0,1.0,North Carolina
10/23/2016,@ NC State,1-3,4.0,0,49.0,27.0,150.0,0.147,44.0,6.0,10.0,62.0,1.0,2.0,8.0,1.0,61.0,6.0,NC State
10/28/2016,Duke,1-3,4.0,0,46.0,25.0,168.0,0.125,43.0,4.0,3.0,65.0,5.0,0.0,12.0,5.0,56.0,5.0,Duke
10/30/2016,Wake Forest,3-1,4.0,0,50.0,24.0,157.0,0.166,49.0,7.0,7.0,66.0,3.0,0.0,16.0,2.0,65.0,1.0,Wake Forest
11/02/2016,Syracuse,3-1,4.0,0,56.0,30.0,159.0,0.164,54.0,9.0,7.0,60.0,2.0,0.0,10.0,1.0,70.0,1.0,Syracuse
11/06/2016,@ Virginia,3-2,5.0,0,65.0,36.0,171.0,0.17,61.0,12.0,5.0,66.0,8.0,1.0,8.0,1.0,82.0,1.0,Virginia
11/11/2016,Florida St.,1-3,4.0,0,53.0,26.0,156.0,0.173,51.0,5.0,7.0,65.0,5.0,0.0,4.0,1.0,60.0,1.0,Florida St.
11/13/2016,Miami (FL),1-3,4.0,0,45.0,30.0,126.0,0.119,44.0,5.0,9.0,42.0,8.0,0.0,12.0,2.0,56.0,2.0,Miami 
11/18/2016,Virginia Tech,0-3,3.0,0,46.0,17.0,127.0,0.228,43.0,3.0,5.0,60.0,5.0,0.0,12.0,3.0,55.0,2.0,Virginia Tech
11/20/2016,Pittsburgh,0-3,3.0,0,31.0,12.0,90.0,0.211,29.0,5.0,4.0,36.0,8.0,1.0,6.0,0.0,40.0,0.0,Pittsburgh
11/23/2016,@ Notre Dame,0-3,3.0,0,28.0,26.0,105.0,0.019,28.0,2.0,9.0,44.0,5.0,0.0,10.0,3.0,35.0,1.0,Notre Dame
11/25/2016,@ Louisville,0-3,3.0,0,29.0,21.0,103.0,0.078,28.0,4.0,3.0,51.0,7.0,0.0,6.0,0.0,36.0,2.0,Louisville
