date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Grambling @ Hattiesburg, Miss.",3-0,3.0,0,45.0,11.0,75.0,0.453,43.0,10.0,4.0,23.0,0.0,2.0,8.0,2.0,61.0,0.0,Grambling
08/27/2016,"McNeese @ Hattiesburg, Miss.",3-2,5.0,0,66.0,16.0,157.0,0.318,64.0,4.0,11.0,69.0,5.0,3.0,17.0,5.0,81.5,2.0,McNeese
08/27/2016,"Southern Miss. @ Hattiesburg, MS",3-2,5.0,0,66.0,15.0,161.0,0.317,63.0,6.0,11.0,60.0,11.0,5.0,18.0,5.0,86.0,4.0,Southern Miss.
09/02/2016,UTRGV,1-3,4.0,0,53.0,25.0,168.0,0.167,44.0,3.0,12.0,81.0,6.0,3.0,20.0,4.0,69.0,0.0,UTRGV
09/03/2016,Bethune-Cookman,2-3,5.0,0,57.0,29.0,173.0,0.162,52.0,4.0,11.0,75.0,5.0,1.0,14.0,2.0,69.0,0.0,Bethune-Cookman
09/03/2016,Sam Houston,1-3,4.0,0,52.0,22.0,154.0,0.195,49.0,1.0,7.0,65.0,3.0,0.0,16.0,0.0,61.0,1.0,Sam Houston
09/09/2016,@ Clemson,3-0,3.0,0,40.0,12.0,102.0,0.275,40.0,4.0,3.0,44.0,5.0,3.0,4.0,0.0,49.0,1.0,Clemson
09/09/2016,"North Dakota @ Clemson,S.C.",3-2,5.0,0,87.0,20.0,195.0,0.344,82.0,6.0,9.0,86.0,3.0,1.0,10.0,1.0,99.0,2.0,North Dakota
09/10/2016,"ETSU @ Clemson, S.C.",3-0,3.0,0,44.0,15.0,113.0,0.257,39.0,4.0,7.0,45.0,2.0,2.0,10.0,1.0,55.0,1.0,ETSU
09/16/2016,"FGCU @ Boca Raton, Fla.",0-3,3.0,0,34.0,13.0,93.0,0.226,28.0,5.0,9.0,33.0,5.0,1.0,8.0,0.0,44.0,1.0,FGCU
