date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"Little Rock @ Dallas, Texas",3-0,3.0,0,37.0,18.0,86.0,0.221,36.0,12.0,5.0,38.0,5.0,3.0,10.0,2.0,57.0,0.0,Little Rock,3,12.333333333333334,6.0,28.666666666666668,12.0,4.0,1.6666666666666667,12.666666666666666,1.0,3.3333333333333335,0.6666666666666666,19.0
08/26/2016,@ SMU,3-1,4.0,0,56.0,11.0,151.0,0.298,53.0,6.0,17.0,71.0,4.0,0.0,12.0,4.0,68.0,4.0,SMU,4,14.0,2.75,37.75,13.25,1.5,4.25,17.75,0.0,3.0,1.0,17.0
08/27/2016,"Montana @ Dallas, Texas",3-0,3.0,0,38.0,6.0,77.0,0.416,35.0,10.0,12.0,32.0,2.0,1.0,12.0,1.0,55.0,0.0,Montana,3,12.666666666666666,2.0,25.666666666666668,11.666666666666666,3.3333333333333335,4.0,10.666666666666666,0.3333333333333333,4.0,0.3333333333333333,18.333333333333332
09/01/2016,@ Texas,0-3,3.0,0,38.0,18.0,101.0,0.198,37.0,3.0,14.0,34.0,4.0,0.0,10.0,1.0,46.0,0.0,Texas,3,12.666666666666666,6.0,33.666666666666664,12.333333333333334,1.0,4.666666666666667,11.333333333333334,0.0,3.3333333333333335,0.3333333333333333,15.333333333333334
09/02/2016,"Miami (FL) @ Austin, Texas",2-3,5.0,0,54.0,16.0,133.0,0.286,51.0,10.0,12.0,52.0,8.0,1.0,18.0,10.0,74.0,1.0,Miami ,5,10.8,3.2,26.6,10.2,2.0,2.4,10.4,0.2,3.6,2.0,14.8
09/03/2016,"Army West Point @ Austin, Texas",0-3,3.0,0,32.0,18.0,86.0,0.163,31.0,4.0,13.0,27.0,4.0,0.0,4.0,3.0,38.0,0.0,Army West Point,3,10.666666666666666,6.0,28.666666666666668,10.333333333333334,1.3333333333333333,4.333333333333333,9.0,0.0,1.3333333333333333,1.0,12.666666666666666
09/08/2016,@ Oklahoma,3-2,5.0,0,68.0,27.0,179.0,0.229,66.0,6.0,16.0,87.0,8.0,5.0,12.0,2.0,85.0,0.0,Oklahoma,5,13.6,5.4,35.8,13.2,1.2,3.2,17.4,1.0,2.4,0.4,17.0
09/09/2016,"Lamar University @ Norman, Okla.",3-0,3.0,0,42.0,9.0,102.0,0.324,40.0,5.0,8.0,42.0,3.0,0.0,10.0,2.0,52.0,1.0,Lamar University,3,14.0,3.0,34.0,13.333333333333334,1.6666666666666667,2.6666666666666665,14.0,0.0,3.3333333333333335,0.6666666666666666,17.333333333333332
09/10/2016,"Ohio @ Norman, Okla.",3-1,4.0,0,67.0,19.0,135.0,0.356,62.0,2.0,10.0,54.0,3.0,1.0,18.0,3.0,79.0,3.0,Ohio,4,16.75,4.75,33.75,15.5,0.5,2.5,13.5,0.25,4.5,0.75,19.75
09/15/2016,Texas St.,3-1,4.0,0,54.0,18.0,117.0,0.308,53.0,10.0,11.0,48.0,6.0,1.0,20.0,0.0,75.0,0.0,Texas St.,4,13.5,4.5,29.25,13.25,2.5,2.75,12.0,0.25,5.0,0.0,18.75
09/16/2016,Texas Tech,3-0,3.0,0,42.0,9.0,83.0,0.398,39.0,8.0,11.0,39.0,3.0,1.0,18.0,1.0,60.0,0.0,Texas Tech,3,14.0,3.0,27.666666666666668,13.0,2.6666666666666665,3.6666666666666665,13.0,0.3333333333333333,6.0,0.3333333333333333,20.0
09/17/2016,Wichita St.,3-2,5.0,0,70.0,18.0,175.0,0.297,65.0,4.0,6.0,87.0,5.0,2.0,18.0,1.0,85.0,0.0,Wichita St.,5,14.0,3.6,35.0,13.0,0.8,1.2,17.4,0.4,3.6,0.2,17.0
09/25/2016,Southern Miss.,3-0,3.0,0,37.0,13.0,105.0,0.229,36.0,5.0,8.0,48.0,2.0,2.0,10.0,1.0,49.0,2.0,Southern Miss.,3,12.333333333333334,4.333333333333333,35.0,12.0,1.6666666666666667,2.6666666666666665,16.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,16.333333333333332
09/30/2016,North Texas,3-2,5.0,0,72.0,23.0,168.0,0.292,69.0,6.0,20.0,74.0,5.0,1.0,12.0,0.0,85.0,1.0,North Texas,5,14.4,4.6,33.6,13.8,1.2,4.0,14.8,0.2,2.4,0.0,17.0
10/02/2016,@ UTEP,3-2,5.0,0,59.0,27.0,170.0,0.188,57.0,7.0,14.0,70.0,11.0,3.0,8.0,0.0,73.0,0.0,UTEP,5,11.8,5.4,34.0,11.4,1.4,2.8,14.0,0.6,1.6,0.0,14.6
