date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"Fairfield @ Albuquerque, N.M.",3-0,3.0,0,52.0,12.0,118.0,0.339,49.0,0.0,4.0,53.0,1.0,0.0,14.0,0.0,59.0,0.0,Fairfield,3,17.333333333333332,4.0,39.333333333333336,16.333333333333332,0.0,1.3333333333333333,17.666666666666668,0.0,4.666666666666667,0.0,19.666666666666668
08/26/2016,@ New Mexico,1-3,4.0,0,57.0,28.0,162.0,0.179,56.0,5.0,11.0,55.0,6.0,2.0,12.0,3.0,70.0,0.0,New Mexico,4,14.25,7.0,40.5,14.0,1.25,2.75,13.75,0.5,3.0,0.75,17.5
08/27/2016,"Abilene Christian @ Albuquerque, N.M.",3-0,3.0,0,43.0,18.0,115.0,0.217,41.0,2.0,2.0,46.0,3.0,4.0,8.0,0.0,53.0,1.0,Abilene Christian,3,14.333333333333334,6.0,38.333333333333336,13.666666666666666,0.6666666666666666,0.6666666666666666,15.333333333333334,1.3333333333333333,2.6666666666666665,0.0,17.666666666666668
09/02/2016,@ Iowa,0-3,3.0,0,33.0,9.0,104.0,0.231,31.0,3.0,13.0,39.0,2.0,0.0,6.0,4.0,39.0,0.0,Iowa,3,11.0,3.0,34.666666666666664,10.333333333333334,1.0,4.333333333333333,13.0,0.0,2.0,1.3333333333333333,13.0
09/02/2016,"Butler @ Iowa City, Iowa",3-2,5.0,0,54.0,33.0,161.0,0.13,52.0,8.0,11.0,61.0,2.0,0.0,24.0,2.0,74.0,0.0,Butler,5,10.8,6.6,32.2,10.4,1.6,2.2,12.2,0.0,4.8,0.4,14.8
09/03/2016,"Oakland @ Iowa City, Iowa",3-2,5.0,0,62.0,31.0,156.0,0.199,58.0,4.0,6.0,63.0,7.0,3.0,10.0,2.0,74.0,0.0,Oakland,5,12.4,6.2,31.2,11.6,0.8,1.2,12.6,0.6,2.0,0.4,14.8
09/09/2016,"Pepperdine @ Long Beach, Calif.",0-3,3.0,0,33.0,24.0,106.0,0.085,30.0,1.0,6.0,37.0,2.0,1.0,14.0,2.0,42.0,1.0,Pepperdine,3,11.0,8.0,35.333333333333336,10.0,0.3333333333333333,2.0,12.333333333333334,0.3333333333333333,4.666666666666667,0.6666666666666666,14.0
09/10/2016,"Harvard @ Long Beach, Calif.",3-0,3.0,0,43.0,15.0,97.0,0.289,42.0,12.0,8.0,36.0,2.0,0.0,16.0,3.0,63.0,0.0,Harvard,3,14.333333333333334,5.0,32.333333333333336,14.0,4.0,2.6666666666666665,12.0,0.0,5.333333333333333,1.0,21.0
09/10/2016,@ Long Beach St.,3-2,5.0,0,78.0,27.0,181.0,0.282,75.0,3.0,20.0,61.0,4.0,1.0,24.0,7.0,94.0,1.0,Long Beach St.,5,15.6,5.4,36.2,15.0,0.6,4.0,12.2,0.2,4.8,1.4,18.8
09/16/2016,"Portland St. @ Boise, ID",1-3,4.0,0,50.0,17.0,139.0,0.237,45.0,5.0,12.0,50.0,6.0,3.0,29.0,0.0,72.5,2.0,Portland St.,4,12.5,4.25,34.75,11.25,1.25,3.0,12.5,0.75,7.25,0.0,18.125
09/16/2016,"Santa Clara @ Boise, Idaho",3-2,5.0,0,58.0,27.0,150.0,0.207,56.0,8.0,7.0,53.0,4.0,2.0,10.0,1.0,73.0,0.0,Santa Clara,5,11.6,5.4,30.0,11.2,1.6,1.4,10.6,0.4,2.0,0.2,14.6
