date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"North Carolina @ University Park, Pa.",0-3,3.0,0,34.0,24.0,108.0,0.093,30.0,3.0,7.0,44.0,5.0,0.0,4.0,1.0,39.0,1.0,North Carolina,3,11.333333333333334,8.0,36.0,10.0,1.0,2.3333333333333335,14.666666666666666,0.0,1.3333333333333333,0.3333333333333333,13.0
08/27/2016,"West Virginia @ University Park, Pa.",0-3,3.0,0,29.0,28.0,96.0,0.01,29.0,3.0,6.0,35.0,4.0,1.0,16.0,3.0,41.0,0.0,West Virginia,3,9.666666666666666,9.333333333333334,32.0,9.666666666666666,1.0,2.0,11.666666666666666,0.3333333333333333,5.333333333333333,1.0,13.666666666666666
08/27/2016,@ Penn St.,0-3,3.0,0,18.0,23.0,79.0,-0.063,18.0,0.0,9.0,22.0,4.0,0.0,2.0,2.0,19.0,4.0,Penn St.,3,6.0,7.666666666666667,26.333333333333332,6.0,0.0,3.0,7.333333333333333,0.0,0.6666666666666666,0.6666666666666666,6.333333333333333
09/01/2016,Jacksonville St.,3-0,3.0,0,39.0,14.0,91.0,0.275,34.0,10.0,3.0,35.0,1.0,1.0,12.0,3.0,56.0,5.0,Jacksonville St.,3,13.0,4.666666666666667,30.333333333333332,11.333333333333334,3.3333333333333335,1.0,11.666666666666666,0.3333333333333333,4.0,1.0,18.666666666666668
09/01/2016,Charleston So.,3-1,4.0,0,60.0,22.0,144.0,0.264,57.0,4.0,7.0,78.0,10.0,2.0,10.0,3.0,71.0,1.0,Charleston So.,4,15.0,5.5,36.0,14.25,1.0,1.75,19.5,0.5,2.5,0.75,17.75
09/02/2016,Savannah St.,3-1,4.0,0,47.0,20.0,111.0,0.243,45.0,14.0,10.0,55.0,7.0,1.0,12.0,3.0,68.0,2.0,Savannah St.,4,11.75,5.0,27.75,11.25,3.5,2.5,13.75,0.25,3.0,0.75,17.0
09/02/2016,The Citadel,3-2,5.0,0,62.0,18.0,160.0,0.275,58.0,10.0,8.0,65.0,11.0,3.0,14.0,3.0,82.0,0.0,The Citadel,5,12.4,3.6,32.0,11.6,2.0,1.6,13.0,0.6,2.8,0.6,16.4
09/05/2016,@ Winthrop,2-3,5.0,0,60.0,23.0,160.0,0.231,58.0,10.0,9.0,54.0,6.0,3.0,8.0,2.0,77.0,1.0,Winthrop,5,12.0,4.6,32.0,11.6,2.0,1.8,10.8,0.6,1.6,0.4,15.4
09/09/2016,Wake Forest,3-1,4.0,0,51.0,15.0,124.0,0.29,48.0,4.0,13.0,52.0,5.0,3.0,18.0,0.0,67.0,4.0,Wake Forest,4,12.75,3.75,31.0,12.0,1.0,3.25,13.0,0.75,4.5,0.0,16.75
09/09/2016,Buffalo,3-2,5.0,0,65.0,25.0,156.0,0.256,58.0,8.0,12.0,61.0,6.0,2.0,8.0,2.0,79.0,4.0,Buffalo,5,13.0,5.0,31.2,11.6,1.6,2.4,12.2,0.4,1.6,0.4,15.8
