date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,@ Oregon,3-1,4.0,0,57.0,16.0,144.0,0.285,53.0,3.0,5.0,63.0,6.0,0.0,8.0,2.0,64.0,0.0,Oregon
08/27/2016,"Nebraska @ Eugene, Ore.",0-3,3.0,0,33.0,18.0,107.0,0.14,31.0,0.0,2.0,40.0,7.0,1.0,8.0,1.0,38.0,0.0,Nebraska
09/01/2016,UTSA,3-0,3.0,0,41.0,15.0,93.0,0.28,36.0,4.0,11.0,39.0,3.0,2.0,16.0,0.0,55.0,0.0,UTSA
09/01/2016,Lipscomb,3-1,4.0,0,57.0,12.0,129.0,0.349,49.0,5.0,11.0,45.0,5.0,1.0,20.0,1.0,73.0,1.0,Lipscomb
09/02/2016,Army West Point,3-0,3.0,0,45.0,15.0,108.0,0.278,44.0,5.0,9.0,49.0,1.0,1.0,12.0,2.0,57.0,0.0,Army West Point
09/03/2016,Miami (FL),3-0,3.0,0,50.0,6.0,89.0,0.494,45.0,4.0,12.0,34.0,3.0,2.0,14.0,0.0,63.0,0.0,Miami 
09/09/2016,@ Colorado St.,3-0,3.0,0,45.0,16.0,99.0,0.293,45.0,4.0,8.0,34.0,7.0,4.0,6.0,2.0,56.0,0.0,Colorado St.
09/10/2016,"Wichita St. @ Fort Collins, Colo.",3-1,4.0,0,61.0,14.0,136.0,0.346,55.0,2.0,5.0,49.0,4.0,3.0,12.0,1.0,72.0,1.0,Wichita St.
09/14/2016,Texas A&M,3-0,3.0,0,41.0,12.0,95.0,0.305,39.0,5.0,7.0,35.0,3.0,1.0,14.0,1.0,54.0,0.0,Texas A&M
09/18/2016,Wisconsin,2-3,5.0,0,64.0,29.0,167.0,0.21,58.0,5.0,12.0,64.0,9.0,3.0,16.0,5.0,80.0,0.0,Wisconsin
09/20/2016,@ West Virginia,3-1,4.0,0,57.0,12.0,131.0,0.344,52.0,2.0,8.0,52.0,3.0,3.0,28.0,3.0,76.0,0.0,West Virginia
09/24/2016,Kansas,3-1,4.0,0,61.0,14.0,134.0,0.351,60.0,3.0,6.0,57.0,2.0,3.0,12.0,1.0,73.0,2.0,Kansas
09/28/2016,@ Oklahoma,3-1,4.0,0,66.0,14.0,149.0,0.349,61.0,2.0,5.0,57.0,4.0,2.0,10.0,4.0,75.0,1.0,Oklahoma
10/01/2016,@ Kansas St.,3-2,5.0,0,66.0,19.0,159.0,0.296,63.0,4.0,11.0,67.0,4.0,1.0,22.0,2.0,82.0,0.0,Kansas St.
10/08/2016,Iowa St.,3-2,5.0,0,62.0,19.0,161.0,0.267,57.0,6.0,17.0,62.0,7.0,3.0,16.0,4.0,79.0,0.0,Iowa St.
10/12/2016,@ Baylor,3-1,4.0,0,59.0,10.0,131.0,0.374,55.0,4.0,13.0,57.0,6.0,5.0,22.0,0.0,79.0,0.0,Baylor
10/19/2016,TCU,3-0,3.0,0,43.0,15.0,111.0,0.252,40.0,5.0,13.0,57.0,2.0,2.0,14.0,2.0,57.0,1.0,TCU
10/21/2016,@ Texas Tech,3-2,5.0,0,70.0,18.0,175.0,0.297,67.0,4.0,12.0,84.0,4.0,0.0,24.0,3.0,86.0,0.0,Texas Tech
10/26/2016,Oklahoma,3-0,3.0,0,44.0,9.0,100.0,0.35,43.0,5.0,8.0,44.0,1.0,3.0,12.0,1.0,58.0,0.0,Oklahoma
10/29/2016,@ Kansas,2-3,5.0,0,59.0,26.0,152.0,0.217,57.0,4.0,11.0,72.0,4.0,1.0,17.0,3.0,72.5,0.0,Kansas
11/02/2016,@ TCU,3-1,4.0,0,62.0,24.0,152.0,0.25,58.0,5.0,7.0,66.0,3.0,0.0,12.0,1.0,73.0,0.0,TCU
11/09/2016,Baylor,3-0,3.0,0,40.0,13.0,110.0,0.245,38.0,4.0,9.0,44.0,3.0,4.0,18.0,1.0,57.0,0.0,Baylor
11/12/2016,@ Iowa St.,2-3,5.0,0,63.0,23.0,187.0,0.214,58.0,4.0,10.0,77.0,3.0,3.0,22.0,2.0,81.0,1.0,Iowa St.
11/16/2016,Texas Tech,3-0,3.0,0,46.0,5.0,99.0,0.414,39.0,3.0,10.0,48.0,3.0,1.0,16.0,1.0,58.0,0.0,Texas Tech
11/19/2016,Kansas St.,3-1,4.0,0,56.0,12.0,98.0,0.449,54.0,5.0,8.0,46.0,2.0,3.0,20.0,1.0,74.0,0.0,Kansas St.
11/26/2016,West Virginia,3-0,3.0,0,42.0,7.0,84.0,0.417,38.0,5.0,8.0,41.0,0.0,0.0,16.0,2.0,55.0,1.0,West Virginia
12/02/2016,UTRGV,3-0,3.0,0,43.0,11.0,90.0,0.356,41.0,5.0,3.0,46.0,2.0,0.0,6.0,0.0,51.0,1.0,UTRGV
12/03/2016,SMU,3-0,3.0,0,52.0,6.0,105.0,0.438,50.0,1.0,3.0,58.0,1.0,3.0,10.0,2.0,61.0,0.0,SMU
12/09/2016,BYU,3-2,5.0,0,81.0,18.0,195.0,0.323,79.0,4.0,8.0,94.0,3.0,1.0,26.0,6.0,99.0,0.0,BYU
