date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"Campbell @ Charlotte, N.C.",3-0,3.0,0,40.0,12.0,103.0,0.272,38.0,7.0,3.0,56.0,3.0,0.0,14.0,1.0,54.0,2.0,Campbell,3,13.333333333333334,4.0,34.333333333333336,12.666666666666666,2.3333333333333335,1.0,18.666666666666668,0.0,4.666666666666667,0.3333333333333333,18.0
08/27/2016,@ Charlotte,3-0,3.0,0,47.0,17.0,139.0,0.216,44.0,10.0,4.0,65.0,3.0,2.0,12.0,1.0,65.0,0.0,Charlotte,3,15.666666666666666,5.666666666666667,46.333333333333336,14.666666666666666,3.3333333333333335,1.3333333333333333,21.666666666666668,0.6666666666666666,4.0,0.3333333333333333,21.666666666666668
08/27/2016,"Mercer @ Charlotte, N.C.",3-1,4.0,0,61.0,17.0,168.0,0.262,61.0,3.0,5.0,84.0,8.0,1.0,16.0,5.0,73.0,2.0,Mercer,4,15.25,4.25,42.0,15.25,0.75,1.25,21.0,0.25,4.0,1.25,18.25
09/02/2016,Western Caro.,3-0,3.0,0,40.0,15.0,117.0,0.214,38.0,5.0,7.0,56.0,2.0,0.0,19.0,0.0,54.5,0.0,Western Caro.,3,13.333333333333334,5.0,39.0,12.666666666666666,1.6666666666666667,2.3333333333333335,18.666666666666668,0.0,6.333333333333333,0.0,18.166666666666668
09/02/2016,New Mexico,3-1,4.0,0,62.0,18.0,161.0,0.273,60.0,6.0,10.0,74.0,1.0,1.0,12.0,4.0,75.0,0.0,New Mexico,4,15.5,4.5,40.25,15.0,1.5,2.5,18.5,0.25,3.0,1.0,18.75
09/03/2016,Stetson,3-0,3.0,0,39.0,7.0,107.0,0.299,35.0,8.0,7.0,44.0,1.0,1.0,8.0,0.0,52.0,0.0,Stetson,3,13.0,2.3333333333333335,35.666666666666664,11.666666666666666,2.6666666666666665,2.3333333333333335,14.666666666666666,0.3333333333333333,2.6666666666666665,0.0,17.333333333333332
09/09/2016,@ DePaul,2-3,5.0,0,61.0,15.0,147.0,0.313,56.0,4.0,6.0,56.0,11.0,3.0,14.0,0.0,75.0,0.0,DePaul,5,12.2,3.0,29.4,11.2,0.8,1.2,11.2,0.6,2.8,0.0,15.0
09/10/2016,"UAlbany @ Chicago, Ill.",1-3,4.0,0,65.0,26.0,185.0,0.211,61.0,3.0,4.0,79.0,1.0,1.0,14.0,0.0,76.0,0.0,UAlbany,4,16.25,6.5,46.25,15.25,0.75,1.0,19.75,0.25,3.5,0.0,19.0
09/10/2016,"UIC @ Chicago, Ill.",2-3,5.0,0,63.0,27.0,179.0,0.201,59.0,4.0,7.0,80.0,7.0,3.0,22.0,1.0,81.0,0.0,UIC,5,12.6,5.4,35.8,11.8,0.8,1.4,16.0,0.6,4.4,0.2,16.2
09/16/2016,Stetson,3-0,3.0,0,41.0,9.0,85.0,0.376,38.0,4.0,6.0,33.0,2.0,0.0,14.0,0.0,52.0,0.0,Stetson,3,13.666666666666666,3.0,28.333333333333332,12.666666666666666,1.3333333333333333,2.0,11.0,0.0,4.666666666666667,0.0,17.333333333333332
