date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,@ Duke,0-3,3.0,0,35.0,22.0,135.0,0.096,35.0,0.0,9.0,53.0,4.0,0.0,8.0,0.0,39.0,2.0,Duke,3,11.666666666666666,7.333333333333333,45.0,11.666666666666666,0.0,3.0,17.666666666666668,0.0,2.6666666666666665,0.0,13.0
08/27/2016,"Eastern Ky. @ Durham, N.C.",3-2,5.0,0,59.0,18.0,162.0,0.253,56.0,5.0,10.0,66.0,1.0,2.0,24.0,1.0,78.0,4.0,Eastern Ky.,5,11.8,3.6,32.4,11.2,1.0,2.0,13.2,0.4,4.8,0.2,15.6
08/27/2016,"LSU @ Durham, N.C.",1-3,4.0,0,52.0,19.0,153.0,0.216,52.0,3.0,12.0,70.0,6.0,5.0,4.0,0.0,62.0,1.0,LSU,4,13.0,4.75,38.25,13.0,0.75,3.0,17.5,1.25,1.0,0.0,15.5
09/02/2016,@ High Point,2-3,5.0,0,59.0,29.0,169.0,0.178,53.0,4.0,8.0,77.0,4.0,3.0,10.0,1.0,71.0,0.0,High Point,5,11.8,5.8,33.8,10.6,0.8,1.6,15.4,0.6,2.0,0.2,14.2
09/03/2016,Elon,2-3,5.0,0,60.0,25.0,194.0,0.18,58.0,3.0,6.0,110.0,5.0,3.0,10.0,1.0,71.0,1.0,Elon,5,12.0,5.0,38.8,11.6,0.6,1.2,22.0,0.6,2.0,0.2,14.2
09/03/2016,Youngstown St.,1-3,4.0,0,54.0,21.0,177.0,0.186,50.0,1.0,8.0,80.0,10.0,0.0,6.0,1.0,58.0,1.0,Youngstown St.,4,13.5,5.25,44.25,12.5,0.25,2.0,20.0,0.0,1.5,0.25,14.5
09/09/2016,Radford,3-1,4.0,0,62.0,23.0,175.0,0.223,60.0,6.0,11.0,93.0,3.0,1.0,14.0,0.0,76.0,0.0,Radford,4,15.5,5.75,43.75,15.0,1.5,2.75,23.25,0.25,3.5,0.0,19.0
09/10/2016,N.C. A&T,3-0,3.0,0,44.0,14.0,112.0,0.268,43.0,5.0,6.0,56.0,3.0,2.0,8.0,1.0,55.0,1.0,N.C. A&T,3,14.666666666666666,4.666666666666667,37.333333333333336,14.333333333333334,1.6666666666666667,2.0,18.666666666666668,0.6666666666666666,2.6666666666666665,0.3333333333333333,18.333333333333332
09/10/2016,Hampton,3-0,3.0,0,40.0,13.0,88.0,0.307,37.0,7.0,4.0,38.0,1.0,1.0,4.0,1.0,50.0,0.0,Hampton,3,13.333333333333334,4.333333333333333,29.333333333333332,12.333333333333334,2.3333333333333335,1.3333333333333333,12.666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,16.666666666666668
09/16/2016,"Ohio St. @ Muncie, IN",0-3,3.0,0,26.0,19.0,92.0,0.076,24.0,4.0,5.0,30.0,6.0,0.0,2.0,1.0,31.0,0.0,Ohio St.,3,8.666666666666666,6.333333333333333,30.666666666666668,8.0,1.3333333333333333,1.6666666666666667,10.0,0.0,0.6666666666666666,0.3333333333333333,10.333333333333334
