date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Rice @ Provo, Utah",3-1,4.0,0,65.0,29.0,158.0,0.228,61.0,2.0,3.0,70.0,2.0,1.0,16.0,1.0,76.0,1.0,Rice
08/27/2016,"Utah Valley @ Provo, Utah",3-0,3.0,0,43.0,18.0,111.0,0.225,41.0,6.0,3.0,46.0,1.0,2.0,8.0,1.0,55.0,0.0,Utah Valley
08/27/2016,@ BYU,0-3,3.0,0,35.0,17.0,97.0,0.186,35.0,1.0,8.0,30.0,3.0,1.0,2.0,3.0,38.0,1.0,BYU
09/02/2016,"Western Ky. @ St. Louis, Mo.",3-1,4.0,0,58.0,18.0,141.0,0.284,57.0,7.0,3.0,62.0,1.0,1.0,12.0,2.0,72.0,1.0,Western Ky.
09/03/2016,@ Saint Louis,3-1,4.0,0,53.0,21.0,116.0,0.276,49.0,13.0,1.0,48.0,7.0,5.0,11.0,1.0,76.5,1.0,Saint Louis
09/03/2016,"Arkansas St. @ St. Louis, Mo.",2-3,5.0,0,54.0,22.0,163.0,0.196,54.0,3.0,6.0,69.0,4.0,1.0,14.0,4.0,65.0,1.0,Arkansas St.
09/10/2016,"Purdue @ Stanford, Calif.",1-3,4.0,0,56.0,23.0,140.0,0.236,50.0,4.0,6.0,51.0,2.0,3.0,10.0,3.0,68.0,0.0,Purdue
09/11/2016,@ Stanford,2-3,5.0,0,57.0,33.0,154.0,0.156,57.0,5.0,8.0,59.0,7.0,1.0,6.0,2.0,66.0,1.0,Stanford
09/16/2016,"Grand Canyon @ Sacramento, Calif.",3-1,4.0,0,59.0,13.0,127.0,0.362,55.0,3.0,8.0,51.0,3.0,3.0,8.0,2.0,69.0,0.0,Grand Canyon
09/17/2016,"Nevada @ Sacramento, Calif.",3-1,4.0,0,67.0,24.0,161.0,0.267,67.0,4.0,3.0,67.0,3.0,4.0,18.0,1.0,84.0,2.0,Nevada
09/17/2016,@ Sacramento St.,3-0,3.0,0,45.0,12.0,110.0,0.3,43.0,8.0,4.0,51.0,0.0,0.0,8.0,4.0,57.0,0.0,Sacramento St.
09/24/2016,Hawaii,1-3,4.0,0,55.0,25.0,156.0,0.192,52.0,6.0,5.0,57.0,5.0,0.0,16.0,2.0,69.0,2.0,Hawaii
09/30/2016,@ Long Beach St.,0-3,3.0,0,37.0,25.0,113.0,0.106,35.0,1.0,4.0,40.0,4.0,2.0,6.0,3.0,43.0,1.0,Long Beach St.
10/01/2016,@ CSUN,3-2,5.0,0,75.0,31.0,185.0,0.238,69.0,10.0,5.0,78.0,2.0,1.0,22.0,2.0,97.0,0.0,CSUN
10/06/2016,UC Irvine,3-0,3.0,0,47.0,9.0,90.0,0.422,45.0,2.0,5.0,39.0,1.0,0.0,10.0,1.0,54.0,0.0,UC Irvine
10/08/2016,@ UC Santa Barbara,3-0,3.0,0,45.0,11.0,117.0,0.291,41.0,4.0,6.0,56.0,2.0,2.0,4.0,0.0,53.0,0.0,UC Santa Barbara
10/14/2016,@ Cal St. Fullerton,3-0,3.0,0,48.0,14.0,109.0,0.312,45.0,6.0,7.0,48.0,2.0,2.0,4.0,1.0,58.0,0.0,Cal St. Fullerton
10/15/2016,@ UC Riverside,3-0,3.0,0,41.0,12.0,97.0,0.299,39.0,7.0,6.0,37.0,7.0,3.0,26.0,1.0,64.0,0.0,UC Riverside
10/21/2016,CSUN,3-1,4.0,0,61.0,17.0,149.0,0.295,58.0,5.0,6.0,65.0,4.0,4.0,10.0,1.0,75.0,0.0,CSUN
10/22/2016,Long Beach St.,1-3,4.0,0,63.0,25.0,161.0,0.236,58.0,4.0,2.0,59.0,4.0,1.0,8.0,5.0,72.0,0.0,Long Beach St.
10/28/2016,UC Santa Barbara,0-3,3.0,0,37.0,25.0,117.0,0.103,36.0,0.0,7.0,55.0,7.0,0.0,9.0,0.0,41.5,0.0,UC Santa Barbara
11/03/2016,@ UC Irvine,3-1,4.0,0,64.0,27.0,169.0,0.219,61.0,8.0,6.0,82.0,7.0,5.0,2.0,0.0,78.0,0.0,UC Irvine
11/05/2016,@ UC Davis,3-2,5.0,0,73.0,30.0,187.0,0.23,67.0,2.0,6.0,84.0,7.0,0.0,10.0,0.0,80.0,0.0,UC Davis
11/11/2016,UC Riverside,3-0,3.0,0,43.0,10.0,112.0,0.295,39.0,3.0,6.0,50.0,2.0,2.0,6.0,2.0,51.0,1.0,UC Riverside
11/12/2016,Cal St. Fullerton,3-0,3.0,0,48.0,18.0,124.0,0.242,43.0,4.0,8.0,50.0,2.0,2.0,8.0,2.0,58.0,2.0,Cal St. Fullerton
11/17/2016,@ Hawaii,0-3,3.0,0,31.0,22.0,107.0,0.084,30.0,1.0,5.0,44.0,9.0,1.0,12.0,2.0,39.0,1.0,Hawaii
11/22/2016,UC Davis,3-0,3.0,0,48.0,12.0,114.0,0.316,46.0,5.0,4.0,63.0,3.0,0.0,12.0,0.0,59.0,0.0,UC Davis
