date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,"Northwestern @ Charlottesville, Va.",0-3,3.0,0,32.0,10.0,79.0,0.278,28.0,3.0,6.0,22.0,9.0,1.0,4.0,1.0,38.0,2.0,Northwestern
08/26/2016,@ Virginia,0-3,3.0,0,44.0,22.0,92.0,0.239,39.0,2.0,14.0,31.0,7.0,1.0,8.0,1.0,51.0,2.0,Virginia
08/27/2016,"Buffalo @ Charlottesville, Va.",3-2,5.0,0,46.0,24.0,115.0,0.191,40.0,6.0,9.0,38.0,6.0,4.0,28.0,0.0,70.0,2.0,Buffalo
09/02/2016,@ Seton Hall,3-1,4.0,0,61.0,23.0,139.0,0.273,57.0,6.0,12.0,45.0,3.0,3.0,14.0,1.0,77.0,0.0,Seton Hall
09/03/2016,"Canisius @ South Orange, N.J.",3-0,3.0,0,38.0,14.0,83.0,0.289,34.0,8.0,8.0,31.0,3.0,1.0,14.0,1.0,54.0,1.0,Canisius
09/03/2016,"Towson @ South Orange, N.J.",0-3,3.0,0,31.0,24.0,111.0,0.063,27.0,0.0,3.0,45.0,4.0,1.0,4.0,4.0,34.0,0.0,Towson
09/06/2016,@ Loyola Maryland,3-1,4.0,0,49.0,19.0,129.0,0.233,43.0,5.0,11.0,46.0,5.0,10.0,12.0,3.0,70.0,0.0,Loyola Maryland
09/09/2016,@ Washington St.,0-3,3.0,0,31.0,22.0,90.0,0.1,31.0,1.0,5.0,22.0,4.0,1.0,4.0,1.0,35.0,0.0,Washington St.
09/09/2016,"Idaho @ Pullman, Wash.",3-0,3.0,0,48.0,16.0,110.0,0.291,45.0,2.0,9.0,49.0,1.0,1.0,10.0,4.0,56.0,0.0,Idaho
09/10/2016,"UMES @ Pullman, Wash.",3-0,3.0,0,40.0,15.0,88.0,0.284,35.0,4.0,9.0,32.0,3.0,1.0,10.0,4.0,50.0,1.0,UMES
09/16/2016,James Madison,1-3,4.0,0,50.0,23.0,146.0,0.185,48.0,4.0,11.0,67.0,6.0,0.0,8.0,2.0,58.0,1.0,James Madison
09/17/2016,NIU,1-3,4.0,0,54.0,19.0,118.0,0.297,48.0,3.0,8.0,41.0,8.0,1.0,10.0,2.0,63.0,0.0,NIU
09/17/2016,Tennessee,0-3,3.0,0,41.0,15.0,100.0,0.26,39.0,3.0,7.0,28.0,4.0,3.0,6.0,1.0,50.0,1.0,Tennessee
09/23/2016,@ Dayton,1-3,4.0,0,47.0,18.0,117.0,0.248,46.0,3.0,7.0,43.0,6.0,4.0,16.0,4.0,62.0,3.0,Dayton
09/25/2016,@ Saint Louis,0-3,3.0,0,37.0,20.0,102.0,0.167,35.0,4.0,10.0,31.0,3.0,1.0,14.0,5.0,49.0,0.0,Saint Louis
09/30/2016,Fordham,0-3,3.0,0,37.0,25.0,112.0,0.107,36.0,8.0,6.0,38.0,7.0,2.0,12.0,2.0,53.0,2.0,Fordham
10/01/2016,Rhode Island,0-3,3.0,0,41.0,12.0,91.0,0.319,36.0,4.0,7.0,28.0,5.0,1.0,6.0,1.0,49.0,1.0,Rhode Island
10/07/2016,@ Davidson,2-3,5.0,0,68.0,35.0,176.0,0.188,61.0,6.0,10.0,76.0,0.0,1.0,20.0,1.0,85.0,6.0,Davidson
10/09/2016,@ VCU,0-3,3.0,0,24.0,17.0,80.0,0.088,22.0,3.0,4.0,25.0,13.0,1.0,8.0,1.0,32.0,1.0,VCU
10/11/2016,@ Lehigh,2-3,5.0,0,52.0,20.0,135.0,0.237,47.0,3.0,8.0,55.0,12.0,6.0,18.0,2.0,70.0,0.0,Lehigh
10/14/2016,@ George Mason,3-2,5.0,0,55.0,23.0,153.0,0.209,50.0,4.0,17.0,65.0,9.0,3.0,16.0,0.0,70.0,3.0,George Mason
10/21/2016,VCU,1-3,4.0,0,45.0,29.0,131.0,0.122,43.0,3.0,7.0,50.0,11.0,2.0,14.0,2.0,57.0,0.0,VCU
10/22/2016,Davidson,3-0,3.0,0,48.0,14.0,101.0,0.337,46.0,7.0,4.0,50.0,3.0,2.0,6.0,1.0,60.0,3.0,Davidson
10/26/2016,UMBC,3-2,5.0,0,54.0,28.0,157.0,0.166,50.0,4.0,9.0,76.0,12.0,6.0,16.0,4.0,72.0,4.0,UMBC
10/28/2016,La Salle,3-0,3.0,0,38.0,12.0,100.0,0.26,32.0,7.0,1.0,51.0,7.0,1.0,8.0,0.0,50.0,1.0,La Salle
10/29/2016,Duquesne,2-3,5.0,0,56.0,21.0,162.0,0.216,53.0,5.0,7.0,66.0,5.0,5.0,16.0,4.0,74.0,1.0,Duquesne
11/04/2016,@ Rhode Island,1-3,4.0,0,36.0,17.0,91.0,0.209,35.0,11.0,10.0,24.0,10.0,4.0,34.0,1.0,68.0,2.0,Rhode Island
11/06/2016,@ Fordham,1-3,4.0,0,43.0,20.0,118.0,0.195,42.0,3.0,9.0,51.0,13.0,1.0,22.0,0.0,58.0,2.0,Fordham
11/12/2016,George Mason,3-2,5.0,0,60.0,29.0,162.0,0.191,55.0,6.0,10.0,65.0,3.0,3.0,22.0,4.0,80.0,2.0,George Mason
