date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,@ Samford,3-0,3.0,0,43.0,10.0,90.0,0.367,38.0,4.0,7.0,43.0,0.0,0.0,18.0,2.0,56.0,0.0,Samford
08/26/2016,"South Alabama @ Birmingham, Ala.",2-3,5.0,0,66.0,18.0,154.0,0.312,60.0,3.0,12.0,65.0,11.0,0.0,14.0,8.0,76.0,1.0,South Alabama
08/27/2016,"Nicholls @ Birmingham, Ala.",3-0,3.0,0,48.0,10.0,96.0,0.396,44.0,5.0,8.0,50.0,1.0,1.0,12.0,1.0,60.0,3.0,Nicholls
09/02/2016,"West Virginia @ Charleston, W.Va.",2-3,5.0,0,57.0,27.0,176.0,0.17,54.0,9.0,11.0,68.0,6.0,0.0,14.0,0.0,73.0,1.0,West Virginia
09/02/2016,"Morehead St. @ Charleston, W.Va.",3-0,3.0,0,32.0,18.0,100.0,0.14,29.0,6.0,4.0,48.0,4.0,1.0,16.0,0.0,47.0,1.0,Morehead St.
09/03/2016,"Marshall @ Charleston, W.Va.",3-2,5.0,0,49.0,25.0,160.0,0.15,46.0,7.0,9.0,63.0,4.0,3.0,18.0,1.0,68.0,3.0,Marshall
09/09/2016,"UNCW @ Denton, Texas",0-3,3.0,0,32.0,17.0,102.0,0.147,30.0,7.0,4.0,43.0,5.0,0.0,10.0,2.0,44.0,1.0,UNCW
09/09/2016,@ North Texas,0-3,3.0,0,35.0,11.0,103.0,0.233,30.0,4.0,8.0,38.0,8.0,0.0,14.0,3.0,46.0,2.0,North Texas
09/10/2016,"Louisiana @ Denton, Texas",3-2,5.0,0,51.0,14.0,131.0,0.282,44.0,7.0,7.0,48.0,3.0,4.0,26.0,4.0,75.0,0.0,Louisiana
09/13/2016,@ Butler,1-3,4.0,0,44.0,19.0,140.0,0.179,42.0,5.0,8.0,64.0,5.0,3.0,12.0,3.0,58.0,2.0,Butler
09/16/2016,Bradley,3-1,4.0,0,65.0,14.0,168.0,0.304,62.0,4.0,13.0,73.0,4.0,0.0,10.0,3.0,74.0,0.0,Bradley
09/17/2016,Western Mich.,2-3,5.0,0,61.0,24.0,170.0,0.218,55.0,8.0,2.0,72.0,4.0,2.0,4.0,2.0,73.0,1.0,Western Mich.
09/24/2016,Loyola Chicago,2-3,5.0,0,60.0,29.0,181.0,0.171,55.0,2.0,6.0,71.0,1.0,5.0,14.0,1.0,74.0,3.0,Loyola Chicago
09/27/2016,Eastern Ill.,3-1,4.0,0,59.0,18.0,142.0,0.289,52.0,6.0,9.0,68.0,6.0,0.0,6.0,1.0,68.0,0.0,Eastern Ill.
09/30/2016,@ Illinois St.,0-3,3.0,0,36.0,19.0,121.0,0.14,33.0,1.0,0.0,51.0,6.0,1.0,4.0,1.0,40.0,1.0,Illinois St.
10/03/2016,@ UNI,1-3,4.0,0,41.0,17.0,170.0,0.141,38.0,0.0,5.0,75.0,8.0,2.0,16.0,2.0,51.0,1.0,UNI
10/07/2016,@ Southern Ill.,0-3,3.0,0,36.0,12.0,108.0,0.222,34.0,2.0,3.0,44.0,5.0,1.0,6.0,2.0,42.0,1.0,Southern Ill.
10/08/2016,@ Evansville,3-2,5.0,0,55.0,27.0,174.0,0.161,53.0,10.0,4.0,82.0,7.0,1.0,6.0,2.0,69.0,0.0,Evansville
10/14/2016,Wichita St.,1-3,4.0,0,50.0,29.0,148.0,0.142,46.0,1.0,2.0,57.0,3.0,2.0,16.0,2.0,61.0,1.0,Wichita St.
10/15/2016,Missouri St.,0-3,3.0,0,30.0,14.0,91.0,0.176,26.0,3.0,3.0,34.0,8.0,2.0,2.0,0.0,36.0,1.0,Missouri St.
10/21/2016,@ Loyola Chicago,3-1,4.0,0,54.0,14.0,130.0,0.308,50.0,3.0,9.0,60.0,5.0,1.0,10.0,2.0,63.0,0.0,Loyola Chicago
10/22/2016,@ Bradley,1-3,4.0,0,51.0,19.0,145.0,0.221,50.0,5.0,8.0,72.0,5.0,5.0,20.0,3.0,71.0,3.0,Bradley
10/28/2016,Illinois St.,0-3,3.0,0,27.0,26.0,136.0,0.007,26.0,3.0,1.0,64.0,3.0,3.0,12.0,0.0,39.0,1.0,Illinois St.
10/31/2016,@ Drake,0-3,3.0,0,33.0,16.0,114.0,0.149,32.0,2.0,2.0,51.0,4.0,0.0,18.0,3.0,44.0,0.0,Drake
11/04/2016,Evansville,3-0,3.0,0,38.0,17.0,112.0,0.188,38.0,5.0,2.0,57.0,1.0,1.0,14.0,0.0,51.0,5.0,Evansville
11/05/2016,Southern Ill.,1-3,4.0,0,49.0,32.0,154.0,0.11,45.0,7.0,8.0,57.0,2.0,5.0,10.0,0.0,66.0,2.0,Southern Ill.
11/11/2016,@ Missouri St.,0-3,3.0,0,25.0,17.0,103.0,0.078,22.0,1.0,1.0,41.0,5.0,4.0,2.0,1.0,31.0,1.0,Missouri St.
11/12/2016,@ Wichita St.,0-3,3.0,0,28.0,21.0,118.0,0.059,27.0,1.0,3.0,40.0,2.0,2.0,2.0,1.0,32.0,0.0,Wichita St.
11/18/2016,Drake,1-3,4.0,0,61.0,27.0,184.0,0.185,54.0,6.0,1.0,72.0,7.0,1.0,18.0,0.0,77.0,3.0,Drake
11/19/2016,UNI,0-3,3.0,0,30.0,13.0,124.0,0.137,26.0,0.0,3.0,57.0,4.0,1.0,17.0,0.0,39.5,2.0,UNI
