date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,@ Bucknell,0-3,3.0,0,25.0,20.0,99.0,0.051,24.0,0.0,7.0,38.0,7.0,4.0,10.0,0.0,34.0,0.0,Bucknell,3,8.333333333333334,6.666666666666667,33.0,8.0,0.0,2.3333333333333335,12.666666666666666,1.3333333333333333,3.3333333333333335,0.0,11.333333333333334
08/27/2016,"Canisius @ Lewisburg, Pa.",0-3,3.0,0,33.0,17.0,98.0,0.163,32.0,5.0,3.0,49.0,7.0,0.0,7.0,1.0,41.5,0.0,Canisius,3,11.0,5.666666666666667,32.666666666666664,10.666666666666666,1.6666666666666667,1.0,16.333333333333332,0.0,2.3333333333333335,0.3333333333333333,13.833333333333334
08/27/2016,"East Carolina @ Lewisburg, Pa.",0-3,3.0,0,11.0,19.0,81.0,-0.099,10.0,2.0,1.0,31.0,6.0,1.0,4.0,2.0,16.0,0.0,East Carolina,3,3.6666666666666665,6.333333333333333,27.0,3.3333333333333335,0.6666666666666666,0.3333333333333333,10.333333333333334,0.3333333333333333,1.3333333333333333,0.6666666666666666,5.333333333333333
09/02/2016,@ Lafayette,1-3,4.0,0,47.0,21.0,149.0,0.174,42.0,12.0,5.0,73.0,8.0,6.0,12.0,2.0,71.0,2.0,Lafayette,4,11.75,5.25,37.25,10.5,3.0,1.25,18.25,1.5,3.0,0.5,17.75
09/03/2016,@ Lehigh,0-3,3.0,0,21.0,18.0,92.0,0.033,21.0,3.0,3.0,41.0,6.0,2.0,14.0,0.0,33.0,0.0,Lehigh,3,7.0,6.0,30.666666666666668,7.0,1.0,1.0,13.666666666666666,0.6666666666666666,4.666666666666667,0.0,11.0
09/03/2016,"Providence @ Easton, Pa.",0-3,3.0,0,22.0,22.0,104.0,0.0,22.0,0.0,2.0,46.0,10.0,1.0,7.0,1.0,26.5,0.0,Providence,3,7.333333333333333,7.333333333333333,34.666666666666664,7.333333333333333,0.0,0.6666666666666666,15.333333333333334,0.3333333333333333,2.3333333333333335,0.3333333333333333,8.833333333333334
09/07/2016,@ Quinnipiac,1-3,4.0,0,46.0,24.0,136.0,0.162,42.0,8.0,10.0,49.0,6.0,1.0,14.0,1.0,62.0,0.0,Quinnipiac,4,11.5,6.0,34.0,10.5,2.0,2.5,12.25,0.25,3.5,0.25,15.5
09/09/2016,@ UMass Lowell,2-3,5.0,0,45.0,33.0,153.0,0.078,43.0,5.0,2.0,71.0,3.0,2.0,18.0,2.0,61.0,1.0,UMass Lowell,5,9.0,6.6,30.6,8.6,1.0,0.4,14.2,0.4,3.6,0.4,12.2
09/10/2016,@ Boston College,0-3,3.0,0,20.0,12.0,71.0,0.113,19.0,2.0,5.0,22.0,7.0,1.0,12.0,0.0,29.0,0.0,Boston College,3,6.666666666666667,4.0,23.666666666666668,6.333333333333333,0.6666666666666666,1.6666666666666667,7.333333333333333,0.3333333333333333,4.0,0.0,9.666666666666666
09/10/2016,"Rider @ Chestnut Hill, Mass.",0-3,3.0,0,38.0,12.0,117.0,0.222,34.0,1.0,3.0,53.0,7.0,0.0,6.0,3.0,42.0,1.0,Rider,3,12.666666666666666,4.0,39.0,11.333333333333334,0.3333333333333333,1.0,17.666666666666668,0.0,2.0,1.0,14.0
09/14/2016,La Salle,2-3,5.0,0,61.0,28.0,191.0,0.173,52.0,3.0,4.0,103.0,3.0,2.0,6.0,8.0,69.0,5.0,La Salle,5,12.2,5.6,38.2,10.4,0.6,0.8,20.6,0.4,1.2,1.6,13.8
09/16/2016,@ Mercer,1-3,4.0,0,48.0,22.0,143.0,0.182,42.0,4.0,2.0,59.0,4.0,3.0,6.0,1.0,58.0,0.0,Mercer,4,12.0,5.5,35.75,10.5,1.0,0.5,14.75,0.75,1.5,0.25,14.5
09/16/2016,"USC Upstate @ Macon, Ga.",1-3,4.0,0,59.0,24.0,167.0,0.21,50.0,9.0,3.0,74.0,10.0,4.0,8.0,2.0,76.0,2.0,USC Upstate,4,14.75,6.0,41.75,12.5,2.25,0.75,18.5,1.0,2.0,0.5,19.0
09/17/2016,"Towson @ Macon, Ga.",0-3,3.0,0,28.0,19.0,99.0,0.091,27.0,4.0,1.0,43.0,5.0,0.0,12.0,0.0,38.0,2.0,Towson,3,9.333333333333334,6.333333333333333,33.0,9.0,1.3333333333333333,0.3333333333333333,14.333333333333334,0.0,4.0,0.0,12.666666666666666
09/21/2016,@ Rider,0-3,3.0,0,27.0,25.0,106.0,0.019,27.0,4.0,5.0,36.0,5.0,2.0,4.0,0.0,35.0,4.0,Rider,3,9.0,8.333333333333334,35.333333333333336,9.0,1.3333333333333333,1.6666666666666667,12.0,0.6666666666666666,1.3333333333333333,0.0,11.666666666666666
09/24/2016,@ LIU,0-3,3.0,0,31.0,14.0,106.0,0.16,31.0,3.0,2.0,47.0,7.0,1.0,2.0,1.0,36.0,2.0,LIU,3,10.333333333333334,4.666666666666667,35.333333333333336,10.333333333333334,1.0,0.6666666666666666,15.666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,12.0
09/25/2016,@ St. Francis Brooklyn,2-3,5.0,0,44.0,20.0,125.0,0.192,43.0,7.0,9.0,43.0,5.0,3.0,14.0,3.0,61.0,1.0,St. Francis Brooklyn,5,8.8,4.0,25.0,8.6,1.4,1.8,8.6,0.6,2.8,0.6,12.2
09/28/2016,Saint Peter's,3-0,3.0,0,46.0,19.0,120.0,0.225,44.0,3.0,3.0,61.0,3.0,1.0,12.0,0.0,56.0,0.0,Saint Peter's,3,15.333333333333334,6.333333333333333,40.0,14.666666666666666,1.0,1.0,20.333333333333332,0.3333333333333333,4.0,0.0,18.666666666666668
10/01/2016,Robert Morris,0-3,3.0,0,30.0,17.0,111.0,0.117,28.0,0.0,3.0,47.0,6.0,0.0,4.0,1.0,32.0,1.0,Robert Morris,3,10.0,5.666666666666667,37.0,9.333333333333334,0.0,1.0,15.666666666666666,0.0,1.3333333333333333,0.3333333333333333,10.666666666666666
10/02/2016,Saint Francis (PA),3-2,5.0,0,54.0,26.0,175.0,0.16,50.0,3.0,3.0,86.0,9.0,3.0,12.0,3.0,66.0,2.0,Saint Francis ,5,10.8,5.2,35.0,10.0,0.6,0.6,17.2,0.6,2.4,0.6,13.2
10/08/2016,@ Central Conn. St.,1-3,4.0,0,51.0,22.0,138.0,0.21,47.0,3.0,4.0,55.0,7.0,0.0,18.0,2.0,63.0,2.0,Central Conn. St.,4,12.75,5.5,34.5,11.75,0.75,1.0,13.75,0.0,4.5,0.5,15.75
10/09/2016,@ Bryant,0-3,3.0,0,26.0,20.0,86.0,0.07,26.0,3.0,3.0,37.0,11.0,1.0,6.0,1.0,33.0,2.0,Bryant,3,8.666666666666666,6.666666666666667,28.666666666666668,8.666666666666666,1.0,1.0,12.333333333333334,0.3333333333333333,2.0,0.3333333333333333,11.0
10/12/2016,@ Manhattan,0-3,3.0,0,29.0,19.0,100.0,0.1,27.0,6.0,2.0,46.0,6.0,5.0,8.0,1.0,44.0,1.0,Manhattan,3,9.666666666666666,6.333333333333333,33.333333333333336,9.0,2.0,0.6666666666666666,15.333333333333334,1.6666666666666667,2.6666666666666665,0.3333333333333333,14.666666666666666
10/15/2016,Sacred Heart,1-3,4.0,0,41.0,19.0,150.0,0.147,39.0,3.0,2.0,84.0,4.0,1.0,30.0,3.0,60.0,1.0,Sacred Heart,4,10.25,4.75,37.5,9.75,0.75,0.5,21.0,0.25,7.5,0.75,15.0
10/19/2016,NJIT,3-0,3.0,0,34.0,16.0,112.0,0.161,32.0,1.0,4.0,50.0,4.0,4.0,14.0,4.0,46.0,0.0,NJIT,3,11.333333333333334,5.333333333333333,37.333333333333336,10.666666666666666,0.3333333333333333,1.3333333333333333,16.666666666666668,1.3333333333333333,4.666666666666667,1.3333333333333333,15.333333333333334
10/22/2016,LIU,0-3,3.0,0,29.0,15.0,134.0,0.104,25.0,1.0,2.0,69.0,3.0,2.0,6.0,0.0,35.0,3.0,LIU,3,9.666666666666666,5.0,44.666666666666664,8.333333333333334,0.3333333333333333,0.6666666666666666,23.0,0.6666666666666666,2.0,0.0,11.666666666666666
10/23/2016,St. Francis Brooklyn,1-3,4.0,0,46.0,27.0,147.0,0.129,41.0,5.0,2.0,69.0,7.0,2.0,6.0,1.0,56.0,1.0,St. Francis Brooklyn,4,11.5,6.75,36.75,10.25,1.25,0.5,17.25,0.5,1.5,0.25,14.0
10/29/2016,@ Robert Morris,0-3,3.0,0,26.0,20.0,102.0,0.059,24.0,0.0,1.0,50.0,12.0,0.0,4.0,2.0,28.0,1.0,Robert Morris,3,8.666666666666666,6.666666666666667,34.0,8.0,0.0,0.3333333333333333,16.666666666666668,0.0,1.3333333333333333,0.6666666666666666,9.333333333333334
10/30/2016,@ Saint Francis (PA),2-3,5.0,0,44.0,23.0,164.0,0.128,38.0,1.0,3.0,93.0,4.0,2.0,22.0,1.0,58.0,0.0,Saint Francis ,5,8.8,4.6,32.8,7.6,0.2,0.6,18.6,0.4,4.4,0.2,11.6
11/05/2016,@ Sacred Heart,0-3,3.0,0,14.0,15.0,75.0,-0.013,13.0,0.0,1.0,25.0,10.0,0.0,6.0,2.0,17.0,3.0,Sacred Heart,3,4.666666666666667,5.0,25.0,4.333333333333333,0.0,0.3333333333333333,8.333333333333334,0.0,2.0,0.6666666666666666,5.666666666666667
11/12/2016,Central Conn. St.,0-3,3.0,0,21.0,17.0,95.0,0.042,20.0,4.0,1.0,46.0,5.0,0.0,6.0,1.0,28.0,1.0,Central Conn. St.,3,7.0,5.666666666666667,31.666666666666668,6.666666666666667,1.3333333333333333,0.3333333333333333,15.333333333333334,0.0,2.0,0.3333333333333333,9.333333333333334
11/13/2016,Bryant,1-3,4.0,0,38.0,23.0,155.0,0.097,38.0,2.0,4.0,74.0,4.0,3.0,18.0,0.0,52.0,1.0,Bryant,4,9.5,5.75,38.75,9.5,0.5,1.0,18.5,0.75,4.5,0.0,13.0
