date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"Marshall @ Bloomington, Ind.",0-3,3.0,0,23.0,13.0,80.0,0.125,22.0,0.0,6.0,30.0,5.0,0.0,4.0,2.0,25.0,3.0,Marshall,3,7.666666666666667,4.333333333333333,26.666666666666668,7.333333333333333,0.0,2.0,10.0,0.0,1.3333333333333333,0.6666666666666666,8.333333333333334
08/27/2016,"Northern Ky. @ Bloomington, Ind.",0-3,3.0,0,25.0,18.0,89.0,0.079,23.0,3.0,6.0,29.0,7.0,2.0,6.0,1.0,33.0,1.0,Northern Ky.,3,8.333333333333334,6.0,29.666666666666668,7.666666666666667,1.0,2.0,9.666666666666666,0.6666666666666666,2.0,0.3333333333333333,11.0
08/27/2016,@ Indiana,0-3,3.0,0,22.0,15.0,64.0,0.109,19.0,4.0,6.0,23.0,10.0,0.0,14.0,2.0,33.0,2.0,Indiana,3,7.333333333333333,5.0,21.333333333333332,6.333333333333333,1.3333333333333333,2.0,7.666666666666667,0.0,4.666666666666667,0.6666666666666666,11.0
09/03/2016,"Green Bay @ Edwardsville, Ill.",0-3,3.0,0,34.0,24.0,120.0,0.083,33.0,2.0,4.0,55.0,5.0,0.0,34.0,0.0,53.0,1.0,Green Bay,3,11.333333333333334,8.0,40.0,11.0,0.6666666666666666,1.3333333333333333,18.333333333333332,0.0,11.333333333333334,0.0,17.666666666666668
09/03/2016,@ SIUE,0-3,3.0,0,28.0,15.0,101.0,0.129,26.0,1.0,8.0,43.0,6.0,0.0,6.0,0.0,32.0,4.0,SIUE,3,9.333333333333334,5.0,33.666666666666664,8.666666666666666,0.3333333333333333,2.6666666666666665,14.333333333333334,0.0,2.0,0.0,10.666666666666666
09/05/2016,Southeast Mo. St.,3-2,5.0,0,56.0,18.0,136.0,0.279,52.0,8.0,7.0,51.0,7.0,3.0,32.0,7.0,83.0,0.0,Southeast Mo. St.,5,11.2,3.6,27.2,10.4,1.6,1.4,10.2,0.6,6.4,1.4,16.6
09/09/2016,Austin Peay,0-3,3.0,0,31.0,15.0,107.0,0.15,27.0,1.0,4.0,38.0,5.0,0.0,18.0,4.0,41.0,0.0,Austin Peay,3,10.333333333333334,5.0,35.666666666666664,9.0,0.3333333333333333,1.3333333333333333,12.666666666666666,0.0,6.0,1.3333333333333333,13.666666666666666
09/10/2016,Kent St.,3-2,5.0,0,58.0,20.0,157.0,0.242,55.0,1.0,5.0,58.0,5.0,2.0,18.0,6.0,70.0,0.0,Kent St.,5,11.6,4.0,31.4,11.0,0.2,1.0,11.6,0.4,3.6,1.2,14.0
09/10/2016,Dayton,0-3,3.0,0,27.0,13.0,71.0,0.197,23.0,2.0,6.0,22.0,3.0,0.0,8.0,4.0,33.0,0.0,Dayton,3,9.0,4.333333333333333,23.666666666666668,7.666666666666667,0.6666666666666666,2.0,7.333333333333333,0.0,2.6666666666666665,1.3333333333333333,11.0
09/16/2016,"ULM @ Jacksonville, Ala.",3-2,5.0,0,62.0,24.0,155.0,0.245,57.0,6.0,4.0,60.0,5.0,5.0,8.0,2.0,77.0,0.0,ULM,5,12.4,4.8,31.0,11.4,1.2,0.8,12.0,1.0,1.6,0.4,15.4
09/16/2016,"Kennesaw St. @ Jacksonville, Ala.",0-3,3.0,0,20.0,20.0,104.0,0.0,19.0,0.0,3.0,53.0,9.0,4.0,4.0,7.0,26.0,0.0,Kennesaw St.,3,6.666666666666667,6.666666666666667,34.666666666666664,6.333333333333333,0.0,1.0,17.666666666666668,1.3333333333333333,1.3333333333333333,2.3333333333333335,8.666666666666666
09/17/2016,"Nicholls @ Jacksonville, Ala.",3-1,4.0,0,43.0,15.0,136.0,0.206,35.0,9.0,5.0,63.0,8.0,5.0,2.0,17.0,58.0,0.0,Nicholls,4,10.75,3.75,34.0,8.75,2.25,1.25,15.75,1.25,0.5,4.25,14.5
09/17/2016,@ Jacksonville St.,2-3,5.0,0,52.0,26.0,160.0,0.162,45.0,6.0,6.0,62.0,3.0,10.0,12.0,11.0,74.0,0.0,Jacksonville St.,5,10.4,5.2,32.0,9.0,1.2,1.2,12.4,2.0,2.4,2.2,14.8
09/23/2016,Drake,2-3,5.0,0,66.0,25.0,190.0,0.216,59.0,1.0,5.0,85.0,3.0,1.0,18.0,2.0,77.0,6.0,Drake,5,13.2,5.0,38.0,11.8,0.2,1.0,17.0,0.2,3.6,0.4,15.4
