date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/26/2016,Colorado @ Peter W Stott Center,2-3,5.0,0,63.0,26.0,147.0,0.252,63.0,3.0,8.0,51.0,7.0,0.0,18.0,6.0,75.0,0.0,Colorado
08/27/2016,@ Long Beach St.,0-3,3.0,0,30.0,13.0,86.0,0.198,29.0,5.0,3.0,26.0,5.0,1.0,12.0,5.0,42.0,0.0,Long Beach St.
08/27/2016,@ Portland St.,3-1,4.0,0,59.0,12.0,134.0,0.351,52.0,5.0,6.0,55.0,7.0,2.0,24.0,2.0,78.0,0.0,Portland St.
09/02/2016,@ North Dakota St.,3-2,5.0,0,68.0,22.0,177.0,0.26,64.0,1.0,9.0,82.0,4.0,4.0,12.0,2.0,79.0,1.0,North Dakota St.
09/02/2016,"South Dakota St. @ Fargo, ND",3-0,3.0,0,41.0,16.0,110.0,0.227,41.0,6.0,6.0,50.0,2.0,4.0,8.0,2.0,55.0,0.0,South Dakota St.
09/03/2016,@ North Dakota,3-0,3.0,0,47.0,12.0,107.0,0.327,43.0,5.0,4.0,52.0,2.0,3.0,2.0,0.0,56.0,0.0,North Dakota
09/05/2016,UTEP,3-0,3.0,0,43.0,13.0,117.0,0.256,39.0,3.0,6.0,52.0,2.0,0.0,14.0,1.0,53.0,0.0,UTEP
09/09/2016,SFA,3-1,4.0,0,54.0,25.0,163.0,0.178,50.0,6.0,9.0,85.0,5.0,3.0,18.0,0.0,72.0,0.0,SFA
09/09/2016,Abilene Christian,3-0,3.0,0,42.0,6.0,71.0,0.507,37.0,9.0,6.0,38.0,0.0,1.0,9.0,0.0,56.5,1.0,Abilene Christian
09/10/2016,Oral Roberts,3-1,4.0,0,46.0,13.0,110.0,0.3,44.0,6.0,7.0,50.0,8.0,2.0,14.0,1.0,61.0,0.0,Oral Roberts
09/10/2016,UTRGV,3-0,3.0,0,46.0,13.0,121.0,0.273,42.0,5.0,4.0,52.0,1.0,2.0,10.0,0.0,58.0,0.0,UTRGV
09/14/2016,@ Rice,3-2,5.0,0,65.0,25.0,174.0,0.23,57.0,6.0,2.0,70.0,5.0,6.0,12.0,5.0,83.0,3.0,Rice
09/15/2016,"Texas St. @ San Antonio, Texas",0-3,3.0,0,36.0,21.0,110.0,0.136,34.0,2.0,6.0,41.0,6.0,0.0,10.0,2.0,43.0,1.0,Texas St.
09/16/2016,"Wichita St. @ San Antonio, Texas",0-3,3.0,0,38.0,17.0,129.0,0.163,36.0,1.0,3.0,60.0,3.0,1.0,6.0,1.0,43.0,0.0,Wichita St.
09/16/2016,@ UTSA,0-3,3.0,0,22.0,19.0,83.0,0.036,21.0,3.0,4.0,30.0,8.0,0.0,6.0,2.0,28.0,2.0,UTSA
09/21/2016,@ TCU,1-3,4.0,0,37.0,23.0,147.0,0.095,31.0,2.0,5.0,65.0,5.0,2.0,8.0,3.0,45.0,2.0,TCU
09/24/2016,West Virginia,0-3,3.0,0,33.0,15.0,88.0,0.205,32.0,3.0,3.0,43.0,7.0,0.0,14.0,1.0,43.0,1.0,West Virginia
09/28/2016,@ Baylor,0-3,3.0,0,33.0,19.0,108.0,0.13,32.0,5.0,3.0,38.0,6.0,0.0,12.0,0.0,44.0,0.0,Baylor
10/05/2016,Kansas St.,0-3,3.0,0,37.0,19.0,107.0,0.168,37.0,1.0,4.0,39.0,5.0,2.0,4.0,1.0,42.0,0.0,Kansas St.
10/08/2016,@ Kansas,0-3,3.0,0,21.0,12.0,75.0,0.12,20.0,2.0,4.0,32.0,10.0,0.0,2.0,1.0,24.0,5.0,Kansas
10/12/2016,Oklahoma,0-3,3.0,0,44.0,19.0,123.0,0.203,42.0,1.0,8.0,50.0,1.0,0.0,4.0,0.0,47.0,1.0,Oklahoma
10/15/2016,@ Iowa St.,0-3,3.0,0,27.0,19.0,99.0,0.081,27.0,1.0,7.0,39.0,3.0,2.0,0.0,1.0,30.0,2.0,Iowa St.
10/21/2016,Texas,2-3,5.0,0,59.0,28.0,182.0,0.17,54.0,4.0,6.0,74.0,4.0,1.0,8.0,2.0,68.0,2.0,Texas
10/26/2016,Kansas,0-3,3.0,0,29.0,22.0,109.0,0.064,29.0,0.0,3.0,45.0,3.0,1.0,4.0,0.0,32.0,0.0,Kansas
10/29/2016,@ West Virginia,2-3,5.0,0,58.0,33.0,161.0,0.155,56.0,4.0,13.0,63.0,5.0,1.0,20.0,0.0,73.0,4.0,West Virginia
11/02/2016,Baylor,1-3,4.0,0,53.0,19.0,163.0,0.209,51.0,0.0,8.0,72.0,3.0,2.0,22.0,2.0,66.0,2.0,Baylor
11/04/2016,Iowa St.,2-3,5.0,0,57.0,32.0,180.0,0.139,52.0,6.0,9.0,59.0,4.0,3.0,12.0,1.0,72.0,2.0,Iowa St.
11/12/2016,@ Oklahoma,0-3,3.0,0,39.0,18.0,105.0,0.2,36.0,0.0,7.0,36.0,2.0,4.0,10.0,1.0,48.0,2.0,Oklahoma
11/16/2016,@ Texas,0-3,3.0,0,32.0,18.0,104.0,0.135,32.0,3.0,6.0,47.0,3.0,0.0,4.0,2.0,37.0,1.0,Texas
11/19/2016,TCU,2-3,5.0,0,68.0,29.0,194.0,0.201,61.0,3.0,9.0,92.0,12.0,1.0,10.0,3.0,77.0,1.0,TCU
11/26/2016,@ Kansas St.,0-3,3.0,0,30.0,21.0,107.0,0.084,30.0,2.0,6.0,39.0,2.0,2.0,8.0,1.0,38.0,0.0,Kansas St.
