date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,@ Utah,0-3,3.0,0,30.0,23.0,103.0,0.068,28.0,3.0,9.0,43.0,1.0,8.0,0.0,38.0,0.0,Utah,3,10.0,7.666666666666667,34.333333333333336,9.333333333333334,1.0,3.0,14.333333333333334,0.3333333333333333,2.6666666666666665,0.0,12.666666666666666
08/27/2011,"CSUN @ Salt Lake City, Utah",2-3,5.0,0,46.0,21.0,156.0,0.16,41.0,3.0,6.0,66.0,2.0,29.0,4.0,65.5,1.0,CSUN,5,9.2,4.2,31.2,8.2,0.6,1.2,13.2,0.4,5.8,0.8,13.1
08/27/2011,"Northwestern @ Salt Lake City, Utah",0-3,3.0,0,28.0,17.0,101.0,0.109,26.0,1.0,7.0,45.0,4.0,13.0,6.0,39.5,1.0,Northwestern,3,9.333333333333334,5.666666666666667,33.666666666666664,8.666666666666666,0.3333333333333333,2.3333333333333335,15.0,1.3333333333333333,4.333333333333333,2.0,13.166666666666666
08/30/2011,@ BYU,0-3,3.0,0,33.0,18.0,91.0,0.165,31.0,2.0,10.0,29.0,1.0,21.0,1.0,46.5,0.0,BYU,3,11.0,6.0,30.333333333333332,10.333333333333334,0.6666666666666666,3.3333333333333335,9.666666666666666,0.3333333333333333,7.0,0.3333333333333333,15.5
09/03/2011,BYU-Hawaii,2-3,5.0,0,56.0,35.0,147.0,0.143,53.0,9.0,12.0,42.0,2.0,10.0,2.0,72.0,1.0,BYU-Hawaii,5,11.2,7.0,29.4,10.6,1.8,2.4,8.4,0.4,2.0,0.4,14.4
09/06/2011,Utah St.,2-3,5.0,0,60.0,31.0,194.0,0.149,55.0,5.0,12.0,64.0,4.0,14.0,3.0,76.0,4.0,Utah St.,5,12.0,6.2,38.8,11.0,1.0,2.4,12.8,0.8,2.8,0.6,15.2
09/08/2011,"Saint Mary's (CA) @ Lincoln, Nebraska",0-3,3.0,0,29.0,11.0,95.0,0.189,26.0,2.0,11.0,23.0,0.0,6.0,2.0,34.0,0.0,Saint Mary's ,3,9.666666666666666,3.6666666666666665,31.666666666666668,8.666666666666666,0.6666666666666666,3.6666666666666665,7.666666666666667,0.0,2.0,0.6666666666666666,11.333333333333334
09/09/2011,"Creighton @ Lincoln, Nebraska",0-3,3.0,0,19.0,25.0,90.0,-0.067,19.0,4.0,5.0,35.0,0.0,15.0,1.0,30.5,1.0,Creighton,3,6.333333333333333,8.333333333333334,30.0,6.333333333333333,1.3333333333333333,1.6666666666666667,11.666666666666666,0.0,5.0,0.3333333333333333,10.166666666666666
09/10/2011,@ Nebraska,0-3,3.0,0,22.0,16.0,85.0,0.071,21.0,3.0,9.0,26.0,1.0,4.0,2.0,28.0,0.0,Nebraska,3,7.333333333333333,5.333333333333333,28.333333333333332,7.0,1.0,3.0,8.666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,9.333333333333334
09/13/2011,Boise St.,0-3,3.0,0,25.0,13.0,79.0,0.152,22.0,6.0,7.0,25.0,0.0,7.0,3.0,34.5,2.0,Boise St.,3,8.333333333333334,4.333333333333333,26.333333333333332,7.333333333333333,2.0,2.3333333333333335,8.333333333333334,0.0,2.3333333333333335,1.0,11.5
09/16/2011,@ Eastern Wash.,0-3,3.0,0,29.0,10.0,89.0,0.213,28.0,3.0,5.0,29.0,0.0,19.0,1.0,41.5,2.0,Eastern Wash.,3,9.666666666666666,3.3333333333333335,29.666666666666668,9.333333333333334,1.0,1.6666666666666667,9.666666666666666,0.0,6.333333333333333,0.3333333333333333,13.833333333333334
09/17/2011,@ Portland St.,0-3,3.0,0,25.0,16.0,94.0,0.096,23.0,3.0,6.0,30.0,1.0,14.0,5.0,36.0,0.0,Portland St.,3,8.333333333333334,5.333333333333333,31.333333333333332,7.666666666666667,1.0,2.0,10.0,0.3333333333333333,4.666666666666667,1.6666666666666667,12.0
09/20/2011,Utah Valley,2-3,5.0,0,51.0,33.0,138.0,0.13,42.0,9.0,11.0,35.0,4.0,22.0,6.0,75.0,1.0,Utah Valley,5,10.2,6.6,27.6,8.4,1.8,2.2,7.0,0.8,4.4,1.2,15.0
09/23/2011,@ Idaho St.,1-3,4.0,0,31.0,26.0,112.0,0.045,30.0,4.0,11.0,34.0,2.0,12.0,4.0,43.0,0.0,Idaho St.,4,7.75,6.5,28.0,7.5,1.0,2.75,8.5,0.5,3.0,1.0,10.75
09/26/2011,@ Boise St.,0-3,3.0,0,29.0,20.0,102.0,0.088,27.0,3.0,4.0,28.0,0.0,15.0,2.0,39.5,1.0,Boise St.,3,9.666666666666666,6.666666666666667,34.0,9.0,1.0,1.3333333333333333,9.333333333333334,0.0,5.0,0.6666666666666666,13.166666666666666
10/01/2011,Sacramento St.,1-3,4.0,0,26.0,34.0,136.0,-0.059,24.0,7.0,6.0,58.0,3.0,35.0,1.0,53.5,0.0,Sacramento St.,4,6.5,8.5,34.0,6.0,1.75,1.5,14.5,0.75,8.75,0.25,13.375
