date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,@ Seattle U,0-3,3.0,0,32.0,21.0,104.0,0.106,31.0,2.0,4.0,42.0,0.0,17.0,2.0,42.5,1.0,Seattle U,3,10.666666666666666,7.0,34.666666666666664,10.333333333333334,0.6666666666666666,1.3333333333333333,14.0,0.0,5.666666666666667,0.6666666666666666,14.166666666666666
08/27/2011,"Washington St. @ Seattle, WA",3-2,5.0,0,58.0,24.0,159.0,0.214,54.0,9.0,11.0,70.0,2.0,20.0,4.0,79.0,0.0,Washington St.,5,11.6,4.8,31.8,10.8,1.8,2.2,14.0,0.4,4.0,0.8,15.8
08/27/2011,"Santa Clara @ Seattle, WA",0-3,3.0,0,22.0,20.0,90.0,0.022,21.0,4.0,2.0,36.0,1.0,20.0,3.0,37.0,1.0,Santa Clara,3,7.333333333333333,6.666666666666667,30.0,7.0,1.3333333333333333,0.6666666666666666,12.0,0.3333333333333333,6.666666666666667,1.0,12.333333333333334
08/31/2011,Boise St.,3-2,5.0,0,66.0,17.0,168.0,0.292,61.0,4.0,5.0,84.0,1.0,23.0,5.0,82.5,1.0,Boise St.,5,13.2,3.4,33.6,12.2,0.8,1.0,16.8,0.2,4.6,1.0,16.5
09/02/2011,"Presbyterian @ Tucson, Ariz.",3-1,4.0,0,44.0,22.0,112.0,0.196,43.0,4.0,6.0,34.0,1.0,14.0,1.0,56.0,0.0,Presbyterian,4,11.0,5.5,28.0,10.75,1.0,1.5,8.5,0.25,3.5,0.25,14.0
09/02/2011,"Cal St. Fullerton @ Tucson, Ariz.",0-3,3.0,0,30.0,17.0,107.0,0.121,27.0,2.0,3.0,45.0,1.0,19.0,3.0,42.5,0.0,Cal St. Fullerton,3,10.0,5.666666666666667,35.666666666666664,9.0,0.6666666666666666,1.0,15.0,0.3333333333333333,6.333333333333333,1.0,14.166666666666666
09/03/2011,@ Arizona,0-3,3.0,0,33.0,20.0,106.0,0.123,30.0,2.0,9.0,46.0,1.0,14.0,1.0,43.0,2.0,Arizona,3,11.0,6.666666666666667,35.333333333333336,10.0,0.6666666666666666,3.0,15.333333333333334,0.3333333333333333,4.666666666666667,0.3333333333333333,14.333333333333334
09/09/2011,"CSUN @ Las Vegas, Nev.",2-3,5.0,0,64.0,34.0,182.0,0.165,60.0,6.0,11.0,83.0,3.0,10.0,1.0,78.0,3.0,CSUN,5,12.8,6.8,36.4,12.0,1.2,2.2,16.6,0.6,2.0,0.2,15.6
09/10/2011,"Southern Utah @ Las Vegas, Nev.",3-2,5.0,0,70.0,17.0,162.0,0.327,64.0,6.0,14.0,66.0,2.0,12.0,1.0,84.0,2.0,Southern Utah,5,14.0,3.4,32.4,12.8,1.2,2.8,13.2,0.4,2.4,0.2,16.8
09/10/2011,@ UNLV,1-3,4.0,0,48.0,23.0,163.0,0.153,46.0,2.0,4.0,64.0,0.0,26.0,0.0,63.0,4.0,UNLV,4,12.0,5.75,40.75,11.5,0.5,1.0,16.0,0.0,6.5,0.0,15.75
09/16/2011,Weber St.,3-0,3.0,0,48.0,16.0,98.0,0.327,44.0,8.0,2.0,44.0,1.0,8.0,1.0,61.0,3.0,Weber St.,3,16.0,5.333333333333333,32.666666666666664,14.666666666666666,2.6666666666666665,0.6666666666666666,14.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,20.333333333333332
09/17/2011,Idaho St.,3-2,5.0,0,65.0,29.0,188.0,0.191,64.0,8.0,9.0,100.0,2.0,20.0,2.0,85.0,4.0,Idaho St.,5,13.0,5.8,37.6,12.8,1.6,1.8,20.0,0.4,4.0,0.4,17.0
