date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Colorado @ Greeley, Colo.",3-1,4.0,0,62.0,22.0,133.0,0.301,58.0,6.0,5.0,51.0,1.0,12.0,3.0,75.0,0.0,Colorado,4,15.5,5.5,33.25,14.5,1.5,1.25,12.75,0.25,3.0,0.75,18.75
08/27/2011,@ Northern Colo.,3-2,5.0,0,62.0,30.0,184.0,0.174,54.0,1.0,2.0,79.0,1.0,27.0,3.0,77.5,0.0,Northern Colo.,5,12.4,6.0,36.8,10.8,0.2,0.4,15.8,0.2,5.4,0.6,15.5
08/27/2011,"UNLV @ Greeley, Colo.",3-0,3.0,0,39.0,16.0,111.0,0.207,38.0,2.0,4.0,56.0,4.0,21.0,2.0,55.5,0.0,UNLV,3,13.0,5.333333333333333,37.0,12.666666666666666,0.6666666666666666,1.3333333333333333,18.666666666666668,1.3333333333333333,7.0,0.6666666666666666,18.5
09/02/2011,"Ark.-Pine Bluff @ Tulsa, Okla.",3-0,3.0,0,31.0,17.0,86.0,0.163,31.0,1.0,2.0,41.0,0.0,6.0,0.0,35.0,0.0,Ark.-Pine Bluff,3,10.333333333333334,5.666666666666667,28.666666666666668,10.333333333333334,0.3333333333333333,0.6666666666666666,13.666666666666666,0.0,2.0,0.0,11.666666666666666
09/02/2011,"UT Arlington @ Tulsa, Okla.",3-0,3.0,0,44.0,13.0,103.0,0.301,38.0,4.0,4.0,52.0,0.0,12.0,0.0,54.0,1.0,UT Arlington,3,14.666666666666666,4.333333333333333,34.333333333333336,12.666666666666666,1.3333333333333333,1.3333333333333333,17.333333333333332,0.0,4.0,0.0,18.0
09/03/2011,"North Dakota St. @ Tulsa, Okla.",1-3,4.0,0,51.0,23.0,165.0,0.17,50.0,4.0,5.0,80.0,1.0,8.0,2.0,60.0,1.0,North Dakota St.,4,12.75,5.75,41.25,12.5,1.0,1.25,20.0,0.25,2.0,0.5,15.0
09/03/2011,@ Tulsa,3-0,3.0,0,55.0,18.0,139.0,0.266,48.0,3.0,7.0,48.0,0.0,7.0,3.0,61.5,2.0,Tulsa,3,18.333333333333332,6.0,46.333333333333336,16.0,1.0,2.3333333333333335,16.0,0.0,2.3333333333333335,1.0,20.5
09/09/2011,"Drake @ Denver, CO",3-0,3.0,0,40.0,14.0,93.0,0.28,37.0,4.0,3.0,38.0,3.0,6.0,2.0,50.0,0.0,Drake,3,13.333333333333334,4.666666666666667,31.0,12.333333333333334,1.3333333333333333,1.0,12.666666666666666,1.0,2.0,0.6666666666666666,16.666666666666668
09/09/2011,@ Denver,3-2,5.0,0,63.0,29.0,172.0,0.198,59.0,5.0,7.0,70.0,0.0,16.0,0.0,76.0,1.0,Denver,5,12.6,5.8,34.4,11.8,1.0,1.4,14.0,0.0,3.2,0.0,15.2
09/10/2011,"Missouri @ Denver, Colo.",3-1,4.0,0,67.0,17.0,141.0,0.355,57.0,5.0,7.0,44.0,3.0,10.0,1.0,80.0,3.0,Missouri,4,16.75,4.25,35.25,14.25,1.25,1.75,11.0,0.75,2.5,0.25,20.0
09/10/2011,"UTSA @ Denver, Colo.",3-0,3.0,0,37.0,13.0,98.0,0.245,35.0,1.0,5.0,43.0,2.0,12.0,3.0,46.0,0.0,UTSA,3,12.333333333333334,4.333333333333333,32.666666666666664,11.666666666666666,0.3333333333333333,1.6666666666666667,14.333333333333334,0.6666666666666666,4.0,1.0,15.333333333333334
09/13/2011,@ Sacramento St.,3-2,5.0,0,67.0,32.0,188.0,0.186,64.0,3.0,10.0,91.0,1.0,22.0,2.0,82.0,1.0,Sacramento St.,5,13.4,6.4,37.6,12.8,0.6,2.0,18.2,0.2,4.4,0.4,16.4
09/16/2011,Hofstra,3-1,4.0,0,53.0,16.0,148.0,0.25,47.0,1.0,9.0,65.0,3.0,18.0,0.0,66.0,0.0,Hofstra,4,13.25,4.0,37.0,11.75,0.25,2.25,16.25,0.75,4.5,0.0,16.5
09/17/2011,Seattle U,3-1,4.0,0,58.0,21.0,144.0,0.257,55.0,7.0,6.0,52.0,0.0,24.0,2.0,77.0,1.0,Seattle U,4,14.5,5.25,36.0,13.75,1.75,1.5,13.0,0.0,6.0,0.5,19.25
09/17/2011,Air Force,3-0,3.0,0,47.0,14.0,109.0,0.303,41.0,6.0,6.0,52.0,2.0,6.0,2.0,58.0,0.0,Air Force,3,15.666666666666666,4.666666666666667,36.333333333333336,13.666666666666666,2.0,2.0,17.333333333333332,0.6666666666666666,2.0,0.6666666666666666,19.333333333333332
09/21/2011,@ Pacific,3-0,3.0,0,49.0,15.0,119.0,0.286,46.0,1.0,4.0,46.0,1.0,16.0,1.0,59.0,0.0,Pacific,3,16.333333333333332,5.0,39.666666666666664,15.333333333333334,0.3333333333333333,1.3333333333333333,15.333333333333334,0.3333333333333333,5.333333333333333,0.3333333333333333,19.666666666666668
09/24/2011,UC Irvine,3-2,5.0,0,62.0,29.0,192.0,0.172,59.0,1.0,5.0,92.0,3.0,22.0,3.0,77.0,0.0,UC Irvine,5,12.4,5.8,38.4,11.8,0.2,1.0,18.4,0.6,4.4,0.6,15.4
09/30/2011,@ Cal Poly,0-3,3.0,0,41.0,27.0,121.0,0.116,39.0,3.0,6.0,37.0,0.0,16.0,0.0,52.0,0.0,Cal Poly,3,13.666666666666666,9.0,40.333333333333336,13.0,1.0,2.0,12.333333333333334,0.0,5.333333333333333,0.0,17.333333333333332
10/01/2011,@ UC Santa Barbara,2-3,5.0,0,69.0,22.0,184.0,0.255,65.0,6.0,6.0,85.0,9.0,15.0,3.0,91.5,0.0,UC Santa Barbara,5,13.8,4.4,36.8,13.0,1.2,1.2,17.0,1.8,3.0,0.6,18.3
10/07/2011,UC Riverside,3-0,3.0,0,38.0,17.0,100.0,0.21,36.0,5.0,3.0,37.0,0.0,17.0,3.0,51.5,0.0,UC Riverside,3,12.666666666666666,5.666666666666667,33.333333333333336,12.0,1.6666666666666667,1.0,12.333333333333334,0.0,5.666666666666667,1.0,17.166666666666668
10/08/2011,CSUN,3-0,3.0,0,43.0,17.0,107.0,0.243,41.0,4.0,5.0,38.0,1.0,16.0,1.0,56.0,1.0,CSUN,3,14.333333333333334,5.666666666666667,35.666666666666664,13.666666666666666,1.3333333333333333,1.6666666666666667,12.666666666666666,0.3333333333333333,5.333333333333333,0.3333333333333333,18.666666666666668
10/14/2011,@ Long Beach St.,0-3,3.0,0,32.0,27.0,108.0,0.046,31.0,0.0,3.0,34.0,0.0,6.0,0.0,35.0,2.0,Long Beach St.,3,10.666666666666666,9.0,36.0,10.333333333333334,0.0,1.0,11.333333333333334,0.0,2.0,0.0,11.666666666666666
10/15/2011,@ Cal St. Fullerton,0-3,3.0,0,40.0,17.0,116.0,0.198,37.0,0.0,7.0,49.0,0.0,15.0,1.0,47.5,0.0,Cal St. Fullerton,3,13.333333333333334,5.666666666666667,38.666666666666664,12.333333333333334,0.0,2.3333333333333335,16.333333333333332,0.0,5.0,0.3333333333333333,15.833333333333334
10/21/2011,@ UC Irvine,1-3,4.0,0,48.0,34.0,149.0,0.094,45.0,3.0,3.0,69.0,2.0,6.0,1.0,56.0,1.0,UC Irvine,4,12.0,8.5,37.25,11.25,0.75,0.75,17.25,0.5,1.5,0.25,14.0
10/28/2011,UC Santa Barbara,3-1,4.0,0,61.0,21.0,168.0,0.238,62.0,4.0,2.0,75.0,4.0,18.0,4.0,78.0,1.0,UC Santa Barbara,4,15.25,5.25,42.0,15.5,1.0,0.5,18.75,1.0,4.5,1.0,19.5
10/29/2011,Cal Poly,3-2,5.0,0,80.0,21.0,214.0,0.276,75.0,4.0,5.0,90.0,1.0,2.0,3.0,86.0,0.0,Cal Poly,5,16.0,4.2,42.8,15.0,0.8,1.0,18.0,0.2,0.4,0.6,17.2
11/04/2011,@ CSUN,0-3,3.0,0,32.0,11.0,93.0,0.226,29.0,6.0,5.0,31.0,1.0,4.0,0.0,41.0,0.0,CSUN,3,10.666666666666666,3.6666666666666665,31.0,9.666666666666666,2.0,1.6666666666666667,10.333333333333334,0.3333333333333333,1.3333333333333333,0.0,13.666666666666666
11/05/2011,@ UC Riverside,0-3,3.0,0,34.0,15.0,116.0,0.164,30.0,2.0,2.0,31.0,1.0,6.0,2.0,40.0,0.0,UC Riverside,3,11.333333333333334,5.0,38.666666666666664,10.0,0.6666666666666666,0.6666666666666666,10.333333333333334,0.3333333333333333,2.0,0.6666666666666666,13.333333333333334
11/11/2011,Cal St. Fullerton,2-3,5.0,0,68.0,24.0,198.0,0.222,61.0,3.0,8.0,87.0,2.0,18.0,1.0,82.0,0.0,Cal St. Fullerton,5,13.6,4.8,39.6,12.2,0.6,1.6,17.4,0.4,3.6,0.2,16.4
11/12/2011,Long Beach St.,1-3,4.0,0,56.0,22.0,168.0,0.202,49.0,5.0,6.0,77.0,1.0,6.0,3.0,65.0,2.0,Long Beach St.,4,14.0,5.5,42.0,12.25,1.25,1.5,19.25,0.25,1.5,0.75,16.25
