date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2011,Austin Peay,3-1,4.0,0,56.0,12.0,145.0,0.303,52.0,4.0,13.0,84.0,1.0,8.0,1.0,65.0,1.0,Austin Peay,4,14.0,3.0,36.25,13.0,1.0,3.25,21.0,0.25,2.0,0.25,16.25,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2011,Alabama St.,3-0,3.0,0,53.0,6.0,85.0,0.553,46.0,1.0,9.0,48.0,0.0,6.0,2.0,57.0,1.0,Alabama St.,3,17.666666666666668,2.0,28.33333333333333,15.333333333333334,0.3333333333333333,3.0,16.0,0.0,2.0,0.6666666666666666,19.0,,7.0,,1.5,,18.125,,0.1515,,6.5,,0.5,,1.625,,10.5,,0.125,,1.0,,0.125,,8.125
08/27/2011,Texas St.,3-2,5.0,0,51.0,18.0,138.0,0.239,50.0,5.0,11.0,69.0,4.0,12.0,7.0,66.0,1.0,Texas St.,5,10.2,3.6,27.6,10.0,1.0,2.2,13.8,0.8,2.4,1.4,13.2,,10.555555555555555,,1.6666666666666667,,21.527777777777775,,0.2853333333333334,,9.444444444444445,,0.4444444444444444,,2.0833333333333335,,12.333333333333334,,0.08333333333333333,,1.3333333333333333,,0.3055555555555555,,11.75
08/30/2011,@ Samford,2-3,5.0,0,64.0,25.0,165.0,0.236,60.0,5.0,11.0,74.0,1.0,6.0,2.0,73.0,1.0,Samford,5,12.8,5.0,33.0,12.0,1.0,2.2,14.8,0.2,1.2,0.4,14.6,13.955555555555556,10.466666666666667,2.8666666666666667,2.15,30.727777777777778,23.045833333333334,0.365,0.27375000000000005,12.777777777777779,9.583333333333334,0.7777777777777777,0.5833333333333333,2.8166666666666664,2.1125,16.933333333333334,12.7,0.35000000000000003,0.2625,2.1333333333333333,1.6,0.7722222222222221,0.5791666666666666,16.150000000000002,12.1125
09/02/2011,"Lamar University @ Dallas, Texas",3-0,3.0,0,47.0,15.0,113.0,0.283,45.0,5.0,10.0,50.0,1.0,4.0,2.0,55.0,0.0,Lamar University,3,15.666666666666666,5.0,37.66666666666666,15.0,1.6666666666666667,3.333333333333333,16.666666666666668,0.3333333333333333,1.3333333333333333,0.6666666666666666,18.33333333333333,13.555555555555557,10.933333333333334,3.533333333333333,2.7199999999999998,29.644444444444446,25.03666666666667,0.3426666666666667,0.26620000000000005,12.444444444444445,10.066666666666666,0.7777777777777777,0.6666666666666666,2.466666666666667,2.13,14.866666666666667,13.12,0.3333333333333333,0.25,1.8666666666666665,1.52,0.8222222222222221,0.5433333333333332,15.6,12.610000000000001
09/03/2011,"TCU @ Dallas, Texas",1-3,4.0,0,44.0,23.0,155.0,0.135,43.0,5.0,10.0,62.0,1.0,12.0,4.0,56.0,0.0,TCU,4,11.0,5.75,38.75,10.75,1.25,2.5,15.5,0.25,3.0,1.0,14.0,12.888888888888888,11.722222222222223,4.533333333333333,3.1,32.75555555555555,27.141666666666666,0.2526666666666666,0.269,12.333333333333334,10.888888888888891,1.2222222222222223,0.8333333333333334,2.577777777777778,2.3305555555555553,15.088888888888889,13.71111111111111,0.4444444444444445,0.2638888888888889,1.6444444444444446,1.488888888888889,0.8222222222222223,0.5638888888888888,15.377777777777775,13.563888888888888
09/03/2011,@ SMU,2-3,5.0,0,64.0,26.0,237.0,0.16,61.0,7.0,11.0,122.0,1.0,6.0,0.0,75.0,0.0,SMU,5,12.8,5.2,47.4,12.2,1.4,2.2,24.4,0.2,1.2,0.0,15.0,13.155555555555557,11.61904761904762,5.25,3.4785714285714286,36.47222222222222,28.8,0.21799999999999997,0.24985714285714286,12.583333333333334,10.86904761904762,1.3055555555555556,0.8928571428571429,2.6777777777777776,2.3547619047619044,15.655555555555557,13.966666666666667,0.2611111111111111,0.2619047619047619,1.8444444444444443,1.7047619047619047,0.6888888888888888,0.6261904761904761,15.64444444444444,13.626190476190475
09/09/2011,@ Toledo,3-1,4.0,0,56.0,17.0,152.0,0.257,52.0,6.0,6.0,73.0,2.0,10.0,1.0,69.0,1.0,Toledo,4,14.0,4.25,38.0,13.0,1.5,1.5,18.25,0.5,2.5,0.25,17.25,13.155555555555557,11.766666666666667,5.316666666666666,3.69375,41.27222222222222,31.125,0.19266666666666662,0.238625,12.649999999999999,11.035416666666668,1.4388888888888889,0.95625,2.6777777777777776,2.3354166666666663,18.855555555555558,15.270833333333332,0.26111111111111107,0.25416666666666665,1.8444444444444443,1.6416666666666666,0.5555555555555556,0.5479166666666666,15.777777777777777,13.797916666666666
09/10/2011,"Ohio St. @ Toledo, OH",1-3,4.0,0,48.0,21.0,148.0,0.182,46.0,8.0,9.0,68.0,3.0,10.0,0.0,64.0,1.0,Ohio St.,4,12.0,5.25,37.0,11.5,2.0,2.25,17.0,0.75,2.5,0.0,16.0,12.600000000000001,12.014814814814816,5.066666666666666,3.755555555555555,41.38333333333333,31.88888888888889,0.18399999999999994,0.24066666666666667,11.983333333333333,11.253703703703705,1.383333333333333,1.0166666666666666,2.066666666666667,2.242592592592592,19.383333333333333,15.601851851851851,0.31666666666666665,0.28148148148148144,2.2333333333333334,1.737037037037037,0.4166666666666667,0.5148148148148147,15.416666666666666,14.18148148148148
09/10/2011,"Penn @ Toledo, OH",3-2,5.0,0,61.0,17.0,164.0,0.268,58.0,9.0,7.0,86.0,1.0,12.0,1.0,77.0,2.0,Penn,5,12.2,3.4,32.8,11.6,1.8,1.4,17.2,0.2,2.4,0.2,15.4,12.933333333333335,12.013333333333334,4.8999999999999995,3.905,40.800000000000004,32.4,0.19966666666666663,0.23479999999999998,12.233333333333333,11.278333333333334,1.633333333333333,1.115,1.9833333333333334,2.243333333333333,19.883333333333333,15.741666666666665,0.48333333333333334,0.3283333333333333,2.066666666666667,1.8133333333333332,0.08333333333333333,0.46333333333333326,16.083333333333332,14.363333333333333
09/16/2011,Arkansas,1-3,4.0,0,45.0,27.0,148.0,0.122,43.0,8.0,4.0,57.0,0.0,12.0,0.0,59.0,2.0,Arkansas,4,11.25,6.75,37.0,10.75,2.0,1.0,14.25,0.0,3.0,0.0,14.75,12.733333333333333,12.030303030303031,4.3,3.859090909090909,35.93333333333333,32.43636363636364,0.2356666666666666,0.2378181818181818,12.033333333333333,11.307575757575759,1.7666666666666666,1.1772727272727275,1.7166666666666668,2.166666666666666,17.483333333333334,15.874242424242423,0.48333333333333334,0.31666666666666665,2.466666666666667,1.8666666666666665,0.15,0.4393939393939394,16.216666666666665,14.457575757575757
09/18/2011,LSU,1-3,4.0,0,38.0,19.0,131.0,0.145,35.0,5.0,3.0,53.0,2.0,10.0,4.0,50.0,1.0,LSU,4,9.5,4.75,32.75,8.75,1.25,0.75,13.25,0.5,2.5,1.0,12.5,11.816666666666665,11.965277777777779,5.133333333333333,4.1,35.6,32.81666666666667,0.19066666666666662,0.22816666666666663,11.283333333333333,11.261111111111111,1.9333333333333333,1.2458333333333333,1.55,2.069444444444444,16.150000000000002,15.738888888888887,0.31666666666666665,0.2902777777777778,2.6333333333333333,1.961111111111111,0.06666666666666667,0.40277777777777773,15.383333333333333,14.481944444444444
09/23/2011,@ Auburn,0-3,3.0,0,35.0,11.0,92.0,0.261,34.0,1.0,7.0,24.0,1.0,6.0,1.0,40.0,1.0,Auburn,3,11.666666666666666,3.6666666666666665,30.666666666666668,11.333333333333334,0.3333333333333333,2.333333333333333,8.0,0.3333333333333333,2.0,0.3333333333333333,13.333333333333334,10.983333333333333,11.775641025641026,4.966666666666666,4.1499999999999995,34.18333333333333,32.81153846153846,0.17833333333333326,0.22176923076923075,10.366666666666667,11.067948717948717,1.6833333333333333,1.2461538461538464,1.05,1.9679487179487176,14.9,15.547435897435896,0.2333333333333333,0.30641025641025643,2.6333333333333333,2.0025641025641026,0.39999999999999997,0.4487179487179487,14.216666666666667,14.32948717948718
09/25/2011,@ Georgia,3-1,4.0,0,61.0,18.0,159.0,0.27,52.0,4.0,9.0,58.0,1.0,8.0,1.0,70.0,2.0,Georgia,4,15.25,4.5,39.75,13.0,1.0,2.25,14.5,0.25,2.0,0.25,17.5,10.805555555555557,11.767857142857142,5.055555555555555,4.11547619047619,33.47222222222222,32.65833333333334,0.17599999999999993,0.22457142857142856,10.277777777777779,11.086904761904762,1.1944444444444444,1.180952380952381,1.361111111111111,1.9940476190476186,11.833333333333334,15.008333333333331,0.27777777777777773,0.3083333333333333,2.5,2.0023809523809524,0.4444444444444444,0.4404761904761904,13.527777777777779,14.258333333333335
09/28/2011,Ole Miss,3-1,4.0,0,48.0,18.0,133.0,0.226,44.0,5.0,8.0,52.0,4.0,10.0,2.0,62.0,2.0,Ole Miss,4,12.0,4.5,33.25,11.0,1.25,2.0,13.0,1.0,2.5,0.5,15.5,12.138888888888891,12.0,4.305555555555555,4.141111111111111,34.38888888888889,33.13111111111111,0.22533333333333327,0.22759999999999997,11.027777777777779,11.214444444444444,0.861111111111111,1.168888888888889,1.7777777777777777,2.0111111111111106,11.916666666666666,14.974444444444442,0.3611111111111111,0.3044444444444444,2.1666666666666665,2.002222222222222,0.5277777777777778,0.42777777777777776,14.444444444444445,14.474444444444446
09/30/2011,Mississippi St.,0-3,3.0,0,37.0,14.0,116.0,0.198,32.0,2.0,6.0,54.0,2.0,10.0,2.0,46.0,2.0,Mississippi St.,3,12.333333333333334,4.666666666666667,38.66666666666666,10.666666666666666,0.6666666666666666,2.0,18.0,0.6666666666666666,3.333333333333333,0.6666666666666666,15.333333333333334,12.972222222222223,12.0,4.222222222222222,4.163541666666666,34.55555555555556,33.13854166666667,0.25233333333333324,0.22749999999999998,11.777777777777779,11.201041666666667,0.861111111111111,1.1739583333333334,2.194444444444444,2.010416666666666,11.833333333333334,14.851041666666665,0.5277777777777778,0.34791666666666665,2.1666666666666665,2.033333333333333,0.3611111111111111,0.43229166666666663,15.444444444444445,14.538541666666667
10/04/2011,Alabama A&M,3-0,3.0,0,45.0,8.0,88.0,0.42,37.0,4.0,5.0,45.0,3.0,6.0,0.0,55.0,2.0,Alabama A&M,3,15.0,2.6666666666666665,29.33333333333333,12.333333333333334,1.3333333333333333,1.6666666666666667,15.0,1.0,2.0,0.0,18.33333333333333,13.194444444444445,12.019607843137255,4.555555555555556,4.193137254901961,37.22222222222222,33.463725490196076,0.23133333333333328,0.22576470588235292,11.555555555555555,11.169607843137255,0.9722222222222222,1.1441176470588237,2.0833333333333335,2.009803921568627,15.166666666666666,15.03627450980392,0.6388888888888888,0.3666666666666667,2.6111111111111107,2.1098039215686275,0.47222222222222215,0.446078431372549,16.11111111111111,14.58529411764706
10/07/2011,@ Tennessee,0-3,3.0,0,38.0,14.0,101.0,0.238,36.0,1.0,7.0,43.0,2.0,4.0,0.0,43.0,3.0,Tennessee,3,12.666666666666666,4.666666666666667,33.666666666666664,12.0,0.3333333333333333,2.333333333333333,14.333333333333334,0.6666666666666666,1.3333333333333333,0.0,14.333333333333334,13.111111111111112,12.185185185185185,3.9444444444444446,4.108333333333333,33.74999999999999,33.23425925925926,0.28133333333333327,0.23655555555555555,11.333333333333334,11.23425925925926,1.0833333333333333,1.1546296296296297,1.888888888888889,1.99074074074074,15.333333333333334,15.03425925925926,0.8888888888888888,0.40185185185185185,2.6111111111111107,2.1037037037037036,0.38888888888888884,0.4212962962962963,16.38888888888889,14.79351851851852
