date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Quinnipiac @ Los Angeles, Calif.",3-0,3.0,0,38.0,15.0,84.0,0.274,35.0,7.0,8.0,38.0,0.0,12.0,0.0,51.0,0.0,Quinnipiac,3,12.666666666666666,5.0,28.0,11.666666666666666,2.3333333333333335,2.6666666666666665,12.666666666666666,0.0,4.0,0.0,17.0
08/27/2011,"Cal St. Fullerton @ Los Angeles, Calif.",3-0,3.0,0,35.0,20.0,100.0,0.15,32.0,10.0,3.0,43.0,0.0,12.0,1.0,51.0,0.0,Cal St. Fullerton,3,11.666666666666666,6.666666666666667,33.333333333333336,10.666666666666666,3.3333333333333335,1.0,14.333333333333334,0.0,4.0,0.3333333333333333,17.0
08/27/2011,@ LMU (CA),3-0,3.0,0,33.0,11.0,79.0,0.278,33.0,3.0,8.0,37.0,8.0,8.0,0.0,48.0,0.0,LMU ,3,11.0,3.6666666666666665,26.333333333333332,11.0,1.0,2.6666666666666665,12.333333333333334,2.6666666666666665,2.6666666666666665,0.0,16.0
09/01/2011,"Long Beach St. @ Honolulu, Hawai'i",3-1,4.0,0,54.0,26.0,166.0,0.169,49.0,7.0,6.0,66.0,5.0,14.0,0.0,73.0,0.0,Long Beach St.,4,13.5,6.5,41.5,12.25,1.75,1.5,16.5,1.25,3.5,0.0,18.25
09/02/2011,"Ohio St. @ Honolulu, Hawai'i",3-1,4.0,0,53.0,26.0,141.0,0.191,52.0,4.0,5.0,61.0,0.0,18.0,2.0,66.0,2.0,Ohio St.,4,13.25,6.5,35.25,13.0,1.0,1.25,15.25,0.0,4.5,0.5,16.5
09/04/2011,@ Hawaii,3-1,4.0,0,59.0,22.0,171.0,0.216,54.0,3.0,6.0,74.0,4.0,26.0,3.0,79.0,0.0,Hawaii,4,14.75,5.5,42.75,13.5,0.75,1.5,18.5,1.0,6.5,0.75,19.75
09/07/2011,@ Pepperdine,2-3,5.0,0,64.0,29.0,178.0,0.197,63.0,1.0,4.0,75.0,3.0,19.0,5.0,77.5,0.0,Pepperdine,5,12.8,5.8,35.6,12.6,0.2,0.8,15.0,0.6,3.8,1.0,15.5
09/09/2011,@ Southern California,3-0,3.0,0,41.0,8.0,93.0,0.355,36.0,3.0,6.0,49.0,2.0,10.0,1.0,51.0,0.0,Southern California,3,13.666666666666666,2.6666666666666665,31.0,12.0,1.0,2.0,16.333333333333332,0.6666666666666666,3.3333333333333335,0.3333333333333333,17.0
09/12/2011,CSUN,3-0,3.0,0,42.0,21.0,124.0,0.169,38.0,4.0,4.0,59.0,2.0,6.0,3.0,51.0,0.0,CSUN,3,14.0,7.0,41.333333333333336,12.666666666666666,1.3333333333333333,1.3333333333333333,19.666666666666668,0.6666666666666666,2.0,1.0,17.0
09/16/2011,@ Washington St.,3-0,3.0,0,38.0,13.0,77.0,0.325,38.0,2.0,8.0,31.0,3.0,18.0,1.0,52.0,0.0,Washington St.,3,12.666666666666666,4.333333333333333,25.666666666666668,12.666666666666666,0.6666666666666666,2.6666666666666665,10.333333333333334,1.0,6.0,0.3333333333333333,17.333333333333332
