date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Ohio,3-2,5.0,0,67.0,27.0,173.0,0.231,61.0,7.0,11.0,80.0,1.0,18.0,1.0,84.0,0.0,Ohio,5,13.4,5.4,34.6,12.2,1.4,2.2,16.0,0.2,3.6,0.2,16.8
08/27/2011,Villanova,3-0,3.0,0,43.0,11.0,113.0,0.283,38.0,2.0,5.0,54.0,3.0,14.0,5.0,55.0,1.0,Villanova,3,14.333333333333334,3.6666666666666665,37.666666666666664,12.666666666666666,0.6666666666666666,1.6666666666666667,18.0,1.0,4.666666666666667,1.6666666666666667,18.333333333333332
08/27/2011,Maryland,3-2,5.0,0,64.0,20.0,182.0,0.242,58.0,2.0,11.0,90.0,1.0,21.0,3.0,77.5,2.0,Maryland,5,12.8,4.0,36.4,11.6,0.4,2.2,18.0,0.2,4.2,0.6,15.5
09/02/2011,@ Illinois,1-3,4.0,0,54.0,24.0,179.0,0.168,51.0,4.0,11.0,81.0,6.0,12.0,1.0,70.0,2.0,Illinois,4,13.5,6.0,44.75,12.75,1.0,2.75,20.25,1.5,3.0,0.25,17.5
09/03/2011,"Houston @ Champaign, Ill.",2-3,5.0,0,66.0,25.0,155.0,0.265,62.0,6.0,19.0,58.0,2.0,4.0,3.0,76.0,1.0,Houston,5,13.2,5.0,31.0,12.4,1.2,3.8,11.6,0.4,0.8,0.6,15.2
09/03/2011,"Dayton @ Champaign, Ill.",3-2,5.0,0,64.0,20.0,175.0,0.251,60.0,10.0,15.0,77.0,2.0,9.0,2.0,80.5,3.0,Dayton,5,12.8,4.0,35.0,12.0,2.0,3.0,15.4,0.4,1.8,0.4,16.1
09/09/2011,"Seton Hall @ Blacksburg, Va.",3-0,3.0,0,41.0,13.0,105.0,0.267,37.0,4.0,11.0,43.0,3.0,10.0,3.0,53.0,1.0,Seton Hall,3,13.666666666666666,4.333333333333333,35.0,12.333333333333334,1.3333333333333333,3.6666666666666665,14.333333333333334,1.0,3.3333333333333335,1.0,17.666666666666668
09/10/2011,@ Virginia Tech,3-1,4.0,0,64.0,15.0,125.0,0.392,60.0,5.0,17.0,48.0,2.0,6.0,5.0,74.0,0.0,Virginia Tech,4,16.0,3.75,31.25,15.0,1.25,4.25,12.0,0.5,1.5,1.25,18.5
09/10/2011,"American @ Blacksburg, Va.",3-0,3.0,0,46.0,6.0,97.0,0.412,38.0,6.0,13.0,49.0,2.0,8.0,1.0,58.0,1.0,American,3,15.333333333333334,2.0,32.333333333333336,12.666666666666666,2.0,4.333333333333333,16.333333333333332,0.6666666666666666,2.6666666666666665,0.3333333333333333,19.333333333333332
09/16/2011,Georgia,3-0,3.0,0,51.0,14.0,109.0,0.339,48.0,2.0,8.0,39.0,0.0,12.0,1.0,59.0,0.0,Georgia,3,17.0,4.666666666666667,36.333333333333336,16.0,0.6666666666666666,2.6666666666666665,13.0,0.0,4.0,0.3333333333333333,19.666666666666668
09/18/2011,Auburn,3-0,3.0,0,42.0,11.0,99.0,0.313,38.0,7.0,9.0,46.0,2.0,8.0,3.0,55.0,1.0,Auburn,3,14.0,3.6666666666666665,33.0,12.666666666666666,2.3333333333333335,3.0,15.333333333333334,0.6666666666666666,2.6666666666666665,1.0,18.333333333333332
09/23/2011,@ South Carolina,3-1,4.0,0,61.0,22.0,146.0,0.267,59.0,6.0,11.0,60.0,3.0,22.0,5.0,81.0,1.0,South Carolina,4,15.25,5.5,36.5,14.75,1.5,2.75,15.0,0.75,5.5,1.25,20.25
09/25/2011,@ Florida,3-2,5.0,0,71.0,29.0,176.0,0.239,64.0,7.0,14.0,62.0,2.0,11.0,1.0,85.5,0.0,Florida,5,14.2,5.8,35.2,12.8,1.4,2.8,12.4,0.4,2.2,0.2,17.1
09/30/2011,@ LSU,3-1,4.0,0,63.0,21.0,162.0,0.259,59.0,4.0,9.0,71.0,1.0,17.0,3.0,76.5,2.0,LSU,4,15.75,5.25,40.5,14.75,1.0,2.25,17.75,0.25,4.25,0.75,19.125
10/02/2011,@ Arkansas,3-0,3.0,0,52.0,17.0,118.0,0.297,43.0,6.0,16.0,42.0,0.0,19.0,0.0,67.5,0.0,Arkansas,3,17.333333333333332,5.666666666666667,39.333333333333336,14.333333333333334,2.0,5.333333333333333,14.0,0.0,6.333333333333333,0.0,22.5
10/07/2011,Alabama,3-0,3.0,0,46.0,11.0,103.0,0.34,44.0,2.0,9.0,44.0,1.0,14.0,4.0,56.0,1.0,Alabama,3,15.333333333333334,3.6666666666666665,34.333333333333336,14.666666666666666,0.6666666666666666,3.0,14.666666666666666,0.3333333333333333,4.666666666666667,1.3333333333333333,18.666666666666668
10/09/2011,Ole Miss,3-2,5.0,0,62.0,23.0,169.0,0.231,60.0,4.0,15.0,68.0,4.0,12.0,2.0,76.0,7.0,Ole Miss,5,12.4,4.6,33.8,12.0,0.8,3.0,13.6,0.8,2.4,0.4,15.2
10/12/2011,@ Kentucky,2-3,5.0,0,65.0,33.0,195.0,0.164,60.0,0.0,7.0,68.0,3.0,9.0,1.0,72.5,1.0,Kentucky,5,13.0,6.6,39.0,12.0,0.0,1.4,13.6,0.6,1.8,0.2,14.5
10/16/2011,@ Mississippi St.,3-0,3.0,0,41.0,17.0,121.0,0.198,39.0,6.0,8.0,53.0,1.0,18.0,1.0,57.0,0.0,Mississippi St.,3,13.666666666666666,5.666666666666667,40.333333333333336,13.0,2.0,2.6666666666666665,17.666666666666668,0.3333333333333333,6.0,0.3333333333333333,19.0
10/21/2011,@ Auburn,3-1,4.0,0,57.0,26.0,130.0,0.238,53.0,3.0,14.0,51.0,5.0,12.0,2.0,71.0,0.0,Auburn,4,14.25,6.5,32.5,13.25,0.75,3.5,12.75,1.25,3.0,0.5,17.75
