date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2011,"Michigan @ Morehead, Ky.",0-3,3.0,0,34.0,20.0,102.0,0.137,32.0,1.0,12.0,38.0,1.0,12.0,2.0,42.0,2.0,Michigan,3,11.333333333333334,6.666666666666667,34.0,10.666666666666666,0.3333333333333333,4.0,12.666666666666666,0.3333333333333333,4.0,0.6666666666666666,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2011,@ Morehead St.,0-3,3.0,0,31.0,14.0,98.0,0.173,28.0,2.0,7.0,36.0,0.0,10.0,6.0,38.0,2.0,Morehead St.,3,10.333333333333334,4.666666666666667,32.666666666666664,9.333333333333334,0.6666666666666666,2.333333333333333,12.0,0.0,3.333333333333333,2.0,12.666666666666666,,5.666666666666667,,3.3333333333333335,,17.0,,0.0685,,5.333333333333333,,0.16666666666666666,,2.0,,6.333333333333333,,0.16666666666666666,,2.0,,0.3333333333333333,,7.0
09/03/2011,@ IUPUI,0-3,3.0,0,33.0,25.0,131.0,0.061,32.0,3.0,6.0,44.0,2.0,10.0,4.0,43.0,1.0,IUPUI,3,11.0,8.333333333333334,43.66666666666666,10.666666666666666,1.0,2.0,14.666666666666666,0.6666666666666666,3.333333333333333,1.3333333333333333,14.333333333333334,,7.222222222222222,,3.777777777777778,,22.222222222222218,,0.10333333333333333,,6.666666666666667,,0.3333333333333333,,2.111111111111111,,8.222222222222221,,0.1111111111111111,,2.444444444444444,,0.8888888888888888,,8.888888888888888
09/03/2011,"Eastern Mich. @ Indianapolis, Ind.",0-3,3.0,0,46.0,18.0,122.0,0.23,44.0,1.0,10.0,51.0,0.0,6.0,2.0,50.0,1.0,Eastern Mich.,3,15.333333333333334,6.0,40.66666666666666,14.666666666666666,0.3333333333333333,3.333333333333333,17.0,0.0,2.0,0.6666666666666666,16.666666666666668,10.888888888888891,8.166666666666668,6.555555555555556,4.916666666666667,36.77777777777777,27.58333333333333,0.12366666666666666,0.09275,10.222222222222221,7.666666666666666,0.6666666666666666,0.5,2.7777777777777772,2.083333333333333,13.111111111111109,9.833333333333332,0.3333333333333333,0.25,3.5555555555555554,2.6666666666666665,1.3333333333333333,1.0,13.666666666666666,10.25
09/04/2011,"Stetson @ Indianapolis, Ind.",3-0,3.0,0,35.0,12.0,87.0,0.264,32.0,8.0,7.0,48.0,0.0,14.0,3.0,50.0,0.0,Stetson,3,11.666666666666666,4.0,29.0,10.666666666666666,2.6666666666666665,2.333333333333333,16.0,0.0,4.666666666666667,1.0,16.666666666666668,12.222222222222221,9.600000000000001,6.333333333333333,5.133333333333334,38.99999999999999,30.199999999999996,0.15466666666666665,0.1202,11.555555555555557,9.066666666666666,0.6666666666666666,0.4666666666666667,2.5555555555555554,2.333333333333333,14.555555555555557,11.266666666666666,0.2222222222222222,0.2,2.888888888888889,2.533333333333333,1.3333333333333333,0.9333333333333333,14.555555555555557,11.533333333333335
09/09/2011,"Virginia @ Athens, Ohio",0-3,3.0,0,35.0,19.0,114.0,0.14,34.0,2.0,4.0,46.0,1.0,8.0,0.0,42.0,2.0,Virginia,3,11.666666666666666,6.333333333333333,38.0,11.333333333333334,0.6666666666666666,1.3333333333333333,15.333333333333334,0.3333333333333333,2.6666666666666665,0.0,14.0,12.666666666666666,9.944444444444445,6.111111111111112,4.944444444444445,37.77777777777777,29.999999999999996,0.18499999999999997,0.14416666666666667,12.0,9.333333333333332,1.3333333333333333,0.8333333333333334,2.5555555555555554,2.3333333333333326,15.888888888888891,12.055555555555555,0.22222222222222218,0.16666666666666666,3.3333333333333335,2.888888888888889,1.0,0.9444444444444445,15.888888888888891,12.388888888888891
09/10/2011,"Louisville @ Athens, Ohio",0-3,3.0,0,37.0,17.0,111.0,0.18,35.0,1.0,10.0,33.0,7.0,2.0,0.0,46.0,0.0,Louisville,3,12.333333333333334,5.666666666666667,37.0,11.666666666666666,0.3333333333333333,3.333333333333333,11.0,2.333333333333333,0.6666666666666666,0.0,15.333333333333334,12.888888888888888,10.190476190476192,5.444444444444444,5.142857142857143,35.888888888888886,31.14285714285714,0.21133333333333335,0.14357142857142854,12.222222222222223,9.619047619047619,1.222222222222222,0.8095238095238095,2.333333333333333,2.1904761904761902,16.11111111111111,12.523809523809522,0.1111111111111111,0.19047619047619047,3.111111111111111,2.857142857142857,0.5555555555555555,0.8095238095238095,15.777777777777779,12.61904761904762
09/10/2011,@ Ohio,0-3,3.0,0,33.0,15.0,90.0,0.2,30.0,2.0,15.0,27.0,0.0,8.0,0.0,39.0,6.0,Ohio,3,11.0,5.0,30.0,10.0,0.6666666666666666,5.0,9.0,0.0,2.6666666666666665,0.0,13.0,11.888888888888888,10.458333333333334,5.333333333333333,5.208333333333333,34.666666666666664,31.874999999999996,0.19466666666666668,0.14812499999999998,11.222222222222221,9.875,1.222222222222222,0.75,2.333333333333333,2.333333333333333,14.111111111111112,12.333333333333332,0.8888888888888888,0.45833333333333326,2.6666666666666665,2.5833333333333335,0.3333333333333333,0.7083333333333334,15.333333333333334,12.958333333333334
09/16/2011,East Carolina,3-1,4.0,0,54.0,21.0,142.0,0.232,50.0,6.0,11.0,74.0,3.0,6.0,2.0,66.0,0.0,East Carolina,4,13.5,5.25,35.5,12.5,1.5,2.75,18.5,0.75,1.5,0.5,16.5,11.666666666666666,10.518518518518519,5.666666666666667,5.185185185185185,35.0,31.666666666666668,0.17333333333333334,0.15388888888888885,11.0,9.88888888888889,0.5555555555555554,0.7407407407407408,3.222222222222222,2.6296296296296293,11.777777777777779,11.962962962962962,0.8888888888888888,0.40740740740740733,2.0,2.592592592592593,0.0,0.6296296296296297,14.111111111111112,12.962962962962964
09/17/2011,George Mason,1-3,4.0,0,47.0,31.0,128.0,0.125,42.0,8.0,15.0,38.0,4.0,0.0,0.0,59.0,0.0,George Mason,4,11.75,7.75,32.0,10.5,2.0,3.75,9.5,1.0,0.0,0.0,14.75,12.277777777777779,10.816666666666666,5.305555555555556,5.191666666666666,34.166666666666664,32.05,0.204,0.16169999999999998,11.388888888888888,10.15,0.8333333333333331,0.8166666666666668,3.694444444444444,2.6416666666666666,12.833333333333334,12.616666666666665,1.0277777777777777,0.4416666666666666,1.611111111111111,2.4833333333333334,0.16666666666666666,0.6166666666666667,14.944444444444445,13.316666666666668
