date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/31/2011,@ Rider,3-0,3.0,0,53.0,20.0,137.0,0.241,51.0,9.0,7.0,66.0,2.0,6.0,1.0,67.0,4.0,Rider,3,17.666666666666668,6.666666666666667,45.666666666666664,17.0,3.0,2.3333333333333335,22.0,0.6666666666666666,2.0,0.3333333333333333,22.333333333333332
09/02/2011,@ James Madison,2-3,5.0,0,56.0,32.0,186.0,0.129,54.0,11.0,9.0,67.0,0.0,8.0,0.0,71.0,1.0,James Madison,5,11.2,6.4,37.2,10.8,2.2,1.8,13.4,0.0,1.6,0.0,14.2
09/03/2011,"Robert Morris @ Harrisonburg, Va.",3-2,5.0,0,51.0,23.0,170.0,0.165,48.0,9.0,10.0,68.0,2.0,20.0,1.0,72.0,2.0,Robert Morris,5,10.2,4.6,34.0,9.6,1.8,2.0,13.6,0.4,4.0,0.2,14.4
09/03/2011,"Coastal Carolina @ Harrisonburg, Va.",3-0,3.0,0,40.0,20.0,106.0,0.189,35.0,9.0,4.0,48.0,1.0,10.0,1.0,55.0,1.0,Coastal Carolina,3,13.333333333333334,6.666666666666667,35.333333333333336,11.666666666666666,3.0,1.3333333333333333,16.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,18.333333333333332
09/06/2011,@ NJIT,2-3,5.0,0,56.0,28.0,190.0,0.147,54.0,7.0,11.0,75.0,4.0,20.0,0.0,77.0,2.0,NJIT,5,11.2,5.6,38.0,10.8,1.4,2.2,15.0,0.8,4.0,0.0,15.4
09/09/2011,"Temple @ Brooklyn, N.Y.",3-1,4.0,0,53.0,20.0,135.0,0.244,51.0,7.0,8.0,63.0,1.0,20.0,0.0,71.0,2.0,Temple,4,13.25,5.0,33.75,12.75,1.75,2.0,15.75,0.25,5.0,0.0,17.75
09/10/2011,@ LIU,1-3,4.0,0,48.0,19.0,154.0,0.188,44.0,7.0,6.0,60.0,0.0,6.0,4.0,58.0,2.0,LIU,4,12.0,4.75,38.5,11.0,1.75,1.5,15.0,0.0,1.5,1.0,14.5
09/10/2011,"Syracuse @ Brooklyn, N.Y.",0-3,3.0,0,36.0,22.0,109.0,0.128,32.0,4.0,12.0,33.0,1.0,4.0,2.0,43.0,0.0,Syracuse,3,12.0,7.333333333333333,36.333333333333336,10.666666666666666,1.3333333333333333,4.0,11.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,14.333333333333334
09/13/2011,@ Rutgers,0-3,3.0,0,22.0,14.0,88.0,0.091,19.0,3.0,8.0,31.0,2.0,10.0,0.0,32.0,6.0,Rutgers,3,7.333333333333333,4.666666666666667,29.333333333333332,6.333333333333333,1.0,2.6666666666666665,10.333333333333334,0.6666666666666666,3.3333333333333335,0.0,10.666666666666666
09/16/2011,Saint Francis (PA),3-0,3.0,0,36.0,13.0,85.0,0.271,34.0,7.0,7.0,38.0,1.0,12.0,1.0,50.0,0.0,Saint Francis ,3,12.0,4.333333333333333,28.333333333333332,11.333333333333334,2.3333333333333335,2.3333333333333335,12.666666666666666,0.3333333333333333,4.0,0.3333333333333333,16.666666666666668
09/17/2011,La Salle,3-0,3.0,0,36.0,6.0,93.0,0.323,34.0,9.0,2.0,47.0,2.0,6.0,0.0,50.0,0.0,La Salle,3,12.0,2.0,31.0,11.333333333333334,3.0,0.6666666666666666,15.666666666666666,0.6666666666666666,2.0,0.0,16.666666666666668
09/17/2011,Princeton,3-1,4.0,0,62.0,16.0,163.0,0.282,58.0,12.0,8.0,74.0,3.0,12.0,3.0,83.0,0.0,Princeton,4,15.5,4.0,40.75,14.5,3.0,2.0,18.5,0.75,3.0,0.75,20.75
09/20/2011,@ Saint Peter's,3-0,3.0,0,44.0,15.0,81.0,0.358,39.0,7.0,7.0,42.0,1.0,16.0,1.0,60.0,0.0,Saint Peter's,3,14.666666666666666,5.0,27.0,13.0,2.3333333333333335,2.3333333333333335,14.0,0.3333333333333333,5.333333333333333,0.3333333333333333,20.0
09/23/2011,Army West Point,1-3,4.0,0,48.0,34.0,186.0,0.075,46.0,3.0,8.0,87.0,1.0,10.0,1.0,57.0,2.0,Army West Point,4,12.0,8.5,46.5,11.5,0.75,2.0,21.75,0.25,2.5,0.25,14.25
09/24/2011,Holy Cross,3-0,3.0,0,53.0,17.0,130.0,0.277,50.0,5.0,4.0,59.0,2.0,4.0,0.0,62.0,0.0,Holy Cross,3,17.666666666666668,5.666666666666667,43.333333333333336,16.666666666666668,1.6666666666666667,1.3333333333333333,19.666666666666668,0.6666666666666666,1.3333333333333333,0.0,20.666666666666668
09/30/2011,@ Colgate,0-3,3.0,0,26.0,30.0,106.0,-0.038,22.0,4.0,1.0,30.0,2.0,8.0,0.0,36.0,2.0,Colgate,3,8.666666666666666,10.0,35.333333333333336,7.333333333333333,1.3333333333333333,0.3333333333333333,10.0,0.6666666666666666,2.6666666666666665,0.0,12.0
10/01/2011,@ Bucknell,3-0,3.0,0,41.0,18.0,106.0,0.217,35.0,3.0,5.0,37.0,0.0,12.0,0.0,50.0,0.0,Bucknell,3,13.666666666666666,6.0,35.333333333333336,11.666666666666666,1.0,1.6666666666666667,12.333333333333334,0.0,4.0,0.0,16.666666666666668
10/07/2011,Lafayette,3-2,5.0,0,63.0,28.0,161.0,0.217,59.0,12.0,8.0,67.0,0.0,10.0,0.0,80.0,0.0,Lafayette,5,12.6,5.6,32.2,11.8,2.4,1.6,13.4,0.0,2.0,0.0,16.0
10/14/2011,Navy,3-0,3.0,0,37.0,15.0,102.0,0.216,29.0,4.0,4.0,45.0,2.0,8.0,0.0,47.0,0.0,Navy,3,12.333333333333334,5.0,34.0,9.666666666666666,1.3333333333333333,1.3333333333333333,15.0,0.6666666666666666,2.6666666666666665,0.0,15.666666666666666
10/15/2011,American,3-0,3.0,0,40.0,14.0,89.0,0.292,37.0,10.0,5.0,28.0,3.0,14.0,0.0,60.0,0.0,American,3,13.333333333333334,4.666666666666667,29.666666666666668,12.333333333333334,3.3333333333333335,1.6666666666666667,9.333333333333334,1.0,4.666666666666667,0.0,20.0
10/21/2011,@ Holy Cross,3-0,3.0,0,42.0,10.0,101.0,0.317,41.0,3.0,11.0,45.0,3.0,4.0,0.0,50.0,1.0,Holy Cross,3,14.0,3.3333333333333335,33.666666666666664,13.666666666666666,1.0,3.6666666666666665,15.0,1.0,1.3333333333333333,0.0,16.666666666666668
10/22/2011,@ Army West Point,1-3,4.0,0,50.0,24.0,156.0,0.167,49.0,2.0,6.0,65.0,0.0,12.0,3.0,58.0,1.0,Army West Point,4,12.5,6.0,39.0,12.25,0.5,1.5,16.25,0.0,3.0,0.75,14.5
10/25/2011,@ Delaware St.,3-1,4.0,0,53.0,30.0,132.0,0.174,46.0,12.0,9.0,40.0,1.0,14.0,0.0,73.0,2.0,Delaware St.,4,13.25,7.5,33.0,11.5,3.0,2.25,10.0,0.25,3.5,0.0,18.25
10/28/2011,@ Lafayette,3-0,3.0,0,48.0,23.0,110.0,0.227,44.0,3.0,10.0,44.0,1.0,4.0,0.0,54.0,0.0,Lafayette,3,16.0,7.666666666666667,36.666666666666664,14.666666666666666,1.0,3.3333333333333335,14.666666666666666,0.3333333333333333,1.3333333333333333,0.0,18.0
11/04/2011,Bucknell,3-0,3.0,0,46.0,18.0,97.0,0.289,43.0,8.0,7.0,35.0,0.0,6.0,1.0,57.0,0.0,Bucknell,3,15.333333333333334,6.0,32.333333333333336,14.333333333333334,2.6666666666666665,2.3333333333333335,11.666666666666666,0.0,2.0,0.3333333333333333,19.0
11/05/2011,Colgate,3-2,5.0,0,73.0,24.0,174.0,0.282,72.0,4.0,4.0,67.0,2.0,16.0,0.0,87.0,0.0,Colgate,5,14.6,4.8,34.8,14.4,0.8,0.8,13.4,0.4,3.2,0.0,17.4
11/11/2011,@ American,0-3,3.0,0,25.0,20.0,73.0,0.068,23.0,4.0,4.0,18.0,1.0,6.0,0.0,33.0,2.0,American,3,8.333333333333334,6.666666666666667,24.333333333333332,7.666666666666667,1.3333333333333333,1.3333333333333333,6.0,0.3333333333333333,2.0,0.0,11.0
11/12/2011,@ Navy,3-0,3.0,0,34.0,17.0,89.0,0.191,29.0,10.0,6.0,33.0,2.0,4.0,0.0,48.0,1.0,Navy,3,11.333333333333334,5.666666666666667,29.666666666666668,9.666666666666666,3.3333333333333335,2.0,11.0,0.6666666666666666,1.3333333333333333,0.0,16.0
11/19/2011,"Army West Point @ Washington, D.C.",0-3,3.0,0,33.0,17.0,136.0,0.118,32.0,2.0,8.0,66.0,0.0,4.0,1.0,37.0,1.0,Army West Point,3,11.0,5.666666666666667,45.333333333333336,10.666666666666666,0.6666666666666666,2.6666666666666665,22.0,0.0,1.3333333333333333,0.3333333333333333,12.333333333333334
