date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Lipscomb,3-0,3.0,0,42.0,8.0,86.0,0.395,38.0,3.0,8.0,34.0,3.0,10.0,0.0,53.0,0.0,Lipscomb,3,14.0,2.6666666666666665,28.666666666666668,12.666666666666666,1.0,2.6666666666666665,11.333333333333334,1.0,3.3333333333333335,0.0,17.666666666666668
08/27/2011,Xavier,3-0,3.0,0,44.0,14.0,97.0,0.309,39.0,5.0,5.0,36.0,1.0,16.0,3.0,58.0,0.0,Xavier,3,14.666666666666666,4.666666666666667,32.333333333333336,13.0,1.6666666666666667,1.6666666666666667,12.0,0.3333333333333333,5.333333333333333,1.0,19.333333333333332
08/27/2011,Central Ark.,3-1,4.0,0,52.0,17.0,104.0,0.337,49.0,3.0,7.0,46.0,3.0,18.0,4.0,67.0,1.0,Central Ark.,4,13.0,4.25,26.0,12.25,0.75,1.75,11.5,0.75,4.5,1.0,16.75
09/02/2011,"Dayton @ Champaign, IL",0-3,3.0,0,28.0,20.0,107.0,0.075,27.0,6.0,2.0,46.0,3.0,6.0,2.0,40.0,1.0,Dayton,3,9.333333333333334,6.666666666666667,35.666666666666664,9.0,2.0,0.6666666666666666,15.333333333333334,1.0,2.0,0.6666666666666666,13.333333333333334
09/03/2011,"Tennessee @ Champaign, Ill.",3-2,5.0,0,57.0,20.0,138.0,0.268,52.0,2.0,10.0,46.0,1.0,12.0,5.0,66.0,1.0,Tennessee,5,11.4,4.0,27.6,10.4,0.4,2.0,9.2,0.2,2.4,1.0,13.2
09/03/2011,@ Illinois,1-3,4.0,0,40.0,25.0,137.0,0.109,35.0,3.0,8.0,55.0,2.0,12.0,2.0,51.0,0.0,Illinois,4,10.0,6.25,34.25,8.75,0.75,2.0,13.75,0.5,3.0,0.5,12.75
09/09/2011,@ Kentucky,1-3,4.0,0,49.0,17.0,139.0,0.23,44.0,4.0,7.0,58.0,4.0,8.0,0.0,61.0,3.0,Kentucky,4,12.25,4.25,34.75,11.0,1.0,1.75,14.5,1.0,2.0,0.0,15.25
09/09/2011,"West Virginia @ Lexington, Ky.",3-1,4.0,0,55.0,22.0,153.0,0.216,51.0,5.0,11.0,69.0,3.0,4.0,1.0,65.0,0.0,West Virginia,4,13.75,5.5,38.25,12.75,1.25,2.75,17.25,0.75,1.0,0.25,16.25
09/10/2011,"LMU (CA) @ Lexington, Ky.",3-0,3.0,0,40.0,14.0,115.0,0.226,37.0,5.0,7.0,46.0,0.0,14.0,7.0,52.0,0.0,LMU ,3,13.333333333333334,4.666666666666667,38.333333333333336,12.333333333333334,1.6666666666666667,2.3333333333333335,15.333333333333334,0.0,4.666666666666667,2.3333333333333335,17.333333333333332
09/13/2011,Lamar University,3-0,3.0,0,43.0,21.0,103.0,0.214,39.0,3.0,10.0,40.0,2.0,10.0,3.0,53.0,0.0,Lamar University,3,14.333333333333334,7.0,34.333333333333336,13.0,1.0,3.3333333333333335,13.333333333333334,0.6666666666666666,3.3333333333333335,1.0,17.666666666666668
09/20/2011,@ Rice,3-0,3.0,0,47.0,12.0,126.0,0.278,45.0,6.0,6.0,57.0,3.0,12.0,1.0,62.0,0.0,Rice,3,15.666666666666666,4.0,42.0,15.0,2.0,2.0,19.0,1.0,4.0,0.3333333333333333,20.666666666666668
09/23/2011,Southern Miss.,3-2,5.0,0,66.0,16.0,162.0,0.309,55.0,3.0,8.0,62.0,3.0,22.0,3.0,83.0,1.0,Southern Miss.,5,13.2,3.2,32.4,11.0,0.6,1.6,12.4,0.6,4.4,0.6,16.6
09/25/2011,Tulane,3-1,4.0,0,55.0,17.0,132.0,0.288,50.0,7.0,7.0,58.0,1.0,16.0,2.0,71.0,1.0,Tulane,4,13.75,4.25,33.0,12.5,1.75,1.75,14.5,0.25,4.0,0.5,17.75
09/30/2011,@ Tulsa,0-3,3.0,0,32.0,19.0,114.0,0.114,31.0,0.0,2.0,54.0,1.0,20.0,1.0,43.0,4.0,Tulsa,3,10.666666666666666,6.333333333333333,38.0,10.333333333333334,0.0,0.6666666666666666,18.0,0.3333333333333333,6.666666666666667,0.3333333333333333,14.333333333333334
10/02/2011,@ SMU,2-3,5.0,0,76.0,25.0,186.0,0.274,72.0,2.0,11.0,75.0,3.0,20.0,4.0,91.0,1.0,SMU,5,15.2,5.0,37.2,14.4,0.4,2.2,15.0,0.6,4.0,0.8,18.2
