date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Montana St. @ Statesboro, Ga",3-2,5.0,0,62.0,25.0,170.0,0.218,58.0,6.0,7.0,67.0,1.0,12.0,0.0,75.0,0.0,Montana St.,5,12.4,5.0,34.0,11.6,1.2,1.4,13.4,0.2,2.4,0.0,15.0
08/26/2011,"SFA @ Statesboro,Ga",1-3,4.0,0,44.0,30.0,144.0,0.097,40.0,10.0,13.0,52.0,0.0,4.0,0.0,56.0,0.0,SFA,4,11.0,7.5,36.0,10.0,2.5,3.25,13.0,0.0,1.0,0.0,14.0
08/27/2011,"South Dakota St. @ Statesboro, Ga",1-3,4.0,0,49.0,15.0,151.0,0.225,46.0,3.0,7.0,72.0,0.0,14.0,0.0,59.0,0.0,South Dakota St.,4,12.25,3.75,37.75,11.5,0.75,1.75,18.0,0.0,3.5,0.0,14.75
08/27/2011,@ Ga. Southern,0-3,3.0,0,34.0,15.0,99.0,0.192,29.0,2.0,4.0,26.0,0.0,0.0,0.0,36.0,0.0,Ga. Southern,3,11.333333333333334,5.0,33.0,9.666666666666666,0.6666666666666666,1.3333333333333333,8.666666666666666,0.0,0.0,0.0,12.0
08/30/2011,@ Bethune-Cookman,3-2,5.0,0,67.0,24.0,150.0,0.287,63.0,10.0,21.0,57.0,1.0,10.0,0.0,83.0,0.0,Bethune-Cookman,5,13.4,4.8,30.0,12.6,2.0,4.2,11.4,0.2,2.0,0.0,16.6
09/02/2011,"Clemson @ Gainesville, Fla.",3-2,5.0,0,64.0,28.0,177.0,0.203,61.0,4.0,9.0,73.0,0.0,13.0,2.0,74.5,1.0,Clemson,5,12.8,5.6,35.4,12.2,0.8,1.8,14.6,0.0,2.6,0.4,14.9
09/02/2011,@ Florida,0-3,3.0,0,21.0,27.0,80.0,-0.075,20.0,0.0,10.0,23.0,0.0,8.0,3.0,25.0,2.0,Florida,3,7.0,9.0,26.666666666666668,6.666666666666667,0.0,3.3333333333333335,7.666666666666667,0.0,2.6666666666666665,1.0,8.333333333333334
09/03/2011,"Fla. Atlantic @ Gainesville, Fla.",3-0,3.0,0,40.0,14.0,91.0,0.286,36.0,4.0,8.0,36.0,1.0,10.0,2.0,50.0,0.0,Fla. Atlantic,3,13.333333333333334,4.666666666666667,30.333333333333332,12.0,1.3333333333333333,2.6666666666666665,12.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,16.666666666666668
09/04/2011,@ Florida A&M,3-1,4.0,0,49.0,20.0,129.0,0.225,46.0,6.0,4.0,47.0,2.0,8.0,1.0,61.0,0.0,Florida A&M,4,12.25,5.0,32.25,11.5,1.5,1.0,11.75,0.5,2.0,0.25,15.25
09/09/2011,Presbyterian,2-3,5.0,0,58.0,30.0,157.0,0.178,51.0,8.0,11.0,61.0,2.0,14.0,4.0,75.0,0.0,Presbyterian,5,11.6,6.0,31.4,10.2,1.6,2.2,12.2,0.4,2.8,0.8,15.0
09/10/2011,South Carolina St.,3-1,4.0,0,61.0,19.0,131.0,0.321,54.0,4.0,5.0,44.0,4.0,16.0,2.0,77.0,1.0,South Carolina St.,4,15.25,4.75,32.75,13.5,1.0,1.25,11.0,1.0,4.0,0.5,19.25
09/11/2011,Savannah St.,3-0,3.0,0,40.0,16.0,80.0,0.3,37.0,10.0,5.0,32.0,0.0,8.0,4.0,54.0,0.0,Savannah St.,3,13.333333333333334,5.333333333333333,26.666666666666668,12.333333333333334,3.3333333333333335,1.6666666666666667,10.666666666666666,0.0,2.6666666666666665,1.3333333333333333,18.0
09/16/2011,"FIU @ Orlando, Fla.",0-3,3.0,0,29.0,23.0,106.0,0.057,27.0,6.0,8.0,41.0,0.0,4.0,2.0,37.0,1.0,FIU,3,9.666666666666666,7.666666666666667,35.333333333333336,9.0,2.0,2.6666666666666665,13.666666666666666,0.0,1.3333333333333333,0.6666666666666666,12.333333333333334
09/17/2011,"UTEP @ Orlando, Fla.",2-3,5.0,0,63.0,37.0,177.0,0.147,57.0,4.0,8.0,75.0,0.0,20.0,1.0,77.0,2.0,UTEP,5,12.6,7.4,35.4,11.4,0.8,1.6,15.0,0.0,4.0,0.2,15.4
