date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Creighton,3-0,3.0,0,43.0,11.0,104.0,0.308,39.0,9.0,7.0,39.0,1.0,6.0,0.0,56.0,0.0,Creighton,3,14.333333333333334,3.6666666666666665,34.666666666666664,13.0,3.0,2.3333333333333335,13.0,0.3333333333333333,2.0,0.0,18.666666666666668
08/26/2011,UTSA,3-0,3.0,0,50.0,16.0,113.0,0.301,48.0,6.0,10.0,56.0,0.0,6.0,2.0,59.0,0.0,UTSA,3,16.666666666666668,5.333333333333333,37.666666666666664,16.0,2.0,3.3333333333333335,18.666666666666668,0.0,2.0,0.6666666666666666,19.666666666666668
08/27/2011,Creighton,3-1,4.0,0,62.0,28.0,168.0,0.202,56.0,8.0,7.0,78.0,3.0,10.0,1.0,78.0,1.0,Creighton,4,15.5,7.0,42.0,14.0,2.0,1.75,19.5,0.75,2.5,0.25,19.5
09/01/2011,@ Portland,3-1,4.0,0,56.0,15.0,141.0,0.291,47.0,5.0,14.0,58.0,2.0,10.0,1.0,68.0,1.0,Portland,4,14.0,3.75,35.25,11.75,1.25,3.5,14.5,0.5,2.5,0.25,17.0
09/02/2011,"Butler @ Portland, Ore.",3-0,3.0,0,48.0,10.0,97.0,0.392,46.0,8.0,9.0,40.0,2.0,2.0,1.0,59.0,0.0,Butler,3,16.0,3.3333333333333335,32.333333333333336,15.333333333333334,2.6666666666666665,3.0,13.333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,19.666666666666668
09/03/2011,"Nevada @ Portland, Ore.",3-0,3.0,0,38.0,10.0,83.0,0.337,31.0,6.0,11.0,42.0,0.0,6.0,2.0,47.0,0.0,Nevada,3,12.666666666666666,3.3333333333333335,27.666666666666668,10.333333333333334,2.0,3.6666666666666665,14.0,0.0,2.0,0.6666666666666666,15.666666666666666
09/03/2011,"Washington St. @ Portland, Ore.",3-0,3.0,0,46.0,14.0,96.0,0.333,41.0,4.0,11.0,44.0,3.0,10.0,1.0,58.0,0.0,Washington St.,3,15.333333333333334,4.666666666666667,32.0,13.666666666666666,1.3333333333333333,3.6666666666666665,14.666666666666666,1.0,3.3333333333333335,0.3333333333333333,19.333333333333332
09/09/2011,@ SFA,3-1,4.0,0,51.0,13.0,136.0,0.279,51.0,5.0,9.0,72.0,0.0,18.0,3.0,65.0,2.0,SFA,4,12.75,3.25,34.0,12.75,1.25,2.25,18.0,0.0,4.5,0.75,16.25
09/10/2011,"NIU @ Nacogdoches, Texas",3-1,4.0,0,55.0,16.0,126.0,0.31,51.0,5.0,6.0,65.0,1.0,6.0,1.0,64.0,1.0,NIU,4,13.75,4.0,31.5,12.75,1.25,1.5,16.25,0.25,1.5,0.25,16.0
09/16/2011,"Toledo @ Ann Arbor, Mich.",3-0,3.0,0,48.0,15.0,120.0,0.275,43.0,5.0,6.0,52.0,1.0,16.0,2.0,62.0,1.0,Toledo,3,16.0,5.0,40.0,14.333333333333334,1.6666666666666667,2.0,17.333333333333332,0.3333333333333333,5.333333333333333,0.6666666666666666,20.666666666666668
