date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,@ Green Bay,2-3,5.0,0,53.0,23.0,173.0,0.173,48.0,7.0,8.0,78.0,3.0,14.0,2.0,70.0,3.0,Green Bay,5,10.6,4.6,34.6,9.6,1.4,1.6,15.6,0.6,2.8,0.4,14.0
08/27/2011,"North Dakota @ Green Bay, Wis.",3-2,5.0,0,54.0,40.0,190.0,0.074,48.0,6.0,8.0,74.0,4.0,24.0,1.0,76.0,0.0,North Dakota,5,10.8,8.0,38.0,9.6,1.2,1.6,14.8,0.8,4.8,0.2,15.2
08/27/2011,"Dayton @ Green Bay, Wis.",0-3,3.0,0,31.0,13.0,96.0,0.188,30.0,3.0,6.0,39.0,2.0,8.0,0.0,40.0,1.0,Dayton,3,10.333333333333334,4.333333333333333,32.0,10.0,1.0,2.0,13.0,0.6666666666666666,2.6666666666666665,0.0,13.333333333333334
09/02/2011,Lehigh,3-2,5.0,0,60.0,18.0,156.0,0.269,56.0,2.0,6.0,71.0,4.0,18.0,0.0,75.0,2.0,Lehigh,5,12.0,3.6,31.2,11.2,0.4,1.2,14.2,0.8,3.6,0.0,15.0
09/03/2011,Coastal Carolina,3-0,3.0,0,46.0,12.0,110.0,0.309,46.0,7.0,9.0,45.0,1.0,18.0,0.0,63.0,0.0,Coastal Carolina,3,15.333333333333334,4.0,36.666666666666664,15.333333333333334,2.3333333333333335,3.0,15.0,0.3333333333333333,6.0,0.0,21.0
09/03/2011,Robert Morris,3-0,3.0,0,46.0,13.0,113.0,0.292,41.0,3.0,6.0,43.0,1.0,19.0,0.0,59.5,0.0,Robert Morris,3,15.333333333333334,4.333333333333333,37.666666666666664,13.666666666666666,1.0,2.0,14.333333333333334,0.3333333333333333,6.333333333333333,0.0,19.833333333333332
09/09/2011,"Wright St. @ High Point, NC",3-0,3.0,0,51.0,12.0,97.0,0.402,50.0,5.0,8.0,41.0,1.0,8.0,1.0,61.0,0.0,Wright St.,3,17.0,4.0,32.333333333333336,16.666666666666668,1.6666666666666667,2.6666666666666665,13.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,20.333333333333332
09/10/2011,"Davidson @ High Point, NC",3-1,4.0,0,48.0,18.0,168.0,0.179,41.0,4.0,8.0,92.0,6.0,12.0,3.0,64.0,1.0,Davidson,4,12.0,4.5,42.0,10.25,1.0,2.0,23.0,1.5,3.0,0.75,16.0
09/10/2011,@ High Point,3-0,3.0,0,39.0,18.0,116.0,0.181,35.0,6.0,5.0,60.0,0.0,10.0,0.0,50.0,2.0,High Point,3,13.0,6.0,38.666666666666664,11.666666666666666,2.0,1.6666666666666667,20.0,0.0,3.3333333333333335,0.0,16.666666666666668
09/16/2011,ETSU,3-0,3.0,0,45.0,17.0,119.0,0.235,40.0,6.0,10.0,53.0,0.0,10.0,1.0,56.0,0.0,ETSU,3,15.0,5.666666666666667,39.666666666666664,13.333333333333334,2.0,3.3333333333333335,17.666666666666668,0.0,3.3333333333333335,0.3333333333333333,18.666666666666668
09/17/2011,Georgetown,2-3,5.0,0,59.0,14.0,163.0,0.276,54.0,9.0,13.0,47.0,2.0,14.0,2.0,77.0,1.0,Georgetown,5,11.8,2.8,32.6,10.8,1.8,2.6,9.4,0.4,2.8,0.4,15.4
09/17/2011,App State,0-3,3.0,0,33.0,20.0,124.0,0.105,31.0,8.0,5.0,55.0,1.0,12.0,0.0,48.0,1.0,App State,3,11.0,6.666666666666667,41.333333333333336,10.333333333333334,2.6666666666666665,1.6666666666666667,18.333333333333332,0.3333333333333333,4.0,0.0,16.0
09/20/2011,Liberty,3-1,4.0,0,61.0,31.0,189.0,0.159,58.0,5.0,9.0,83.0,2.0,6.0,3.0,71.0,1.0,Liberty,4,15.25,7.75,47.25,14.5,1.25,2.25,20.75,0.5,1.5,0.75,17.75
09/23/2011,William & Mary,3-0,3.0,0,42.0,13.0,100.0,0.29,39.0,6.0,4.0,43.0,1.0,10.0,0.0,54.0,2.0,William & Mary,3,14.0,4.333333333333333,33.333333333333336,13.0,2.0,1.3333333333333333,14.333333333333334,0.3333333333333333,3.3333333333333335,0.0,18.0
09/24/2011,VCU,3-1,4.0,0,54.0,21.0,152.0,0.217,52.0,8.0,13.0,68.0,4.0,18.0,0.0,75.0,1.0,VCU,4,13.5,5.25,38.0,13.0,2.0,3.25,17.0,1.0,4.5,0.0,18.75
09/30/2011,George Mason,3-0,3.0,0,41.0,14.0,103.0,0.262,38.0,4.0,5.0,52.0,0.0,6.0,0.0,48.0,1.0,George Mason,3,13.666666666666666,4.666666666666667,34.333333333333336,12.666666666666666,1.3333333333333333,1.6666666666666667,17.333333333333332,0.0,2.0,0.0,16.0
10/07/2011,@ Delaware,1-3,4.0,0,47.0,22.0,153.0,0.163,44.0,6.0,7.0,56.0,0.0,4.0,2.0,55.0,4.0,Delaware,4,11.75,5.5,38.25,11.0,1.5,1.75,14.0,0.0,1.0,0.5,13.75
10/09/2011,@ Towson,3-1,4.0,0,50.0,17.0,145.0,0.228,46.0,7.0,18.0,59.0,2.0,14.0,2.0,66.0,0.0,Towson,4,12.5,4.25,36.25,11.5,1.75,4.5,14.75,0.5,3.5,0.5,16.5
10/11/2011,@ Radford,3-1,4.0,0,53.0,27.0,150.0,0.173,46.0,7.0,11.0,71.0,2.0,14.0,1.0,69.0,1.0,Radford,4,13.25,6.75,37.5,11.5,1.75,2.75,17.75,0.5,3.5,0.25,17.25
10/14/2011,Hofstra,3-0,3.0,0,40.0,9.0,98.0,0.316,38.0,2.0,7.0,43.0,3.0,18.0,0.0,54.0,1.0,Hofstra,3,13.333333333333334,3.0,32.666666666666664,12.666666666666666,0.6666666666666666,2.3333333333333335,14.333333333333334,1.0,6.0,0.0,18.0
10/15/2011,Northeastern,2-3,5.0,0,50.0,20.0,172.0,0.174,48.0,2.0,12.0,79.0,0.0,22.0,5.0,63.0,1.0,Northeastern,5,10.0,4.0,34.4,9.6,0.4,2.4,15.8,0.0,4.4,1.0,12.6
10/21/2011,@ VCU,3-0,3.0,0,43.0,16.0,104.0,0.26,38.0,5.0,8.0,47.0,0.0,10.0,0.0,53.0,1.0,VCU,3,14.333333333333334,5.333333333333333,34.666666666666664,12.666666666666666,1.6666666666666667,2.6666666666666665,15.666666666666666,0.0,3.3333333333333335,0.0,17.666666666666668
10/22/2011,@ William & Mary,3-0,3.0,0,40.0,11.0,104.0,0.279,37.0,4.0,14.0,47.0,1.0,14.0,0.0,52.0,0.0,William & Mary,3,13.333333333333334,3.6666666666666665,34.666666666666664,12.333333333333334,1.3333333333333333,4.666666666666667,15.666666666666666,0.3333333333333333,4.666666666666667,0.0,17.333333333333332
10/28/2011,@ UNCW,1-3,4.0,0,50.0,21.0,139.0,0.209,43.0,3.0,8.0,56.0,2.0,12.0,1.0,61.0,1.0,UNCW,4,12.5,5.25,34.75,10.75,0.75,2.0,14.0,0.5,3.0,0.25,15.25
10/30/2011,@ Georgia St.,1-3,4.0,0,52.0,23.0,151.0,0.192,49.0,6.0,10.0,76.0,2.0,16.0,4.0,68.0,0.0,Georgia St.,4,13.0,5.75,37.75,12.25,1.5,2.5,19.0,0.5,4.0,1.0,17.0
11/02/2011,Norfolk St.,3-0,3.0,0,39.0,11.0,82.0,0.341,36.0,8.0,12.0,29.0,4.0,9.0,0.0,55.5,1.0,Norfolk St.,3,13.0,3.6666666666666665,27.333333333333332,12.0,2.6666666666666665,4.0,9.666666666666666,1.3333333333333333,3.0,0.0,18.5
11/05/2011,@ George Mason,3-2,5.0,0,67.0,28.0,196.0,0.199,62.0,8.0,8.0,87.0,2.0,10.0,1.0,82.0,3.0,George Mason,5,13.4,5.6,39.2,12.4,1.6,1.6,17.4,0.4,2.0,0.2,16.4
11/11/2011,Delaware,2-3,5.0,0,74.0,25.0,201.0,0.244,67.0,2.0,13.0,95.0,1.0,8.0,2.0,81.0,1.0,Delaware,5,14.8,5.0,40.2,13.4,0.4,2.6,19.0,0.2,1.6,0.4,16.2
11/12/2011,Towson,1-3,4.0,0,48.0,22.0,133.0,0.195,47.0,7.0,5.0,46.0,2.0,10.0,0.0,62.0,0.0,Towson,4,12.0,5.5,33.25,11.75,1.75,1.25,11.5,0.5,2.5,0.0,15.5
11/18/2011,"Georgia St. @ Newark, Del.",3-0,3.0,0,48.0,5.0,121.0,0.355,43.0,5.0,10.0,51.0,1.0,8.0,1.0,58.0,0.0,Georgia St.,3,16.0,1.6666666666666667,40.333333333333336,14.333333333333334,1.6666666666666667,3.3333333333333335,17.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,19.333333333333332
11/19/2011,@ Delaware,2-3,5.0,0,68.0,23.0,189.0,0.238,63.0,5.0,13.0,78.0,0.0,20.0,1.0,83.0,2.0,Delaware,5,13.6,4.6,37.8,12.6,1.0,2.6,15.6,0.0,4.0,0.2,16.6
