date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,@ TCU,1-3,4.0,0,57.0,27.0,163.0,0.184,52.0,4.0,11.0,79.0,3.0,18.0,3.0,73.0,0.0,TCU,4,14.25,6.75,40.75,13.0,1.0,2.75,19.75,0.75,4.5,0.75,18.25
08/27/2011,"UConn @ Fort Worth, Texas",3-0,3.0,0,52.0,12.0,103.0,0.388,49.0,3.0,7.0,43.0,1.0,8.0,2.0,60.0,1.0,UConn,3,17.333333333333332,4.0,34.333333333333336,16.333333333333332,1.0,2.3333333333333335,14.333333333333334,0.3333333333333333,2.6666666666666665,0.6666666666666666,20.0
08/27/2011,"Grambling @ Fort Worth, Texas",3-0,3.0,0,39.0,17.0,94.0,0.234,36.0,5.0,13.0,33.0,1.0,14.0,1.0,52.0,0.0,Grambling,3,13.0,5.666666666666667,31.333333333333332,12.0,1.6666666666666667,4.333333333333333,11.0,0.3333333333333333,4.666666666666667,0.3333333333333333,17.333333333333332
09/02/2011,Central Ark.,3-0,3.0,0,36.0,10.0,79.0,0.329,35.0,4.0,6.0,47.0,2.0,20.0,1.0,52.0,2.0,Central Ark.,3,12.0,3.3333333333333335,26.333333333333332,11.666666666666666,1.3333333333333333,2.0,15.666666666666666,0.6666666666666666,6.666666666666667,0.3333333333333333,17.333333333333332
09/02/2011,Northwestern St.,3-0,3.0,0,35.0,12.0,90.0,0.256,33.0,4.0,8.0,37.0,3.0,26.0,1.0,55.0,0.0,Northwestern St.,3,11.666666666666666,4.0,30.0,11.0,1.3333333333333333,2.6666666666666665,12.333333333333334,1.0,8.666666666666666,0.3333333333333333,18.333333333333332
09/03/2011,Morehead St.,3-1,4.0,0,56.0,22.0,166.0,0.205,53.0,4.0,8.0,80.0,1.0,33.0,2.0,77.5,1.0,Morehead St.,4,14.0,5.5,41.5,13.25,1.0,2.0,20.0,0.25,8.25,0.5,19.375
09/06/2011,@ UTRGV,3-0,3.0,0,36.0,16.0,94.0,0.213,33.0,5.0,3.0,26.0,2.0,13.0,0.0,49.5,2.0,UTRGV,3,12.0,5.333333333333333,31.333333333333332,11.0,1.6666666666666667,1.0,8.666666666666666,0.6666666666666666,4.333333333333333,0.0,16.5
09/09/2011,"Grambling @ Ruston, LA",3-0,3.0,0,43.0,12.0,89.0,0.348,40.0,12.0,3.0,40.0,0.0,10.0,0.0,60.0,0.0,Grambling,3,14.333333333333334,4.0,29.666666666666668,13.333333333333334,4.0,1.0,13.333333333333334,0.0,3.3333333333333335,0.0,20.0
09/09/2011,"Southeastern La. @ Ruston, LA",3-0,3.0,0,42.0,17.0,95.0,0.263,39.0,9.0,5.0,40.0,2.0,10.0,1.0,58.0,0.0,Southeastern La.,3,14.0,5.666666666666667,31.666666666666668,13.0,3.0,1.6666666666666667,13.333333333333334,0.6666666666666666,3.3333333333333335,0.3333333333333333,19.333333333333332
09/10/2011,@ Louisiana Tech,3-0,3.0,0,42.0,20.0,119.0,0.185,39.0,5.0,5.0,64.0,1.0,20.0,0.0,58.0,2.0,Louisiana Tech,3,14.0,6.666666666666667,39.666666666666664,13.0,1.6666666666666667,1.6666666666666667,21.333333333333332,0.3333333333333333,6.666666666666667,0.0,19.333333333333332
