date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Marshall @ Morehead, Ky.",3-0,3.0,0,37.0,12.0,91.0,0.275,33.0,3.0,5.0,41.0,0.0,14.0,5.0,47.0,2.0,Marshall,3,12.333333333333334,4.0,30.333333333333332,11.0,1.0,1.6666666666666667,13.666666666666666,0.0,4.666666666666667,1.6666666666666667,15.666666666666666
08/26/2011,@ Morehead St.,3-1,4.0,0,46.0,15.0,117.0,0.265,40.0,9.0,10.0,45.0,0.0,22.0,1.0,66.0,0.0,Morehead St.,4,11.5,3.75,29.25,10.0,2.25,2.5,11.25,0.0,5.5,0.25,16.5
08/27/2011,@ Morehead St.,3-0,3.0,0,43.0,15.0,94.0,0.298,39.0,6.0,6.0,34.0,0.0,18.0,3.0,58.0,0.0,Morehead St.,3,14.333333333333334,5.0,31.333333333333332,13.0,2.0,2.0,11.333333333333334,0.0,6.0,1.0,19.333333333333332
09/02/2011,@ Utah Valley,3-0,3.0,0,46.0,21.0,99.0,0.253,44.0,19.0,9.0,44.0,1.0,8.0,1.0,70.0,2.0,Utah Valley,3,15.333333333333334,7.0,33.0,14.666666666666666,6.333333333333333,3.0,14.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,23.333333333333332
09/03/2011,"Cal Poly @ Orem, Utah",3-0,3.0,0,48.0,12.0,95.0,0.379,46.0,9.0,7.0,34.0,1.0,10.0,1.0,63.0,0.0,Cal Poly,3,16.0,4.0,31.666666666666668,15.333333333333334,3.0,2.3333333333333335,11.333333333333334,0.3333333333333333,3.3333333333333335,0.3333333333333333,21.0
09/03/2011,"Santa Clara @ Orem, Utah",3-1,4.0,0,62.0,16.0,133.0,0.346,57.0,7.0,10.0,54.0,2.0,6.0,4.0,74.0,2.0,Santa Clara,4,15.5,4.0,33.25,14.25,1.75,2.5,13.5,0.5,1.5,1.0,18.5
09/09/2011,"Florida St. @ Dayton, OH",3-0,3.0,0,52.0,9.0,105.0,0.41,47.0,7.0,5.0,42.0,0.0,14.0,1.0,66.0,1.0,Florida St.,3,17.333333333333332,3.0,35.0,15.666666666666666,2.3333333333333335,1.6666666666666667,14.0,0.0,4.666666666666667,0.3333333333333333,22.0
09/10/2011,"Pepperdine @ Dayton, OH",3-2,5.0,0,75.0,29.0,206.0,0.223,73.0,10.0,16.0,88.0,1.0,12.0,3.0,92.0,0.0,Pepperdine,5,15.0,5.8,41.2,14.6,2.0,3.2,17.6,0.2,2.4,0.6,18.4
09/10/2011,@ Dayton,3-0,3.0,0,53.0,18.0,120.0,0.292,47.0,4.0,7.0,45.0,1.0,6.0,1.0,61.0,2.0,Dayton,3,17.666666666666668,6.0,40.0,15.666666666666666,1.3333333333333333,2.3333333333333335,15.0,0.3333333333333333,2.0,0.3333333333333333,20.333333333333332
09/16/2011,Toledo,3-1,4.0,0,68.0,26.0,149.0,0.282,61.0,3.0,12.0,56.0,3.0,16.0,2.0,82.0,0.0,Toledo,4,17.0,6.5,37.25,15.25,0.75,3.0,14.0,0.75,4.0,0.5,20.5
