date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Washington St. @ Seattle, WA",1-3,4.0,0,61.0,25.0,146.0,0.247,55.0,3.0,11.0,50.0,1.0,4.0,1.0,67.0,1.0,Washington St.,4,15.25,6.25,36.5,13.75,0.75,2.75,12.5,0.25,1.0,0.25,16.75
08/26/2011,@ Seattle U,3-0,3.0,0,48.0,13.0,101.0,0.347,44.0,3.0,10.0,49.0,3.0,6.0,1.0,57.0,1.0,Seattle U,3,16.0,4.333333333333333,33.666666666666664,14.666666666666666,1.0,3.3333333333333335,16.333333333333332,1.0,2.0,0.3333333333333333,19.0
08/27/2011,"Eastern Wash. @ Seattle, WA",3-0,3.0,0,50.0,23.0,117.0,0.231,46.0,2.0,5.0,48.0,3.0,8.0,0.0,59.0,0.0,Eastern Wash.,3,16.666666666666668,7.666666666666667,39.0,15.333333333333334,0.6666666666666666,1.6666666666666667,16.0,1.0,2.6666666666666665,0.0,19.666666666666668
09/02/2011,"Cal Poly @ Orem, Utah",3-1,4.0,0,61.0,18.0,158.0,0.272,58.0,5.0,7.0,64.0,3.0,13.0,0.0,75.5,3.0,Cal Poly,4,15.25,4.5,39.5,14.5,1.25,1.75,16.0,0.75,3.25,0.0,18.875
09/03/2011,@ Utah Valley,1-3,4.0,0,62.0,29.0,132.0,0.25,61.0,6.0,8.0,39.0,1.0,8.0,1.0,73.0,2.0,Utah Valley,4,15.5,7.25,33.0,15.25,1.5,2.0,9.75,0.25,2.0,0.25,18.25
09/03/2011,"Michigan @ Orem, Utah",1-3,4.0,0,44.0,17.0,123.0,0.22,42.0,2.0,7.0,46.0,1.0,10.0,4.0,52.0,0.0,Michigan,4,11.0,4.25,30.75,10.5,0.5,1.75,11.5,0.25,2.5,1.0,13.0
09/09/2011,UC Santa Barbara,1-3,4.0,0,48.0,29.0,145.0,0.131,46.0,4.0,11.0,62.0,5.0,12.0,3.0,63.0,1.0,UC Santa Barbara,4,12.0,7.25,36.25,11.5,1.0,2.75,15.5,1.25,3.0,0.75,15.75
09/10/2011,North Dakota,1-3,4.0,0,59.0,39.0,152.0,0.132,54.0,2.0,2.0,60.0,4.0,6.0,1.0,68.0,2.0,North Dakota,4,14.75,9.75,38.0,13.5,0.5,0.5,15.0,1.0,1.5,0.25,17.0
09/16/2011,@ Texas,0-3,3.0,0,40.0,26.0,110.0,0.127,39.0,1.0,8.0,42.0,1.0,2.0,0.0,43.0,0.0,Texas,3,13.333333333333334,8.666666666666666,36.666666666666664,13.0,0.3333333333333333,2.6666666666666665,14.0,0.3333333333333333,0.6666666666666666,0.0,14.333333333333334
09/17/2011,"SMU @ Austin, Texas",3-2,5.0,0,79.0,31.0,205.0,0.234,77.0,7.0,9.0,90.0,1.0,4.0,5.0,89.0,0.0,SMU,5,15.8,6.2,41.0,15.4,1.4,1.8,18.0,0.2,0.8,1.0,17.8
09/17/2011,"UTSA @ Austin, Texas",3-2,5.0,0,64.0,18.0,160.0,0.288,63.0,7.0,2.0,76.0,3.0,14.0,2.0,81.0,0.0,UTSA,5,12.8,3.6,32.0,12.6,1.4,0.4,15.2,0.6,2.8,0.4,16.2
09/24/2011,San Diego,2-3,5.0,0,57.0,29.0,158.0,0.177,51.0,3.0,9.0,60.0,2.0,12.0,1.0,68.0,0.0,San Diego,5,11.4,5.8,31.6,10.2,0.6,1.8,12.0,0.4,2.4,0.2,13.6
