date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/03/2011,"Eastern Mich. @ Indianapolis, Ind.",0-3,3.0,0,30.0,20.0,109.0,0.092,26.0,1.0,5.0,49.0,0.0,2.0,3.0,32.0,1.0,Eastern Mich.,3,10.0,6.666666666666667,36.333333333333336,8.666666666666666,0.3333333333333333,1.6666666666666667,16.333333333333332,0.0,0.6666666666666666,1.0,10.666666666666666
09/03/2011,@ IUPUI,0-3,3.0,0,29.0,20.0,110.0,0.082,29.0,0.0,3.0,42.0,1.0,6.0,2.0,33.0,0.0,IUPUI,3,9.666666666666666,6.666666666666667,36.666666666666664,9.666666666666666,0.0,1.0,14.0,0.3333333333333333,2.0,0.6666666666666666,11.0
09/04/2011,"Marshall @ Indianapolis, Ind.",0-3,3.0,0,21.0,17.0,90.0,0.044,19.0,1.0,8.0,34.0,3.0,4.0,2.0,27.0,4.0,Marshall,3,7.0,5.666666666666667,30.0,6.333333333333333,0.3333333333333333,2.6666666666666665,11.333333333333334,1.0,1.3333333333333333,0.6666666666666666,9.0
09/09/2011,Bethune-Cookman,3-1,4.0,0,54.0,21.0,163.0,0.202,52.0,5.0,13.0,65.0,2.0,22.0,2.0,72.0,1.0,Bethune-Cookman,4,13.5,5.25,40.75,13.0,1.25,3.25,16.25,0.5,5.5,0.5,18.0
09/10/2011,Wofford,1-3,4.0,0,53.0,26.0,147.0,0.184,48.0,3.0,9.0,61.0,0.0,10.0,4.0,61.0,1.0,Wofford,4,13.25,6.5,36.75,12.0,0.75,2.25,15.25,0.0,2.5,1.0,15.25
09/10/2011,Savannah St.,3-0,3.0,0,35.0,14.0,81.0,0.259,31.0,10.0,9.0,30.0,0.0,16.0,0.0,53.0,1.0,Savannah St.,3,11.666666666666666,4.666666666666667,27.0,10.333333333333334,3.3333333333333335,3.0,10.0,0.0,5.333333333333333,0.0,17.666666666666668
09/16/2011,"Hampton @ Daytona Beach, Fla.",1-3,4.0,0,43.0,26.0,160.0,0.106,39.0,11.0,12.0,66.0,2.0,14.0,0.0,63.0,1.0,Hampton,4,10.75,6.5,40.0,9.75,2.75,3.0,16.5,0.5,3.5,0.0,15.75
09/16/2011,"Samford @ Daytona Beach, Fla.",0-3,3.0,0,25.0,14.0,90.0,0.122,23.0,5.0,9.0,35.0,1.0,2.0,0.0,32.0,0.0,Samford,3,8.333333333333334,4.666666666666667,30.0,7.666666666666667,1.6666666666666667,3.0,11.666666666666666,0.3333333333333333,0.6666666666666666,0.0,10.666666666666666
09/17/2011,"Fla. Atlantic @ Daytona Beach, Fla.",2-3,5.0,0,56.0,30.0,155.0,0.168,49.0,10.0,14.0,57.0,5.0,8.0,1.0,75.0,0.0,Fla. Atlantic,5,11.2,6.0,31.0,9.8,2.0,2.8,11.4,1.0,1.6,0.2,15.0
09/23/2011,North Florida,0-3,3.0,0,30.0,27.0,96.0,0.031,29.0,4.0,7.0,38.0,0.0,6.0,1.0,37.0,0.0,North Florida,3,10.0,9.0,32.0,9.666666666666666,1.3333333333333333,2.3333333333333335,12.666666666666666,0.0,2.0,0.3333333333333333,12.333333333333334
09/24/2011,Jacksonville,2-3,5.0,0,54.0,28.0,163.0,0.16,51.0,6.0,6.0,63.0,1.0,13.0,2.0,67.5,5.0,Jacksonville,5,10.8,5.6,32.6,10.2,1.2,1.2,12.6,0.2,2.6,0.4,13.5
09/27/2011,@ Bethune-Cookman,3-0,3.0,0,40.0,22.0,118.0,0.153,38.0,7.0,8.0,52.0,0.0,8.0,0.0,51.0,1.0,Bethune-Cookman,3,13.333333333333334,7.333333333333333,39.333333333333336,12.666666666666666,2.3333333333333335,2.6666666666666665,17.333333333333332,0.0,2.6666666666666665,0.0,17.0
10/01/2011,@ FGCU,1-3,4.0,0,41.0,16.0,147.0,0.17,37.0,4.0,13.0,61.0,2.0,6.0,0.0,50.0,1.0,FGCU,4,10.25,4.0,36.75,9.25,1.0,3.25,15.25,0.5,1.5,0.0,12.5
10/04/2011,Southeastern (FL),3-0,3.0,0,34.0,11.0,96.0,0.24,33.0,9.0,6.0,43.0,2.0,19.0,1.0,54.5,3.0,Southeastern ,3,11.333333333333334,3.6666666666666665,32.0,11.0,3.0,2.0,14.333333333333334,0.6666666666666666,6.333333333333333,0.3333333333333333,18.166666666666668
10/07/2011,@ Kennesaw St.,0-3,3.0,0,15.0,20.0,93.0,-0.054,12.0,1.0,3.0,30.0,0.0,10.0,0.0,21.0,0.0,Kennesaw St.,3,5.0,6.666666666666667,31.0,4.0,0.3333333333333333,1.0,10.0,0.0,3.3333333333333335,0.0,7.0
