date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Saint Francis (PA) @ Pittsburgh, Pa.",3-0,3.0,0,36.0,8.0,81.0,0.346,32.0,6.0,9.0,40.0,2.0,4.0,2.0,46.0,2.0,Saint Francis ,3,12.0,2.6666666666666665,27.0,10.666666666666666,2.0,3.0,13.333333333333334,0.6666666666666666,1.3333333333333333,0.6666666666666666,15.333333333333334
08/27/2011,@ Pittsburgh,1-3,4.0,0,45.0,25.0,154.0,0.13,43.0,2.0,11.0,77.0,0.0,8.0,0.0,51.0,0.0,Pittsburgh,4,11.25,6.25,38.5,10.75,0.5,2.75,19.25,0.0,2.0,0.0,12.75
08/27/2011,"Eastern Ky. @ Pittsburgh, Pa.",3-2,5.0,0,56.0,19.0,163.0,0.227,54.0,10.0,14.0,77.0,0.0,2.0,0.0,67.0,0.0,Eastern Ky.,5,11.2,3.8,32.6,10.8,2.0,2.8,15.4,0.0,0.4,0.0,13.4
09/02/2011,"Iona @ Stony Brook, NY",3-1,4.0,0,62.0,20.0,139.0,0.302,59.0,8.0,13.0,63.0,3.0,8.0,0.0,77.0,2.0,Iona,4,15.5,5.0,34.75,14.75,2.0,3.25,15.75,0.75,2.0,0.0,19.25
09/03/2011,"Stony Brook @ Stony Brook, N.Y.",3-2,5.0,0,56.0,28.0,138.0,0.203,52.0,9.0,13.0,58.0,0.0,12.0,0.0,71.0,1.0,Stony Brook,5,11.2,5.6,27.6,10.4,1.8,2.6,11.6,0.0,2.4,0.0,14.2
09/03/2011,"Kent St. @ Stony Brook, N.Y.",3-2,5.0,0,60.0,25.0,145.0,0.241,55.0,10.0,8.0,58.0,2.0,10.0,0.0,77.0,0.0,Kent St.,5,12.0,5.0,29.0,11.0,2.0,1.6,11.6,0.4,2.0,0.0,15.4
09/09/2011,Wisconsin,0-3,3.0,0,38.0,24.0,113.0,0.124,33.0,2.0,8.0,41.0,0.0,8.0,1.0,44.0,0.0,Wisconsin,3,12.666666666666666,8.0,37.666666666666664,11.0,0.6666666666666666,2.6666666666666665,13.666666666666666,0.0,2.6666666666666665,0.3333333333333333,14.666666666666666
09/09/2011,Columbia,2-3,5.0,0,67.0,35.0,184.0,0.174,64.0,8.0,13.0,76.0,9.0,0.0,4.0,84.0,0.0,Columbia,5,13.4,7.0,36.8,12.8,1.6,2.6,15.2,1.8,0.0,0.8,16.8
09/10/2011,Boston College,0-3,3.0,0,33.0,24.0,117.0,0.077,30.0,5.0,10.0,55.0,1.0,10.0,0.0,44.0,0.0,Boston College,3,11.0,8.0,39.0,10.0,1.6666666666666667,3.3333333333333335,18.333333333333332,0.3333333333333333,3.3333333333333335,0.0,14.666666666666666
09/16/2011,"UMBC @ Philadelphia, Pa.",1-3,4.0,0,39.0,31.0,176.0,0.045,33.0,3.0,13.0,64.0,2.0,14.0,1.0,51.0,1.0,UMBC,4,9.75,7.75,44.0,8.25,0.75,3.25,16.0,0.5,3.5,0.25,12.75
