date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Northwestern @ Salt Lake City, Utah",0-3,3.0,0,28.0,25.0,111.0,0.027,25.0,3.0,8.0,42.0,2.0,15.0,1.0,40.5,0.0,Northwestern,3,9.333333333333334,8.333333333333334,37.0,8.333333333333334,1.0,2.6666666666666665,14.0,0.6666666666666666,5.0,0.3333333333333333,13.5
08/27/2011,"Weber St. @ Salt Lake City, Utah",3-2,5.0,0,75.0,41.0,195.0,0.174,66.0,8.0,15.0,80.0,0.0,20.0,1.0,93.0,0.0,Weber St.,5,15.0,8.2,39.0,13.2,1.6,3.0,16.0,0.0,4.0,0.2,18.6
08/27/2011,@ Utah,0-3,3.0,0,24.0,23.0,109.0,0.009,24.0,5.0,5.0,51.0,0.0,4.0,3.0,31.0,0.0,Utah,3,8.0,7.666666666666667,36.333333333333336,8.0,1.6666666666666667,1.6666666666666667,17.0,0.0,1.3333333333333333,1.0,10.333333333333334
09/02/2011,"Marist @ Sacramento, Calif.",3-0,3.0,0,47.0,12.0,91.0,0.385,45.0,6.0,5.0,38.0,1.0,21.0,4.0,64.5,1.0,Marist,3,15.666666666666666,4.0,30.333333333333332,15.0,2.0,1.6666666666666667,12.666666666666666,0.3333333333333333,7.0,1.3333333333333333,21.5
09/03/2011,"Fresno St. @ Sacramento, Calif.",3-0,3.0,0,38.0,14.0,98.0,0.245,38.0,9.0,4.0,48.0,0.0,21.0,1.0,57.5,0.0,Fresno St.,3,12.666666666666666,4.666666666666667,32.666666666666664,12.666666666666666,3.0,1.3333333333333333,16.0,0.0,7.0,0.3333333333333333,19.166666666666668
09/03/2011,@ Sacramento St.,3-1,4.0,0,55.0,19.0,143.0,0.252,51.0,0.0,12.0,84.0,1.0,20.0,3.0,66.0,1.0,Sacramento St.,4,13.75,4.75,35.75,12.75,0.0,3.0,21.0,0.25,5.0,0.75,16.5
09/06/2011,Southern California,0-3,3.0,0,27.0,19.0,113.0,0.071,26.0,2.0,8.0,44.0,2.0,19.0,1.0,40.5,1.0,Southern California,3,9.0,6.333333333333333,37.666666666666664,8.666666666666666,0.6666666666666666,2.6666666666666665,14.666666666666666,0.6666666666666666,6.333333333333333,0.3333333333333333,13.5
09/09/2011,"Eastern Wash. @ Las Vegas, Nev.",3-2,5.0,0,51.0,18.0,160.0,0.206,47.0,6.0,13.0,71.0,2.0,20.0,5.0,69.0,1.0,Eastern Wash.,5,10.2,3.6,32.0,9.4,1.2,2.6,14.2,0.4,4.0,1.0,13.8
09/10/2011,@ UNLV,3-2,5.0,0,70.0,24.0,194.0,0.237,68.0,1.0,14.0,72.0,3.0,14.0,3.0,81.0,1.0,UNLV,5,14.0,4.8,38.8,13.6,0.2,2.8,14.4,0.6,2.8,0.6,16.2
09/10/2011,"Southern Utah @ Las Vegas, Nev.",1-3,4.0,0,59.0,31.0,144.0,0.194,56.0,8.0,13.0,56.0,0.0,10.0,1.0,72.0,1.0,Southern Utah,4,14.75,7.75,36.0,14.0,2.0,3.25,14.0,0.0,2.5,0.25,18.0
