date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2011,"North Dakota St. @ Columbia, MO",0-3,3.0,0,20.0,22.0,94.0,-0.021,16.0,5.0,6.0,45.0,0.0,0.0,0.0,25.0,1.0,North Dakota St.,3,6.666666666666667,7.333333333333333,31.33333333333333,5.333333333333333,1.6666666666666667,2.0,15.0,0.0,0.0,0.0,8.333333333333334,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2011,@ Missouri,0-3,3.0,0,22.0,19.0,74.0,0.041,20.0,2.0,5.0,20.0,0.0,6.0,0.0,27.0,0.0,Missouri,3,7.333333333333333,6.333333333333333,24.666666666666668,6.666666666666667,0.6666666666666666,1.6666666666666667,6.666666666666667,0.0,2.0,0.0,9.0,,3.3333333333333335,,3.6666666666666665,,15.666666666666664,,-0.0105,,2.6666666666666665,,0.8333333333333334,,1.0,,7.5,,0.0,,0.0,,0.0,,4.166666666666667
08/27/2011,"Idaho St. @ Columbia, MO",0-3,3.0,0,30.0,19.0,100.0,0.11,27.0,3.0,8.0,44.0,0.0,4.0,0.0,35.0,0.0,Idaho St.,3,10.0,6.333333333333333,33.333333333333336,9.0,1.0,2.6666666666666665,14.666666666666666,0.0,1.3333333333333333,0.0,11.666666666666666,,4.666666666666667,,4.555555555555555,,18.666666666666668,,0.006666666666666667,,4.0,,0.7777777777777778,,1.2222222222222223,,7.222222222222222,,0.0,,0.6666666666666666,,0.0,,5.777777777777779
08/27/2011,"Tulane @ Columbia, MO",0-3,3.0,0,27.0,16.0,85.0,0.129,23.0,6.0,8.0,23.0,2.0,6.0,1.0,38.0,0.0,Tulane,3,9.0,5.333333333333333,28.33333333333333,7.666666666666667,2.0,2.6666666666666665,7.666666666666667,0.6666666666666666,2.0,0.3333333333333333,12.666666666666666,8.0,6.0,6.666666666666667,5.0,29.777777777777775,22.333333333333336,0.043333333333333335,0.0325,7.0,5.25,1.1111111111111112,0.8333333333333334,2.111111111111111,1.5833333333333335,12.111111111111109,9.083333333333334,0.0,0.0,1.111111111111111,0.8333333333333333,0.0,0.0,9.666666666666666,7.25
08/31/2011,Niagara,0-3,3.0,0,28.0,19.0,106.0,0.085,26.0,2.0,14.0,42.0,3.0,10.0,0.0,38.0,1.0,Niagara,3,9.333333333333334,6.333333333333333,35.333333333333336,8.666666666666666,0.6666666666666666,4.666666666666667,14.0,1.0,3.333333333333333,0.0,12.666666666666666,8.777777777777777,6.6,6.0,5.066666666666666,28.777777777777775,23.533333333333335,0.09333333333333334,0.0518,7.777777777777779,5.733333333333333,1.2222222222222223,1.0666666666666669,2.3333333333333335,1.8,9.666666666666666,8.8,0.2222222222222222,0.13333333333333333,1.7777777777777777,1.0666666666666667,0.1111111111111111,0.06666666666666667,11.111111111111109,8.333333333333332
09/02/2011,"Howard @ Storrs, Conn.",3-0,3.0,0,32.0,13.0,92.0,0.207,30.0,9.0,10.0,49.0,2.0,8.0,0.0,47.0,0.0,Howard,3,10.666666666666666,4.333333333333333,30.666666666666668,10.0,3.0,3.333333333333333,16.333333333333332,0.6666666666666666,2.6666666666666665,0.0,15.666666666666666,9.444444444444445,7.055555555555556,6.0,5.277777777777778,32.333333333333336,25.5,0.108,0.05733333333333334,8.444444444444445,6.222222222222222,1.2222222222222223,1.0000000000000002,3.3333333333333335,2.277777777777778,12.111111111111109,9.666666666666666,0.5555555555555555,0.27777777777777773,2.222222222222222,1.4444444444444444,0.1111111111111111,0.05555555555555555,12.333333333333334,9.055555555555555
09/03/2011,"Holy Cross @ Storrs, Conn.",3-1,4.0,0,57.0,26.0,175.0,0.177,53.0,2.0,11.0,69.0,4.0,16.0,0.0,71.0,0.0,Holy Cross,4,14.25,6.5,43.75,13.25,0.5,2.75,17.25,1.0,4.0,0.0,17.75,9.666666666666666,7.571428571428571,5.333333333333333,5.142857142857143,31.444444444444443,26.238095238095237,0.14033333333333334,0.07871428571428572,8.777777777777777,6.761904761904762,1.888888888888889,1.2857142857142858,3.5555555555555554,2.4285714285714284,12.666666666666666,10.619047619047619,0.7777777777777777,0.3333333333333333,2.6666666666666665,1.6190476190476188,0.1111111111111111,0.047619047619047616,13.666666666666666,10.0
09/03/2011,@ UConn,0-3,3.0,0,34.0,20.0,123.0,0.114,28.0,4.0,6.0,48.0,3.0,4.0,1.0,43.0,0.0,UConn,3,11.333333333333334,6.666666666666667,41.0,9.333333333333334,1.3333333333333333,2.0,16.0,1.0,1.3333333333333333,0.3333333333333333,14.333333333333334,11.416666666666666,8.40625,5.722222222222221,5.3125,36.583333333333336,28.427083333333332,0.15633333333333332,0.091,10.638888888888888,7.572916666666667,1.388888888888889,1.1875,3.5833333333333335,2.46875,15.861111111111109,11.447916666666666,0.888888888888889,0.41666666666666663,3.3333333333333335,1.9166666666666665,0.0,0.041666666666666664,15.361111111111112,10.96875
09/07/2011,Siena,3-0,3.0,0,41.0,9.0,90.0,0.356,39.0,7.0,11.0,26.0,1.0,4.0,1.0,51.0,1.0,Siena,3,13.666666666666666,3.0,30.0,13.0,2.333333333333333,3.6666666666666665,8.666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,17.0,12.083333333333334,8.731481481481481,5.833333333333333,5.462962962962963,38.47222222222222,29.82407407407407,0.166,0.09355555555555556,10.861111111111112,7.768518518518519,1.6111111111111114,1.2037037037037037,2.694444444444444,2.4166666666666665,16.527777777777775,11.953703703703702,0.888888888888889,0.48148148148148145,2.6666666666666665,1.8518518518518516,0.1111111111111111,0.07407407407407407,15.91666666666667,11.342592592592592
09/09/2011,@ Rutgers,3-1,4.0,0,52.0,17.0,128.0,0.273,45.0,5.0,10.0,55.0,2.0,20.0,5.0,69.0,3.0,Rutgers,4,13.0,4.25,32.0,11.25,1.25,2.5,13.75,0.5,5.0,1.25,17.25,13.083333333333334,9.225,5.388888888888889,5.216666666666667,38.25,29.84166666666666,0.21566666666666667,0.11979999999999999,11.861111111111112,8.291666666666668,1.388888888888889,1.3166666666666669,2.8055555555555554,2.541666666666667,13.972222222222223,11.625,0.7777777777777778,0.4666666666666666,2.2222222222222223,1.7999999999999996,0.2222222222222222,0.1,16.36111111111111,11.908333333333333
