date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,South Fla.,3-1,4.0,0,53.0,26.0,152.0,0.178,48.0,7.0,14.0,53.0,1.0,12.0,1.0,67.0,1.0,South Fla.,4,13.25,6.5,38.0,12.0,1.75,3.5,13.25,0.25,3.0,0.25,16.75
08/27/2011,Nebraska,0-3,3.0,0,24.0,19.0,99.0,0.051,23.0,0.0,7.0,38.0,1.0,2.0,1.0,26.0,0.0,Nebraska,3,8.0,6.333333333333333,33.0,7.666666666666667,0.0,2.3333333333333335,12.666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,8.666666666666666
09/02/2011,"Hampton @ Flagstaff, Ariz.",3-0,3.0,0,30.0,9.0,68.0,0.309,28.0,8.0,8.0,37.0,1.0,14.0,4.0,46.0,0.0,Hampton,3,10.0,3.0,22.666666666666668,9.333333333333334,2.6666666666666665,2.6666666666666665,12.333333333333334,0.3333333333333333,4.666666666666667,1.3333333333333333,15.333333333333334
09/03/2011,"San Jose St. @ Flagstaff, Ariz.",3-1,4.0,0,55.0,27.0,155.0,0.181,52.0,7.0,6.0,54.0,1.0,16.0,2.0,71.0,2.0,San Jose St.,4,13.75,6.75,38.75,13.0,1.75,1.5,13.5,0.25,4.0,0.5,17.75
09/03/2011,@ Northern Ariz.,2-3,5.0,0,67.0,36.0,193.0,0.161,62.0,4.0,6.0,75.0,1.0,14.0,2.0,79.0,1.0,Northern Ariz.,5,13.4,7.2,38.6,12.4,0.8,1.2,15.0,0.2,2.8,0.4,15.8
09/09/2011,UC Irvine,3-2,5.0,0,63.0,23.0,194.0,0.206,59.0,0.0,6.0,105.0,3.0,18.0,3.0,75.0,2.0,UC Irvine,5,12.6,4.6,38.8,11.8,0.0,1.2,21.0,0.6,3.6,0.6,15.0
09/10/2011,Portland St.,3-0,3.0,0,34.0,8.0,82.0,0.317,32.0,5.0,1.0,39.0,2.0,14.0,3.0,48.0,0.0,Portland St.,3,11.333333333333334,2.6666666666666665,27.333333333333332,10.666666666666666,1.6666666666666667,0.3333333333333333,13.0,0.6666666666666666,4.666666666666667,1.0,16.0
09/16/2011,@ Pittsburgh,2-3,5.0,0,60.0,22.0,170.0,0.224,55.0,5.0,4.0,88.0,3.0,12.0,0.0,74.0,2.0,Pittsburgh,5,12.0,4.4,34.0,11.0,1.0,0.8,17.6,0.6,2.4,0.0,14.8
09/17/2011,"Temple @ Pittsburgh, PA",3-1,4.0,0,53.0,16.0,156.0,0.237,51.0,1.0,6.0,81.0,2.0,12.0,1.0,62.0,2.0,Temple,4,13.25,4.0,39.0,12.75,0.25,1.5,20.25,0.5,3.0,0.25,15.5
09/17/2011,"Delaware @ Pittsburgh, PA",3-1,4.0,0,61.0,24.0,190.0,0.195,57.0,6.0,1.0,106.0,1.0,10.0,0.0,73.0,1.0,Delaware,4,15.25,6.0,47.5,14.25,1.5,0.25,26.5,0.25,2.5,0.0,18.25
09/23/2011,TCU,1-3,4.0,0,46.0,33.0,159.0,0.082,42.0,1.0,4.0,71.0,5.0,8.0,2.0,56.0,0.0,TCU,4,11.5,8.25,39.75,10.5,0.25,1.0,17.75,1.25,2.0,0.5,14.0
09/26/2011,Texas Tech,2-3,5.0,0,49.0,37.0,161.0,0.075,45.0,5.0,4.0,57.0,1.0,10.0,5.0,60.0,0.0,Texas Tech,5,9.8,7.4,32.2,9.0,1.0,0.8,11.4,0.2,2.0,1.0,12.0
09/29/2011,@ Air Force,3-0,3.0,0,40.0,15.0,101.0,0.248,38.0,2.0,6.0,57.0,2.0,10.0,2.0,49.0,0.0,Air Force,3,13.333333333333334,5.0,33.666666666666664,12.666666666666666,0.6666666666666666,2.0,19.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,16.333333333333332
10/01/2011,@ Boise St.,3-1,4.0,0,66.0,27.0,173.0,0.225,63.0,4.0,2.0,75.0,4.0,22.0,2.0,85.0,2.0,Boise St.,4,16.5,6.75,43.25,15.75,1.0,0.5,18.75,1.0,5.5,0.5,21.25
10/04/2011,@ New Mexico St.,1-3,4.0,0,51.0,28.0,146.0,0.158,46.0,3.0,8.0,59.0,0.0,6.0,3.0,57.0,0.0,New Mexico St.,4,12.75,7.0,36.5,11.5,0.75,2.0,14.75,0.0,1.5,0.75,14.25
10/06/2011,UNLV,3-0,3.0,0,51.0,14.0,106.0,0.349,46.0,4.0,6.0,43.0,1.0,10.0,6.0,61.0,1.0,UNLV,3,17.0,4.666666666666667,35.333333333333336,15.333333333333334,1.3333333333333333,2.0,14.333333333333334,0.3333333333333333,3.3333333333333335,2.0,20.333333333333332
10/09/2011,San Diego St.,2-3,5.0,0,60.0,34.0,194.0,0.134,56.0,2.0,11.0,71.0,5.0,10.0,4.0,72.0,1.0,San Diego St.,5,12.0,6.8,38.8,11.2,0.4,2.2,14.2,1.0,2.0,0.8,14.4
10/13/2011,@ Colorado St.,0-3,3.0,0,37.0,20.0,102.0,0.167,33.0,4.0,10.0,30.0,0.0,12.0,0.0,47.0,1.0,Colorado St.,3,12.333333333333334,6.666666666666667,34.0,11.0,1.3333333333333333,3.3333333333333335,10.0,0.0,4.0,0.0,15.666666666666666
10/15/2011,@ Wyoming,0-3,3.0,0,41.0,23.0,113.0,0.159,41.0,2.0,5.0,48.0,1.0,6.0,2.0,47.0,0.0,Wyoming,3,13.666666666666666,7.666666666666667,37.666666666666664,13.666666666666666,0.6666666666666666,1.6666666666666667,16.0,0.3333333333333333,2.0,0.6666666666666666,15.666666666666666
10/21/2011,@ TCU,0-3,3.0,0,40.0,14.0,130.0,0.2,40.0,3.0,9.0,63.0,2.0,0.0,3.0,45.0,1.0,TCU,3,13.333333333333334,4.666666666666667,43.333333333333336,13.333333333333334,1.0,3.0,21.0,0.6666666666666666,0.0,1.0,15.0
10/23/2011,@ UTRGV,3-0,3.0,0,39.0,12.0,88.0,0.307,39.0,7.0,5.0,47.0,0.0,10.0,0.0,51.0,0.0,UTRGV,3,13.0,4.0,29.333333333333332,13.0,2.3333333333333335,1.6666666666666667,15.666666666666666,0.0,3.3333333333333335,0.0,17.0
10/27/2011,Boise St.,3-0,3.0,0,41.0,18.0,104.0,0.221,36.0,7.0,3.0,49.0,2.0,8.0,0.0,54.0,2.0,Boise St.,3,13.666666666666666,6.0,34.666666666666664,12.0,2.3333333333333335,1.0,16.333333333333332,0.6666666666666666,2.6666666666666665,0.0,18.0
10/29/2011,Air Force,3-0,3.0,0,35.0,18.0,90.0,0.189,33.0,10.0,4.0,55.0,2.0,10.0,3.0,52.0,1.0,Air Force,3,11.666666666666666,6.0,30.0,11.0,3.3333333333333335,1.3333333333333333,18.333333333333332,0.6666666666666666,3.3333333333333335,1.0,17.333333333333332
