date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"VCU @ West Lafayette, Ind.",1-3,4.0,0,48.0,34.0,152.0,0.092,43.0,3.0,7.0,46.0,1.0,10.0,3.0,57.0,2.0,VCU,4,12.0,8.5,38.0,10.75,0.75,1.75,11.5,0.25,2.5,0.75,14.25
08/27/2011,@ Purdue,0-3,3.0,0,31.0,20.0,100.0,0.11,30.0,2.0,2.0,29.0,1.0,6.0,2.0,37.0,0.0,Purdue,3,10.333333333333334,6.666666666666667,33.333333333333336,10.0,0.6666666666666666,0.6666666666666666,9.666666666666666,0.3333333333333333,2.0,0.6666666666666666,12.333333333333334
08/27/2011,"Baylor @ West Lafayette, IN",0-3,3.0,0,35.0,12.0,92.0,0.25,32.0,2.0,5.0,31.0,2.0,4.0,1.0,41.0,1.0,Baylor,3,11.666666666666666,4.0,30.666666666666668,10.666666666666666,0.6666666666666666,1.6666666666666667,10.333333333333334,0.6666666666666666,1.3333333333333333,0.3333333333333333,13.666666666666666
09/02/2011,"Harvard @ Atlanta, GA",3-2,5.0,0,56.0,26.0,192.0,0.156,54.0,6.0,4.0,95.0,1.0,20.0,2.0,73.0,2.0,Harvard,5,11.2,5.2,38.4,10.8,1.2,0.8,19.0,0.2,4.0,0.4,14.6
09/03/2011,"Jacksonville St. @ Atlanta, Ga.",3-0,3.0,0,37.0,20.0,109.0,0.156,33.0,5.0,3.0,52.0,1.0,10.0,1.0,48.0,1.0,Jacksonville St.,3,12.333333333333334,6.666666666666667,36.333333333333336,11.0,1.6666666666666667,1.0,17.333333333333332,0.3333333333333333,3.3333333333333335,0.3333333333333333,16.0
09/03/2011,@ Georgia St.,3-1,4.0,0,63.0,36.0,184.0,0.147,58.0,5.0,6.0,89.0,0.0,22.0,0.0,79.0,2.0,Georgia St.,4,15.75,9.0,46.0,14.5,1.25,1.5,22.25,0.0,5.5,0.0,19.75
09/09/2011,Winthrop,2-3,5.0,0,60.0,27.0,175.0,0.189,52.0,5.0,7.0,86.0,0.0,14.0,0.0,72.0,1.0,Winthrop,5,12.0,5.4,35.0,10.4,1.0,1.4,17.2,0.0,2.8,0.0,14.4
09/10/2011,Clemson,2-3,5.0,0,55.0,27.0,155.0,0.181,53.0,7.0,6.0,65.0,2.0,8.0,0.0,68.0,1.0,Clemson,5,11.0,5.4,31.0,10.6,1.4,1.2,13.0,0.4,1.6,0.0,13.6
09/10/2011,South Carolina,2-3,5.0,0,63.0,20.0,190.0,0.226,61.0,5.0,2.0,91.0,3.0,6.0,5.0,74.0,5.0,South Carolina,5,12.6,4.0,38.0,12.2,1.0,0.4,18.2,0.6,1.2,1.0,14.8
09/13/2011,@ Presbyterian,3-1,4.0,0,55.0,27.0,155.0,0.181,52.0,7.0,8.0,61.0,1.0,16.0,5.0,71.0,0.0,Presbyterian,4,13.75,6.75,38.75,13.0,1.75,2.0,15.25,0.25,4.0,1.25,17.75
09/16/2011,UNCW,3-2,5.0,0,71.0,32.0,178.0,0.219,69.0,0.0,7.0,85.0,2.0,8.0,1.0,77.0,2.0,UNCW,5,14.2,6.4,35.6,13.8,0.0,1.4,17.0,0.4,1.6,0.2,15.4
09/16/2011,A&M-Corpus Christi,3-1,4.0,0,62.0,17.0,142.0,0.317,58.0,2.0,9.0,72.0,1.0,14.0,3.0,72.0,3.0,A&M-Corpus Christi,4,15.5,4.25,35.5,14.5,0.5,2.25,18.0,0.25,3.5,0.75,18.0
09/17/2011,North Florida,2-3,5.0,0,54.0,25.0,150.0,0.193,52.0,5.0,6.0,62.0,5.0,10.0,4.0,69.0,2.0,North Florida,5,10.8,5.0,30.0,10.4,1.0,1.2,12.4,1.0,2.0,0.8,13.8
09/17/2011,Wyoming,3-1,4.0,0,63.0,21.0,177.0,0.237,59.0,5.0,2.0,83.0,1.0,16.0,2.0,77.0,3.0,Wyoming,4,15.75,5.25,44.25,14.75,1.25,0.5,20.75,0.25,4.0,0.5,19.25
09/20/2011,Charleston So.,3-0,3.0,0,41.0,22.0,117.0,0.162,36.0,4.0,4.0,47.0,1.0,12.0,1.0,52.0,0.0,Charleston So.,3,13.666666666666666,7.333333333333333,39.0,12.0,1.3333333333333333,1.3333333333333333,15.666666666666666,0.3333333333333333,4.0,0.3333333333333333,17.333333333333332
