date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,"Utah St. @ Cedar City, Utah",3-0,3.0,0,50.0,15.0,124.0,0.282,47.0,3.0,6.0,60.0,0.0,12.0,1.0,59.0,0.0,Utah St.,3,16.666666666666668,5.0,41.333333333333336,15.666666666666666,1.0,2.0,20.0,0.0,4.0,0.3333333333333333,19.666666666666668
08/26/2011,"Boise St. @ Cedar City, Utah",3-2,5.0,0,72.0,24.0,205.0,0.234,68.0,0.0,9.0,95.0,0.0,15.0,2.0,79.5,2.0,Boise St.,5,14.4,4.8,41.0,13.6,0.0,1.8,19.0,0.0,3.0,0.4,15.9
08/27/2011,@ Southern Utah,3-0,3.0,0,44.0,20.0,101.0,0.238,40.0,3.0,3.0,45.0,0.0,8.0,0.0,51.0,0.0,Southern Utah,3,14.666666666666666,6.666666666666667,33.666666666666664,13.333333333333334,1.0,1.0,15.0,0.0,2.6666666666666665,0.0,17.0
09/01/2011,Duke,1-3,4.0,0,51.0,12.0,146.0,0.267,47.0,0.0,11.0,49.0,2.0,15.0,2.0,60.5,2.0,Duke,4,12.75,3.0,36.5,11.75,0.0,2.75,12.25,0.5,3.75,0.5,15.125
09/02/2011,Mississippi St.,3-0,3.0,0,50.0,14.0,115.0,0.313,49.0,4.0,9.0,45.0,1.0,8.0,0.0,59.0,1.0,Mississippi St.,3,16.666666666666668,4.666666666666667,38.333333333333336,16.333333333333332,1.3333333333333333,3.0,15.0,0.3333333333333333,2.6666666666666665,0.0,19.666666666666668
09/03/2011,Army West Point,3-0,3.0,0,45.0,15.0,137.0,0.219,42.0,3.0,10.0,70.0,2.0,4.0,2.0,52.0,0.0,Army West Point,3,15.0,5.0,45.666666666666664,14.0,1.0,3.3333333333333335,23.333333333333332,0.6666666666666666,1.3333333333333333,0.6666666666666666,17.333333333333332
09/03/2011,Duquesne,3-0,3.0,0,52.0,18.0,137.0,0.248,49.0,8.0,4.0,64.0,1.0,6.0,0.0,64.0,2.0,Duquesne,3,17.333333333333332,6.0,45.666666666666664,16.333333333333332,2.6666666666666665,1.3333333333333333,21.333333333333332,0.3333333333333333,2.0,0.0,21.333333333333332
09/08/2011,"Cincinnati @ Honolulu, O'ahu",0-3,3.0,0,40.0,15.0,105.0,0.238,37.0,5.0,11.0,32.0,1.0,6.0,2.0,49.0,0.0,Cincinnati,3,13.333333333333334,5.0,35.0,12.333333333333334,1.6666666666666667,3.6666666666666665,10.666666666666666,0.3333333333333333,2.0,0.6666666666666666,16.333333333333332
09/09/2011,@ Hawaii,1-3,4.0,0,48.0,17.0,146.0,0.212,46.0,1.0,9.0,51.0,5.0,10.0,1.0,59.0,3.0,Hawaii,4,12.0,4.25,36.5,11.5,0.25,2.25,12.75,1.25,2.5,0.25,14.75
09/10/2011,"Rice @ Honolulu, O'ahu",3-2,5.0,0,72.0,29.0,214.0,0.201,68.0,6.0,8.0,92.0,4.0,10.0,0.0,87.0,1.0,Rice,5,14.4,5.8,42.8,13.6,1.2,1.6,18.4,0.8,2.0,0.0,17.4
09/15/2011,San Jose St.,1-3,4.0,0,57.0,22.0,179.0,0.196,53.0,2.0,5.0,79.0,1.0,10.0,2.0,65.0,1.0,San Jose St.,4,14.25,5.5,44.75,13.25,0.5,1.25,19.75,0.25,2.5,0.5,16.25
09/16/2011,LMU (CA),3-0,3.0,0,41.0,15.0,112.0,0.232,40.0,4.0,4.0,63.0,0.0,20.0,1.0,55.0,1.0,LMU ,3,13.666666666666666,5.0,37.333333333333336,13.333333333333334,1.3333333333333333,1.3333333333333333,21.0,0.0,6.666666666666667,0.3333333333333333,18.333333333333332
09/17/2011,CSU Bakersfield,3-0,3.0,0,45.0,13.0,95.0,0.337,38.0,1.0,5.0,40.0,1.0,18.0,2.0,56.0,0.0,CSU Bakersfield,3,15.0,4.333333333333333,31.666666666666668,12.666666666666666,0.3333333333333333,1.6666666666666667,13.333333333333334,0.3333333333333333,6.0,0.6666666666666666,18.666666666666668
