date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2011,"Tennessee Tech @ Atlanta, Ga.",3-0,3.0,0,48.0,9.0,89.0,0.438,41.0,5.0,7.0,39.0,2.0,10.0,0.0,60.0,0.0,Tennessee Tech,3,16.0,3.0,29.666666666666668,13.666666666666666,1.6666666666666667,2.333333333333333,13.0,0.6666666666666666,3.333333333333333,0.0,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/27/2011,"Kansas St. @ Atlanta, Ga.",3-0,3.0,0,38.0,10.0,93.0,0.301,38.0,11.0,12.0,44.0,2.0,16.0,2.0,59.0,0.0,Kansas St.,3,12.666666666666666,3.333333333333333,31.0,12.666666666666666,3.6666666666666665,4.0,14.666666666666666,0.6666666666666666,5.333333333333333,0.6666666666666666,19.666666666666668,,8.0,,1.5,,14.833333333333334,,0.219,,6.833333333333333,,0.8333333333333334,,1.1666666666666665,,6.5,,0.3333333333333333,,1.6666666666666665,,0.0,,10.0
08/27/2011,@ Georgia Tech,2-3,5.0,0,60.0,20.0,140.0,0.286,59.0,7.0,14.0,52.0,2.0,17.0,2.0,77.5,0.0,Georgia Tech,5,12.0,4.0,28.0,11.8,1.4,2.8,10.4,0.4,3.4,0.4,15.5,,9.555555555555555,,2.111111111111111,,20.222222222222225,,0.24633333333333332,,8.777777777777777,,1.7777777777777777,,2.111111111111111,,9.222222222222221,,0.4444444444444444,,2.888888888888889,,0.2222222222222222,,13.222222222222223
09/02/2011,Ole Miss,3-0,3.0,0,44.0,13.0,100.0,0.31,39.0,2.0,12.0,46.0,3.0,8.0,0.0,53.0,1.0,Ole Miss,3,14.666666666666666,4.333333333333333,33.333333333333336,13.0,0.6666666666666666,4.0,15.333333333333334,1.0,2.6666666666666665,0.0,17.666666666666668,13.555555555555555,10.166666666666666,3.444444444444444,2.583333333333333,29.555555555555557,22.166666666666668,0.3416666666666666,0.25625,12.71111111111111,9.533333333333333,2.2444444444444445,1.6833333333333331,3.0444444444444443,2.283333333333333,12.688888888888888,9.516666666666666,0.5777777777777778,0.43333333333333335,4.022222222222222,3.0166666666666666,0.35555555555555557,0.26666666666666666,18.38888888888889,13.791666666666668
09/03/2011,Wichita St.,3-1,4.0,0,56.0,16.0,122.0,0.328,50.0,5.0,11.0,55.0,7.0,16.0,1.0,76.0,3.0,Wichita St.,4,14.0,4.0,30.5,12.5,1.25,2.75,13.75,1.75,4.0,0.25,19.0,13.111111111111109,11.066666666666666,3.888888888888889,2.9333333333333327,30.777777777777775,24.4,0.299,0.267,12.488888888888889,10.226666666666667,1.9111111111111112,1.48,3.6,2.6266666666666665,13.466666666666667,10.68,0.688888888888889,0.5466666666666666,3.8000000000000003,2.9466666666666663,0.35555555555555557,0.21333333333333332,17.61111111111111,14.566666666666668
09/03/2011,Eastern Ill.,3-0,3.0,0,40.0,11.0,73.0,0.397,35.0,11.0,8.0,38.0,2.0,12.0,2.0,59.0,2.0,Eastern Ill.,3,13.333333333333334,3.6666666666666665,24.33333333333333,11.666666666666666,3.6666666666666665,2.6666666666666665,12.666666666666666,0.6666666666666666,4.0,0.6666666666666666,19.666666666666668,13.555555555555557,11.555555555555555,4.111111111111111,3.1111111111111107,30.61111111111111,25.416666666666668,0.308,0.2771666666666667,12.433333333333332,10.605555555555556,1.1055555555555556,1.4416666666666664,3.1833333333333336,2.647222222222222,13.161111111111111,11.191666666666668,1.05,0.7472222222222222,3.3555555555555556,3.1222222222222222,0.21666666666666667,0.21944444444444444,17.38888888888889,15.305555555555557
09/07/2011,@ Kentucky,0-3,3.0,0,28.0,22.0,118.0,0.051,24.0,4.0,2.0,56.0,2.0,6.0,0.0,37.0,0.0,Kentucky,3,9.333333333333334,7.333333333333333,39.333333333333336,8.0,1.3333333333333333,0.6666666666666666,18.666666666666668,0.6666666666666666,2.0,0.0,12.333333333333334,14.0,11.809523809523808,3.9999999999999996,3.1904761904761902,29.388888888888886,25.26190476190476,0.345,0.2942857142857143,12.388888888888888,10.757142857142856,1.8611111111111114,1.7595238095238093,3.138888888888889,2.65,13.916666666666666,11.402380952380954,1.138888888888889,0.7357142857142858,3.5555555555555554,3.2476190476190476,0.3055555555555555,0.2833333333333333,18.777777777777782,15.92857142857143
09/09/2011,@ Ohio,3-1,4.0,0,52.0,25.0,144.0,0.188,46.0,3.0,8.0,61.0,4.0,12.0,0.0,65.0,2.0,Ohio,4,13.0,6.25,36.0,11.5,0.75,2.0,15.25,1.0,3.0,0.0,16.25,12.222222222222223,11.499999999999998,5.0,3.708333333333333,31.388888888888886,27.020833333333332,0.25866666666666666,0.263875,10.722222222222221,10.4125,2.0833333333333335,1.7062499999999998,2.0277777777777777,2.4020833333333336,15.027777777777777,12.310416666666669,1.027777777777778,0.7270833333333334,3.3333333333333335,3.091666666666667,0.3055555555555555,0.24791666666666667,17.0,15.479166666666668
09/10/2011,Virginia @ Athens Ohio,3-1,4.0,0,63.0,19.0,173.0,0.254,60.0,4.0,7.0,78.0,2.0,12.0,0.0,75.0,1.0,Virginia,4,15.75,4.75,43.25,15.0,1.0,1.75,19.5,0.5,3.0,0.0,18.75,11.888888888888891,11.666666666666664,5.75,3.9907407407407405,33.22222222222222,28.01851851851852,0.212,0.2554444444444445,10.388888888888888,10.533333333333333,1.9166666666666667,1.5999999999999999,1.7777777777777777,2.3574074074074076,15.527777777777777,12.63703703703704,0.7777777777777778,0.7574074074074075,3.0,3.0814814814814815,0.2222222222222222,0.22037037037037038,16.083333333333332,15.564814814814817
09/10/2011,"Marshall @ Athens, Ohio",3-0,3.0,0,46.0,13.0,98.0,0.337,44.0,3.0,6.0,48.0,1.0,12.0,0.0,56.0,4.0,Marshall,3,15.333333333333334,4.333333333333333,32.666666666666664,14.666666666666666,1.0,2.0,16.0,0.3333333333333333,4.0,0.0,18.666666666666668,12.694444444444443,12.075,6.111111111111112,4.066666666666666,39.52777777777778,29.541666666666664,0.16433333333333333,0.2553,11.5,10.98,1.027777777777778,1.5399999999999998,1.472222222222222,2.296666666666667,17.805555555555557,13.323333333333334,0.7222222222222223,0.7316666666666667,2.6666666666666665,3.0733333333333333,0.0,0.19833333333333333,15.777777777777777,15.883333333333335
