date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2011,Pepperdine,3-1,4.0,0,52.0,16.0,134.0,0.269,49.0,2.0,13.0,51.0,7.0,26.0,2.0,74.0,0.0,Pepperdine,4,13.0,4.0,33.5,12.25,0.5,3.25,12.75,1.75,6.5,0.5,18.5
08/27/2011,Ole Miss,3-1,4.0,0,52.0,22.0,132.0,0.227,46.0,6.0,7.0,55.0,1.0,16.0,2.0,67.0,2.0,Ole Miss,4,13.0,5.5,33.0,11.5,1.5,1.75,13.75,0.25,4.0,0.5,16.75
09/02/2011,@ Minnesota,0-3,3.0,0,28.0,16.0,100.0,0.12,28.0,2.0,3.0,44.0,0.0,15.0,2.0,37.5,1.0,Minnesota,3,9.333333333333334,5.333333333333333,33.333333333333336,9.333333333333334,0.6666666666666666,1.0,14.666666666666666,0.0,5.0,0.6666666666666666,12.5
09/03/2011,@ Minnesota,0-3,3.0,0,41.0,11.0,108.0,0.278,40.0,3.0,9.0,39.0,0.0,16.0,2.0,52.0,1.0,Minnesota,3,13.666666666666666,3.6666666666666665,36.0,13.333333333333334,1.0,3.0,13.0,0.0,5.333333333333333,0.6666666666666666,17.333333333333332
09/09/2011,"Florida @ Stanford, Calif",2-3,5.0,0,52.0,25.0,165.0,0.164,51.0,3.0,10.0,57.0,0.0,27.0,3.0,68.5,0.0,Florida,5,10.4,5.0,33.0,10.2,0.6,2.0,11.4,0.0,5.4,0.6,13.7
09/10/2011,"Penn St. @ Stanford, Calif.",3-2,5.0,0,50.0,27.0,151.0,0.152,48.0,9.0,4.0,62.0,2.0,22.0,4.0,72.0,0.0,Penn St.,5,10.0,5.4,30.2,9.6,1.8,0.8,12.4,0.4,4.4,0.8,14.4
09/16/2011,Santa Clara,3-0,3.0,0,36.0,10.0,91.0,0.286,32.0,5.0,1.0,39.0,2.0,19.0,0.0,52.5,2.0,Santa Clara,3,12.0,3.3333333333333335,30.333333333333332,10.666666666666666,1.6666666666666667,0.3333333333333333,13.0,0.6666666666666666,6.333333333333333,0.0,17.5
09/17/2011,UTSA,3-1,4.0,0,54.0,16.0,143.0,0.266,51.0,5.0,11.0,56.0,3.0,8.0,1.0,66.0,1.0,UTSA,4,13.5,4.0,35.75,12.75,1.25,2.75,14.0,0.75,2.0,0.25,16.5
09/17/2011,SMU,3-0,3.0,0,49.0,25.0,134.0,0.179,48.0,5.0,8.0,61.0,0.0,16.0,3.0,62.0,2.0,SMU,3,16.333333333333332,8.333333333333334,44.666666666666664,16.0,1.6666666666666667,2.6666666666666665,20.333333333333332,0.0,5.333333333333333,1.0,20.666666666666668
09/20/2011,@ TCU,3-0,3.0,0,42.0,12.0,93.0,0.323,40.0,7.0,8.0,44.0,4.0,14.0,2.0,60.0,0.0,TCU,3,14.0,4.0,31.0,13.333333333333334,2.3333333333333335,2.6666666666666665,14.666666666666666,1.3333333333333333,4.666666666666667,0.6666666666666666,20.0
09/24/2011,Kansas,3-0,3.0,0,46.0,13.0,86.0,0.384,46.0,4.0,10.0,35.0,2.0,12.0,0.0,58.0,0.0,Kansas,3,15.333333333333334,4.333333333333333,28.666666666666668,15.333333333333334,1.3333333333333333,3.3333333333333335,11.666666666666666,0.6666666666666666,4.0,0.0,19.333333333333332
09/28/2011,@ Oklahoma,2-3,5.0,0,68.0,31.0,183.0,0.202,62.0,2.0,13.0,72.0,0.0,19.0,3.0,79.5,0.0,Oklahoma,5,13.6,6.2,36.6,12.4,0.4,2.6,14.4,0.0,3.8,0.6,15.9
10/02/2011,@ Iowa St.,3-2,5.0,0,66.0,19.0,170.0,0.276,55.0,2.0,13.0,67.0,4.0,14.0,3.0,79.0,1.0,Iowa St.,5,13.2,3.8,34.0,11.0,0.4,2.6,13.4,0.8,2.8,0.6,15.8
10/05/2011,Texas A&M,3-0,3.0,0,42.0,13.0,83.0,0.349,38.0,5.0,8.0,31.0,1.0,12.0,2.0,54.0,0.0,Texas A&M,3,14.0,4.333333333333333,27.666666666666668,12.666666666666666,1.6666666666666667,2.6666666666666665,10.333333333333334,0.3333333333333333,4.0,0.6666666666666666,18.0
10/12/2011,Texas Tech,3-0,3.0,0,47.0,15.0,99.0,0.323,46.0,9.0,8.0,43.0,1.0,4.0,1.0,59.0,0.0,Texas Tech,3,15.666666666666666,5.0,33.0,15.333333333333334,3.0,2.6666666666666665,14.333333333333334,0.3333333333333333,1.3333333333333333,0.3333333333333333,19.666666666666668
10/15/2011,@ Kansas St.,3-0,3.0,0,52.0,8.0,95.0,0.463,50.0,2.0,11.0,38.0,1.0,12.0,0.0,61.0,0.0,Kansas St.,3,17.333333333333332,2.6666666666666665,31.666666666666668,16.666666666666668,0.6666666666666666,3.6666666666666665,12.666666666666666,0.3333333333333333,4.0,0.0,20.333333333333332
10/19/2011,@ Baylor,3-1,4.0,0,53.0,14.0,126.0,0.31,52.0,2.0,10.0,58.0,2.0,20.0,1.0,67.0,0.0,Baylor,4,13.25,3.5,31.5,13.0,0.5,2.5,14.5,0.5,5.0,0.25,16.75
10/22/2011,Missouri,3-0,3.0,0,41.0,10.0,72.0,0.431,38.0,7.0,6.0,29.0,3.0,12.0,3.0,57.0,0.0,Missouri,3,13.666666666666666,3.3333333333333335,24.0,12.666666666666666,2.3333333333333335,2.0,9.666666666666666,1.0,4.0,1.0,19.0
10/28/2011,Iowa St.,3-0,3.0,0,51.0,10.0,105.0,0.39,47.0,4.0,9.0,42.0,4.0,10.0,1.0,64.0,0.0,Iowa St.,3,17.0,3.3333333333333335,35.0,15.666666666666666,1.3333333333333333,3.0,14.0,1.3333333333333333,3.3333333333333335,0.3333333333333333,21.333333333333332
11/05/2011,@ Kansas,3-2,5.0,0,58.0,29.0,139.0,0.209,56.0,4.0,3.0,46.0,5.0,20.0,4.0,77.0,0.0,Kansas,5,11.6,5.8,27.8,11.2,0.8,0.6,9.2,1.0,4.0,0.8,15.4
11/09/2011,@ Texas Tech,3-0,3.0,0,49.0,7.0,106.0,0.396,47.0,2.0,6.0,51.0,1.0,14.0,0.0,59.0,1.0,Texas Tech,3,16.333333333333332,2.3333333333333335,35.333333333333336,15.666666666666666,0.6666666666666666,2.0,17.0,0.3333333333333333,4.666666666666667,0.0,19.666666666666668
11/12/2011,Kansas St.,3-1,4.0,0,64.0,21.0,142.0,0.303,62.0,7.0,13.0,66.0,5.0,4.0,3.0,78.0,1.0,Kansas St.,4,16.0,5.25,35.5,15.5,1.75,3.25,16.5,1.25,1.0,0.75,19.5
11/16/2011,Baylor,3-0,3.0,0,46.0,8.0,96.0,0.396,44.0,4.0,10.0,40.0,3.0,8.0,1.0,57.0,1.0,Baylor,3,15.333333333333334,2.6666666666666665,32.0,14.666666666666666,1.3333333333333333,3.3333333333333335,13.333333333333334,1.0,2.6666666666666665,0.3333333333333333,19.0
11/19/2011,@ Missouri,3-1,4.0,0,64.0,18.0,141.0,0.326,60.0,3.0,2.0,66.0,6.0,19.0,0.0,82.5,0.0,Missouri,4,16.0,4.5,35.25,15.0,0.75,0.5,16.5,1.5,4.75,0.0,20.625
11/23/2011,@ Texas A&M,3-0,3.0,0,48.0,12.0,108.0,0.333,46.0,2.0,3.0,45.0,0.0,18.0,1.0,59.0,0.0,Texas A&M,3,16.0,4.0,36.0,15.333333333333334,0.6666666666666666,1.0,15.0,0.0,6.0,0.3333333333333333,19.666666666666668
11/26/2011,Oklahoma,3-1,4.0,0,57.0,13.0,136.0,0.324,51.0,7.0,7.0,54.0,5.0,12.0,2.0,75.0,1.0,Oklahoma,4,14.25,3.25,34.0,12.75,1.75,1.75,13.5,1.25,3.0,0.5,18.75
12/02/2011,Texas St.,3-0,3.0,0,36.0,11.0,79.0,0.316,36.0,5.0,10.0,32.0,3.0,16.0,1.0,52.0,0.0,Texas St.,3,12.0,3.6666666666666665,26.333333333333332,12.0,1.6666666666666667,3.3333333333333335,10.666666666666666,1.0,5.333333333333333,0.3333333333333333,17.333333333333332
12/03/2011,Michigan St.,3-0,3.0,0,42.0,9.0,87.0,0.379,41.0,4.0,4.0,30.0,4.0,24.0,0.0,62.0,0.0,Michigan St.,3,14.0,3.0,29.0,13.666666666666666,1.3333333333333333,1.3333333333333333,10.0,1.3333333333333333,8.0,0.0,20.666666666666668
12/09/2011,@ Kentucky,3-1,4.0,0,63.0,19.0,143.0,0.308,59.0,4.0,11.0,58.0,4.0,8.0,2.0,75.0,1.0,Kentucky,4,15.75,4.75,35.75,14.75,1.0,2.75,14.5,1.0,2.0,0.5,18.75
12/10/2011,"UCLA @ Lexington, Ky.",1-3,4.0,0,61.0,22.0,145.0,0.269,60.0,1.0,3.0,56.0,3.0,14.0,6.0,72.0,1.0,UCLA,4,15.25,5.5,36.25,15.0,0.25,0.75,14.0,0.75,3.5,1.5,18.0
